ISIN,Maturity,Days Until,Currency,Buy,Buy Rate,Sell,Sell Rate
XS1843443356,31.03.2025,2251,EUR,100.498,4.53,101.773685,4.3
XS1843443356,31.03.2025,2250,EUR,99.842671,4.66,101.118356,4.43
XS1843443356,31.03.2025,2247,EUR,99.881685,4.66,101.132027,4.43
XS1843443356,31.03.2025,2246,EUR,99.978356,4.64,101.228699,4.41
XS1843443356,31.03.2025,2245,EUR,100.725027,4.5,101.97537,4.27
XS1843443356,31.03.2025,2244,EUR,100.259699,4.59,101.535384,4.36
XS1843443356,31.03.2025,2243,EUR,100.12137,4.62,101.397055,4.39
XS1843443356,31.03.2025,2240,EUR,99.772384,4.7,101.022726,4.46
XS1843443356,31.03.2025,2239,EUR,99.470055,4.76,100.720397,4.52
XS1843443356,31.03.2025,2238,EUR,100.000726,4.66,101.251068,4.43
XS1843443356,31.03.2025,2237,EUR,100.127397,4.64,101.403082,4.4
XS1843443356,31.03.2025,2236,EUR,100.161068,4.63,101.436753,4.4
XS1843443356,31.03.2025,2233,EUR,99.908082,4.69,101.158425,4.45
XS1843443356,31.03.2025,2232,EUR,100.065753,4.66,101.427096,4.41
XS1843443356,31.03.2025,2231,EUR,100.152425,4.65,101.402767,4.41
XS1843443356,31.03.2025,2230,EUR,100.071096,4.66,101.346781,4.43
XS1843443356,31.03.2025,2229,EUR,100.054767,4.67,101.330452,4.44
XS1843443356,31.03.2025,2226,EUR,100.242781,4.64,101.493123,4.41
XS1843443356,31.03.2025,2225,EUR,100.497452,4.59,101.747795,4.36
XS1843443356,31.03.2025,2224,EUR,100.542123,4.59,101.792466,4.35
XS1843443356,31.03.2025,2223,EUR,100.778795,4.54,102.054479,4.31
XS1843443356,31.03.2025,2222,EUR,100.897466,4.52,102.173151,4.29
XS1843443356,31.03.2025,2219,EUR,100.739479,4.56,101.989822,4.33
XS1843443356,31.03.2025,2218,EUR,100.566151,4.6,101.816493,4.36
XS1843443356,31.03.2025,2217,EUR,100.408822,4.63,101.659164,4.4
XS1843443356,31.03.2025,2216,EUR,100.537493,4.61,101.813178,4.37
XS1843443356,31.03.2025,2215,EUR,100.186164,4.68,101.461849,4.44
XS1843443356,31.03.2025,2212,EUR,100.125178,4.7,101.375521,4.46
XS1843443356,31.03.2025,2211,EUR,100.588849,4.61,101.839192,4.37
XS1843443356,31.03.2025,2210,EUR,100.814521,4.57,102.064863,4.33
XS1843443356,31.03.2025,2209,EUR,100.747192,4.58,102.022877,4.35
XS1843443356,31.03.2025,2208,EUR,100.563863,4.62,101.839548,4.39
XS1843443356,31.03.2025,2205,EUR,100.949877,4.55,102.200219,4.32
XS1843443356,31.03.2025,2204,EUR,101.644548,4.42,102.89489,4.19
XS1843443356,31.03.2025,2203,EUR,101.512219,4.45,102.762562,4.22
XS1843443356,31.03.2025,2202,EUR,101.14189,4.52,102.417575,4.29
XS1843443356,31.03.2025,2201,EUR,100.433562,4.66,101.709247,4.43
XS1843443356,31.03.2025,2198,EUR,98.335575,5.09,99.960918,4.77
XS1843443356,31.03.2025,2197,EUR,97.571247,5.24,99.196589,4.92
XS1843443356,31.03.2025,2196,EUR,96.102918,5.54,97.72826,5.22
XS1843443356,31.03.2025,2195,EUR,95.357589,5.7,96.250043,4.64
XS1843443356,31.03.2025,2194,EUR,95.79326,5.61,96.675085,4.56
XS1843443356,31.03.2025,2191,EUR,97.223637,5.18,98.84891,4.86
XS1843443356,31.03.2025,2190,EUR,96.967273,5.23,98.592546,4.91
XS1843443356,31.03.2025,2189,EUR,97.11091,5.21,98.736183,4.89
XS1843443356,31.03.2025,2188,EUR,97.661546,5.1,99.312093,4.78
XS1843443356,31.03.2025,2187,EUR,98.088183,5.01,99.73873,4.7
XS1843443356,31.03.2025,2184,EUR,97.648093,5.11,99.273366,4.79
XS1843443356,31.03.2025,2183,EUR,97.45873,5.15,99.084003,4.83
XS1843443356,31.03.2025,2182,EUR,97.486366,5.15,99.111639,4.83
XS1843443356,31.03.2025,2181,EUR,97.022003,5.25,98.672549,4.92
XS1843443356,31.03.2025,2180,EUR,96.298639,5.4,97.949186,5.07
XS1843443356,31.03.2025,2177,EUR,95.851549,5.5,97.476822,5.17
XS1843443356,31.03.2025,2176,EUR,95.953186,5.48,97.578459,5.15
XS1843443356,31.03.2025,2175,EUR,96.712822,5.33,98.401279,5.0
XS1843443356,31.03.2025,2174,EUR,96.816459,5.31,98.504915,4.98
XS1843443356,31.03.2025,2173,EUR,96.606096,5.35,98.319825,5.03
XS1843443356,31.03.2025,2170,EUR,96.644005,5.35,98.294552,5.03
XS1843443356,31.03.2025,2168,EUR,97.004279,5.29,98.629552,4.96
XS1843443356,31.03.2025,2167,EUR,96.403915,5.41,98.054462,5.09
XS1843443356,31.03.2025,2166,EUR,95.909552,5.52,97.560098,5.19
XS1843443356,31.03.2025,2163,EUR,95.686462,5.57,97.324372,5.24
XS1843443356,31.03.2025,2162,EUR,95.875098,5.54,97.513008,5.21
XS1843443356,31.03.2025,2160,EUR,96.360372,5.44,98.010918,5.11
XS1843443356,31.03.2025,2159,EUR,96.440008,5.43,98.090555,5.1
XS1843443356,31.03.2025,2156,EUR,96.154918,5.5,98.032191,5.11
XS1843443356,31.03.2025,2155,EUR,95.783555,5.58,97.408828,5.24
XS1843443356,31.03.2025,2154,EUR,95.697191,5.6,97.322464,5.27
XS1843443356,31.03.2025,2153,EUR,94.322828,5.89,96.998374,5.34
XS1843443356,31.03.2025,2152,EUR,94.175464,5.93,95.826011,5.59
XS1843443356,31.03.2025,2149,EUR,93.668374,6.05,95.293648,5.7
XS1843443356,31.03.2025,2148,EUR,93.525011,6.08,95.150284,5.74
XS1843443356,31.03.2025,2147,EUR,94.128648,5.95,95.753921,5.61
XS1843443356,31.03.2025,2146,EUR,94.389284,5.9,96.039831,5.56
XS1843443356,31.03.2025,2145,EUR,94.392921,5.9,96.043467,5.56
XS1843443356,31.03.2025,2142,EUR,94.495831,5.89,96.121104,5.55
XS1843443356,31.03.2025,2141,EUR,94.740467,5.84,96.36574,5.5
XS1843443356,31.03.2025,2140,EUR,94.964104,5.8,96.589377,5.46
XS1843443356,31.03.2025,2139,EUR,93.78674,6.05,95.437287,5.71
XS1843443356,31.03.2025,2138,EUR,93.513377,6.12,95.163924,5.77
XS1843443356,31.03.2025,2134,EUR,93.660924,6.1,95.286197,5.75
XS1843443356,31.03.2025,2133,EUR,93.51156,6.13,95.136833,5.79
XS1843443356,31.03.2025,2132,EUR,94.167197,5.99,95.817743,5.65
XS1843443356,31.03.2025,2131,EUR,94.171833,5.99,95.86029,5.65
XS1843443356,31.03.2025,2128,EUR,94.209743,6.0,95.898199,5.65
XS1843443356,31.03.2025,2124,EUR,95.39729,5.75,97.047836,5.41
XS1843443356,31.03.2025,2121,EUR,95.579199,5.72,97.204473,5.38
XS1843443356,31.03.2025,2120,EUR,96.087836,5.62,97.713109,5.28
XS1843443356,31.03.2025,2119,EUR,96.100473,5.62,97.725746,5.28
XS1843443356,31.03.2025,2118,EUR,96.225109,5.59,97.875656,5.26
XS1843443356,31.03.2025,2117,EUR,96.147746,5.61,97.798292,5.28
XS1843443356,31.03.2025,2114,EUR,95.414656,5.78,97.039929,5.44
XS1843443356,31.03.2025,2113,EUR,95.427292,5.78,97.052566,5.44
XS1843443356,31.03.2025,2112,EUR,95.855929,5.69,97.481202,5.35
XS1843443356,31.03.2025,2111,EUR,95.906566,5.68,97.557112,5.35
XS1843443356,31.03.2025,2110,EUR,96.451202,5.57,98.101749,5.23
XS1843443356,31.03.2025,2107,EUR,98.188112,5.21,99.813385,4.88
XS1843443356,31.03.2025,2106,EUR,98.212749,5.21,99.838022,4.88
XS1843443356,31.03.2025,2105,EUR,98.724385,5.11,100.349658,4.78
XS1843443356,31.03.2025,2104,EUR,99.087022,5.03,100.737568,4.71
XS1843443356,31.03.2025,2103,EUR,99.099658,5.03,100.750205,4.71
XS1843443356,31.03.2025,2100,EUR,100.698568,4.71,102.323842,4.39
XS1843443356,31.03.2025,2099,EUR,101.112205,4.63,102.737478,4.31
XS1843443356,31.03.2025,2098,EUR,101.330842,4.59,102.956115,4.27
XS1843443356,31.03.2025,2097,EUR,101.333478,4.59,102.984025,4.27
XS1843443356,31.03.2025,2096,EUR,101.326115,4.6,102.976661,4.28
XS1843443356,31.03.2025,2093,EUR,100.821025,4.71,102.446298,4.39
XS1843443356,31.03.2025,2092,EUR,100.230661,4.83,101.855934,4.51
XS1843443356,31.03.2025,2091,EUR,100.112298,4.86,101.737571,4.53
XS1843443356,31.03.2025,2090,EUR,100.055934,4.87,101.719117,4.55
XS1843443356,31.03.2025,2089,EUR,99.806571,4.93,101.469754,4.6
XS1843443356,31.03.2025,2085,EUR,99.652117,4.97,101.777391,4.54
XS1843443356,31.03.2025,2084,EUR,100.132754,4.87,102.258027,4.44
XS1843443356,31.03.2025,2083,EUR,100.654391,4.77,102.804937,4.34
XS1843443356,31.03.2025,2082,EUR,101.224027,4.65,103.274574,4.25
XS1843443356,31.03.2025,2079,EUR,101.104937,4.69,103.13021,4.28
XS1843443356,31.03.2025,2078,EUR,101.371574,4.63,103.396847,4.23
XS1843443356,31.03.2025,2077,EUR,102.43321,4.42,104.458484,4.02
XS1843443356,31.03.2025,2076,EUR,102.940847,4.32,104.991393,3.93
XS1843443356,31.03.2025,2075,EUR,104.247484,4.07,106.29803,3.67
XS1843443356,31.03.2025,2072,EUR,105.116393,3.9,106.441667,3.65
XS1843443356,31.03.2025,2071,EUR,104.61003,4.0,106.635303,3.61
XS1843443356,31.03.2025,2070,EUR,104.623667,4.0,106.64894,3.61
XS1843443356,31.03.2025,2069,EUR,104.342303,4.06,106.39285,3.67
XS1843443356,31.03.2025,2068,EUR,103.75194,4.18,105.802486,3.78
XS1843443356,31.03.2025,2065,EUR,103.51185,4.23,105.537123,3.84
XS1843443356,31.03.2025,2064,EUR,103.025486,4.33,105.05076,3.94
XS1843443356,31.03.2025,2063,EUR,102.742123,4.39,104.767396,3.99
XS1843443356,31.03.2025,2061,EUR,103.665396,4.21,105.741216,3.82
XS1843443356,31.03.2025,2055,EUR,102.166216,4.53,104.216762,4.13
XS1843443356,31.03.2025,2054,EUR,102.376852,4.49,104.427399,4.09
XS1843443356,31.03.2025,2051,EUR,102.781762,4.42,104.307036,4.11
XS1843443356,31.03.2025,2050,EUR,102.594399,4.46,104.019672,4.17
XS1843443356,31.03.2025,2049,EUR,102.440036,4.49,104.465309,4.09
XS1843443356,31.03.2025,2048,EUR,102.019672,4.58,103.970219,4.19
XS1843443356,31.03.2025,2047,EUR,102.232309,4.54,103.582855,4.27
XS1843443356,31.03.2025,2044,EUR,102.503219,4.49,104.528492,4.08
XS1843443356,31.03.2025,2043,EUR,102.882855,4.41,104.408128,4.11
