ISIN,Maturity,Days Until,Currency,Buy,Buy Rate,Sell,Sell Rate
XS1909184753,16.02.2026,2651,EUR,98.963,5.38,100.091493,5.19
XS1909184753,16.02.2026,2650,EUR,98.912247,5.39,100.069233,5.2
XS1909184753,16.02.2026,2649,EUR,98.842493,5.41,100.085479,5.2
XS1909184753,16.02.2026,2646,EUR,98.508233,5.47,99.636726,5.28
XS1909184753,16.02.2026,2645,EUR,98.255479,5.52,99.383973,5.33
XS1909184753,16.02.2026,2644,EUR,97.342726,5.68,98.471219,5.49
XS1909184753,16.02.2026,2643,EUR,97.652973,5.63,98.809959,5.44
XS1909184753,16.02.2026,2642,EUR,97.634219,5.63,98.791205,5.44
XS1909184753,16.02.2026,2639,EUR,97.713959,5.63,98.842452,5.44
XS1909184753,16.02.2026,2638,EUR,97.363205,5.69,98.491699,5.5
XS1909184753,16.02.2026,2637,EUR,97.020452,5.75,98.148945,5.56
XS1909184753,16.02.2026,2636,EUR,97.744699,5.63,98.901685,5.44
XS1909184753,16.02.2026,2635,EUR,98.086945,5.57,99.243932,5.38
XS1909184753,16.02.2026,2632,EUR,98.272685,5.55,99.526178,5.34
XS1909184753,16.02.2026,2631,EUR,98.248932,5.55,99.502425,5.34
XS1909184753,16.02.2026,2630,EUR,97.717178,5.65,98.970671,5.44
XS1909184753,16.02.2026,2629,EUR,97.366425,5.71,98.648411,5.5
XS1909184753,16.02.2026,2628,EUR,97.330671,5.72,98.612658,5.51
XS1909184753,16.02.2026,2625,EUR,97.464411,5.71,98.717904,5.49
XS1909184753,16.02.2026,2624,EUR,97.594658,5.69,98.848151,5.47
XS1909184753,16.02.2026,2623,EUR,97.802904,5.65,99.056397,5.44
XS1909184753,16.02.2026,2622,EUR,97.879151,5.64,99.161137,5.43
XS1909184753,16.02.2026,2621,EUR,98.141397,5.6,99.548384,5.36
XS1909184753,16.02.2026,2618,EUR,98.237137,5.59,99.61563,5.35
XS1909184753,16.02.2026,2617,EUR,98.332384,5.58,99.710877,5.34
XS1909184753,16.02.2026,2616,EUR,98.37063,5.57,99.749123,5.34
XS1909184753,16.02.2026,2615,EUR,99.806877,5.32,101.213863,5.09
XS1909184753,16.02.2026,2614,EUR,100.111123,5.27,101.546603,5.04
XS1909184753,16.02.2026,2611,EUR,99.890863,5.32,101.269356,5.09
XS1909184753,16.02.2026,2610,EUR,99.60511,5.37,101.583603,5.04
XS1909184753,16.02.2026,2609,EUR,99.319356,5.42,101.897849,4.99
XS1909184753,16.02.2026,2608,EUR,99.033603,5.48,102.240589,4.93
XS1909184753,16.02.2026,2607,EUR,100.020849,5.31,101.442082,5.07
XS1909184753,16.02.2026,2604,EUR,100.047589,5.31,101.440329,5.08
XS1909184753,16.02.2026,2602,EUR,99.790082,5.36,101.168575,5.13
XS1909184753,16.02.2026,2601,EUR,99.612329,5.39,101.019315,5.16
XS1909184753,16.02.2026,2600,EUR,99.471575,5.42,100.878562,5.19
XS1909184753,16.02.2026,2597,EUR,99.710315,5.38,101.088808,5.15
XS1909184753,16.02.2026,2596,EUR,99.569562,5.41,100.948055,5.18
XS1909184753,16.02.2026,2595,EUR,98.994808,5.52,100.373301,5.28
XS1909184753,16.02.2026,2594,EUR,98.404055,5.62,99.811041,5.38
XS1909184753,16.02.2026,2593,EUR,98.961301,5.53,100.368288,5.29
XS1909184753,16.02.2026,2590,EUR,98.326041,5.65,99.704534,5.41
XS1909184753,16.02.2026,2589,EUR,98.530288,5.61,99.908781,5.38
XS1909184753,16.02.2026,2588,EUR,99.832534,5.39,101.211027,5.15
XS1909184753,16.02.2026,2587,EUR,99.752781,5.4,101.159767,5.17
XS1909184753,16.02.2026,2586,EUR,101.222027,5.15,102.629014,4.92
XS1909184753,16.02.2026,2583,EUR,101.934767,5.04,103.31326,4.81
XS1909184753,16.02.2026,2582,EUR,101.473014,5.12,102.851507,4.89
XS1909184753,16.02.2026,2581,EUR,101.51826,5.11,102.896753,4.88
XS1909184753,16.02.2026,2580,EUR,102.149507,5.01,103.556493,4.78
XS1909184753,16.02.2026,2579,EUR,102.328753,4.98,104.08274,4.69
XS1909184753,16.02.2026,2576,EUR,102.379493,4.98,103.757986,4.75
XS1909184753,16.02.2026,2575,EUR,101.45674,5.14,102.710233,4.93
XS1909184753,16.02.2026,2574,EUR,102.100986,5.03,103.354479,4.82
XS1909184753,16.02.2026,2573,EUR,103.728233,4.75,105.010219,4.55
XS1909184753,16.02.2026,2572,EUR,103.001479,4.88,104.283466,4.67
XS1909184753,16.02.2026,2569,EUR,103.017219,4.88,104.270712,4.68
XS1909184753,16.02.2026,2568,EUR,103.130466,4.87,104.383959,4.66
XS1909184753,16.02.2026,2567,EUR,103.690712,4.77,104.944205,4.57
XS1909184753,16.02.2026,2566,EUR,103.177959,4.86,104.459945,4.66
XS1909184753,16.02.2026,2565,EUR,103.323205,4.84,104.605192,4.63
