Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,53,3.625,6 Ay,"1,020.000","1,034.000",1.3900
673 -22/03/2024,USD,S.F.T.,22/03/2024,143,2.875,6 Ay,993.000,"1,010.000",4.7000
671 -10/08/2024,USD,S.F.T.,10/02/2024,102,3.175,6 Ay,"1,002.000","1,019.000",5.6800
612 -14/11/2024,USD,S.F.T.,14/11/2023,14,2.800,6 Ay,"1,003.000","1,020.000",6.1800
622 -05/02/2025,USD,S.F.T.,05/02/2024,97,3.687,6 Ay,"1,011.000","1,028.000",6.4800
616 -13/03/2025,USD,S.F.T.,13/03/2024,134,2.125,6 Ay,954.000,972.000,6.8600
659 -14/10/2025,USD,S.F.T.,14/04/2024,166,3.187,6 Ay,967.000,985.000,7.3700
691 -26/01/2026,USD,S.F.T.,26/01/2024,87,2.375,6 Ay,937.000,955.000,7.5800
669 -14/04/2026,USD,S.F.T.,14/04/2024,166,2.125,6 Ay,911.000,929.000,7.5600
680 -09/10/2026,USD,S.F.T.,09/04/2024,161,2.437,6 Ay,913.000,931.000,7.6500
637 -25/03/2027,USD,S.F.T.,25/03/2024,146,3.000,6 Ay,935.000,954.000,7.7600
611 -24/09/2027,USD,S.F.T.,24/03/2024,145,4.300,6 Ay,"1,010.000","1,029.000",7.9800
629 -15/01/2028,USD,S.F.T.,15/01/2024,76,4.937,6 Ay,"1,066.000","1,085.000",8.2600
638 -17/02/2028,USD,S.F.T.,17/02/2024,109,2.562,6 Ay,888.000,907.000,8.0100
654 -24/10/2028,USD,S.F.T.,24/04/2024,176,3.062,6 Ay,897.000,916.000,8.2400
688 -14/03/2029,USD,S.F.T.,14/03/2024,135,4.687,6 Ay,"1,022.000","1,042.000",8.6600
645 -26/04/2029,USD,S.F.T.,26/04/2024,178,3.812,6 Ay,942.000,964.000,8.4800
630 -15/01/2030,USD,S.F.T.,15/01/2024,76,5.937,6 Ay,"1,174.000","1,200.000",8.4000
668 -13/03/2030,USD,S.F.T.,13/03/2024,134,2.625,6 Ay,823.000,845.000,8.6000
695 -13/07/2030,USD,S.F.T.,13/01/2024,74,4.562,6 Ay,"1,017.000","1,039.000",8.8800
628 -15/01/2031,USD,S.F.T.,15/01/2024,76,2.975,6 Ay,849.000,871.000,8.7300
698 -26/06/2031,USD,S.F.T.,26/12/2023,56,2.937,6 Ay,841.000,864.000,8.7100
617 -19/01/2033,USD,S.F.T.,19/01/2024,80,4.687,6 Ay,"1,017.000","1,040.000",9.1500
623 -20/09/2033,USD,S.F.T.,20/03/2024,141,3.250,6 Ay,835.000,858.000,8.7900
631 -14/02/2034,USD,S.F.T.,14/02/2024,106,4.000,6 Ay,936.000,966.000,8.7600
670 -17/03/2036,USD,S.F.T.,17/03/2024,138,3.437,6 Ay,822.000,844.000,9.1100
663 -05/03/2038,USD,S.F.T.,05/03/2024,126,3.625,6 Ay,846.000,868.000,9.0500
675 -30/05/2040,USD,S.F.T.,30/11/2023,30,3.375,6 Ay,786.000,816.000,9.2800
678 -14/01/2041,USD,S.F.T.,14/01/2024,75,3.000,6 Ay,722.000,746.000,9.1700
667 -16/04/2043,USD,S.F.T.,16/04/2024,168,2.437,6 Ay,600.000,623.000,9.0500
615 -17/02/2045,USD,S.F.T.,17/02/2024,109,3.312,6 Ay,741.000,764.000,9.3400
610 -11/05/2047,USD,S.F.T.,11/11/2023,11,2.875,6 Ay,668.000,691.000,9.2900
613 -31/03/2025,EUR,S.F.T.,31/03/2024,152,4.625,12 Ay,"1,009.000","1,041.000",3.5800
646 -14/06/2025,EUR,S.F.T.,14/06/2024,227,3.250,12 Ay,974.000,"1,005.000",3.7200
647 -16/02/2026,EUR,S.F.T.,16/02/2024,108,5.200,12 Ay,"1,014.000","1,039.000",5.0700
642 -08/07/2027,EUR,S.F.T.,08/07/2024,251,4.375,12 Ay,943.000,975.000,5.5600
