Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
673 -22/03/2024,USD,S.F.T.,22/03/2024,65,2.875,6 Ay,"1,013.000","1,024.000",2.5300
671 -10/08/2024,USD,S.F.T.,10/02/2024,24,3.175,6 Ay,"1,024.000","1,038.000",4.4800
612 -14/11/2024,USD,S.F.T.,14/05/2024,118,2.800,6 Ay,999.000,"1,015.000",4.9400
622 -05/02/2025,USD,S.F.T.,05/02/2024,19,3.687,6 Ay,"1,036.000","1,052.000",5.5000
616 -13/03/2025,USD,S.F.T.,13/03/2024,56,2.125,6 Ay,983.000,"1,000.000",5.5700
659 -14/10/2025,USD,S.F.T.,14/04/2024,88,3.187,6 Ay,"1,007.000","1,024.000",5.9100
691 -26/01/2026,USD,S.F.T.,26/01/2024,9,2.375,6 Ay,980.000,998.000,6.0600
669 -14/04/2026,USD,S.F.T.,14/04/2024,88,2.125,6 Ay,955.000,973.000,6.0900
680 -09/10/2026,USD,S.F.T.,09/04/2024,83,2.437,6 Ay,962.000,981.000,6.1800
637 -25/03/2027,USD,S.F.T.,25/03/2024,68,3.000,6 Ay,985.000,"1,004.000",6.5100
611 -24/09/2027,USD,S.F.T.,24/03/2024,67,4.300,6 Ay,"1,070.000","1,090.000",6.6400
629 -15/01/2028,USD,S.F.T.,15/07/2024,180,4.937,6 Ay,"1,083.000","1,103.000",6.9000
638 -17/02/2028,USD,S.F.T.,17/02/2024,31,2.562,6 Ay,949.000,969.000,6.6100
654 -24/10/2028,USD,S.F.T.,24/04/2024,98,3.062,6 Ay,967.000,987.000,6.8000
688 -14/03/2029,USD,S.F.T.,14/03/2024,57,4.687,6 Ay,"1,105.000","1,125.000",7.1800
645 -26/04/2029,USD,S.F.T.,26/04/2024,100,3.812,6 Ay,"1,018.000","1,040.000",7.0900
630 -15/01/2030,USD,S.F.T.,15/07/2024,180,5.937,6 Ay,"1,215.000","1,241.000",6.9100
668 -13/03/2030,USD,S.F.T.,13/03/2024,56,2.625,6 Ay,898.000,921.000,7.2300
695 -13/07/2030,USD,S.F.T.,13/07/2024,178,4.562,6 Ay,"1,063.000","1,086.000",7.4500
628 -15/01/2031,USD,S.F.T.,15/07/2024,180,2.975,6 Ay,901.000,924.000,7.3700
698 -26/06/2031,USD,S.F.T.,26/06/2024,161,2.937,6 Ay,896.000,919.000,7.3700
617 -19/01/2033,USD,S.F.T.,19/01/2024,2,4.687,6 Ay,"1,127.000","1,150.000",7.7500
623 -20/09/2033,USD,S.F.T.,20/03/2024,63,3.250,6 Ay,931.000,954.000,7.4900
631 -14/02/2034,USD,S.F.T.,14/02/2024,28,4.000,6 Ay,"1,039.000","1,064.000",7.5700
670 -17/03/2036,USD,S.F.T.,17/03/2024,60,3.437,6 Ay,929.000,952.000,7.7900
663 -05/03/2038,USD,S.F.T.,05/03/2024,48,3.625,6 Ay,956.000,979.000,7.8100
675 -30/05/2040,USD,S.F.T.,30/05/2024,134,3.375,6 Ay,874.000,899.000,7.9600
678 -14/01/2041,USD,S.F.T.,14/07/2024,179,3.000,6 Ay,797.000,820.000,7.9600
667 -16/04/2043,USD,S.F.T.,16/04/2024,90,2.437,6 Ay,684.000,707.000,8.0100
615 -17/02/2045,USD,S.F.T.,17/02/2024,31,3.312,6 Ay,852.000,875.000,8.1500
610 -11/05/2047,USD,S.F.T.,11/05/2024,115,2.875,6 Ay,737.000,760.000,8.1700
613 -31/03/2025,EUR,S.F.T.,31/03/2024,74,4.625,12 Ay,"1,030.000","1,049.000",3.5700
646 -14/06/2025,EUR,S.F.T.,14/06/2024,149,3.250,12 Ay,998.000,"1,016.000",3.4800
647 -16/02/2026,EUR,S.F.T.,16/02/2024,30,5.200,12 Ay,"1,048.000","1,069.000",4.1100
642 -08/07/2027,EUR,S.F.T.,08/07/2024,173,4.375,12 Ay,997.000,"1,018.000",4.5300
