Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
680 -09/10/2026,USD,S.F.T.,09/10/2026,157,2.437,6 Ay,998.500,"1,008.500",3.6800
637 -25/03/2027,USD,S.F.T.,25/09/2026,143,3.000,6 Ay,"1,008.000","1,022.000",4.2200
611 -24/09/2027,USD,S.F.T.,24/09/2026,142,4.300,6 Ay,"1,049.000","1,063.000",4.5900
629 -15/01/2028,USD,S.F.T.,15/07/2026,71,4.937,6 Ay,"1,094.000","1,108.000",5.0200
638 -17/02/2028,USD,S.F.T.,17/08/2026,104,2.562,6 Ay,997.000,"1,012.000",5.0700
654 -24/10/2028,USD,S.F.T.,24/10/2026,172,3.062,6 Ay,"1,006.000","1,021.000",5.2900
688 -14/03/2029,USD,S.F.T.,14/09/2026,132,4.687,6 Ay,"1,097.000","1,112.000",5.5900
645 -26/04/2029,USD,S.F.T.,26/10/2026,174,3.812,6 Ay,"1,041.000","1,057.000",5.5900
630 -15/01/2030,USD,S.F.T.,15/07/2026,71,5.937,6 Ay,"1,216.000","1,241.000",5.6500
668 -13/03/2030,USD,S.F.T.,13/09/2026,131,2.625,6 Ay,964.000,984.000,5.9400
695 -13/07/2030,USD,S.F.T.,13/07/2026,69,4.562,6 Ay,"1,122.000","1,143.000",5.9900
628 -15/01/2031,USD,S.F.T.,15/07/2026,71,2.975,6 Ay,993.000,"1,013.000",6.0800
685*** -22/05/2031,USD,S.F.T.,22/11/2026,201,3.718,6 Ay,984.000,"1,004.000",6.3300
698 -26/06/2031,USD,S.F.T.,26/06/2026,52,2.937,6 Ay,982.000,"1,002.000",6.3100
662 -12/02/2032,USD,S.F.T.,12/08/2026,99,3.562,6 Ay,"1,028.000","1,048.000",6.4600
650 -29/05/2032,USD,S.F.T.,29/05/2026,24,3.625,6 Ay,"1,045.000","1,066.000",6.5500
624 -17/07/2032,USD,S.F.T.,17/07/2026,73,3.562,6 Ay,"1,028.000","1,050.000",6.5500
617 -19/01/2033,USD,S.F.T.,19/07/2026,75,4.687,6 Ay,"1,149.000","1,172.000",6.6700
692 -14/03/2033,USD,S.F.T.,14/09/2026,132,3.150,6 Ay,968.000,990.000,6.6500
623 -20/09/2033,USD,S.F.T.,20/09/2026,138,3.250,6 Ay,970.000,993.000,6.7600
631 -14/02/2034,USD,S.F.T.,14/08/2026,101,4.000,6 Ay,"1,076.000","1,100.000",6.6300
660 -15/05/2034,USD,S.F.T.,15/05/2026,10,3.812,6 Ay,"1,066.000","1,088.000",6.7700
644 -03/01/2035,USD,S.F.T.,03/07/2026,59,3.250,6 Ay,979.000,"1,001.000",6.8200
612 -16/09/2035,USD,S.F.T.,16/09/2026,134,3.475,6 Ay,985.000,"1,007.000",6.9800
670 -17/03/2036,USD,S.F.T.,17/09/2026,135,3.437,6 Ay,975.000,"1,000.000",7.0000
636 -04/11/2036,USD,S.F.T.,04/11/2026,183,3.400,6 Ay,958.000,982.000,7.0500
601 -14/01/2038,USD,S.F.T.,14/07/2026,70,3.437,6 Ay,966.000,990.000,7.2700
663 -05/03/2038,USD,S.F.T.,05/09/2026,123,3.625,6 Ay,"1,009.000","1,034.000",6.9700
675 -30/05/2040,USD,S.F.T.,30/05/2026,25,3.375,6 Ay,953.000,978.000,7.3400
678 -14/01/2041,USD,S.F.T.,14/07/2026,70,3.000,6 Ay,861.000,888.000,7.4800
667 -16/04/2043,USD,S.F.T.,16/10/2026,164,2.437,6 Ay,715.000,740.000,7.6700
615 -17/02/2045,USD,S.F.T.,17/08/2026,104,3.312,6 Ay,879.000,904.000,7.7500
610 -11/05/2047,USD,S.F.T.,11/05/2026,6,2.875,6 Ay,792.000,817.000,7.8100
642 -08/07/2027,EUR,S.F.T.,08/07/2026,64,4.375,12 Ay,"1,045.000","1,057.000",2.5400
682 -21/05/2030,EUR,S.F.T.,21/05/2026,16,5.875,12 Ay,"1,101.000","1,116.000",4.2300
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,104,5.641,12 Ay,"1,047.000","1,062.000",4.7500
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,309,5.545,12 Ay,986.000,"1,003.000",5.2900
