Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,85,3.625,6 Ay,"1,016.000","1,030.000",2.5800
673 -22/03/2024,USD,S.F.T.,22/03/2024,175,2.875,6 Ay,989.000,"1,005.000",4.9200
671 -10/08/2024,USD,S.F.T.,10/02/2024,134,3.175,6 Ay,998.000,"1,014.000",5.7000
612 -14/11/2024,USD,S.F.T.,14/11/2023,46,2.800,6 Ay,998.000,"1,014.000",6.2500
622 -05/02/2025,USD,S.F.T.,05/02/2024,129,3.687,6 Ay,"1,007.000","1,023.000",6.4300
616 -13/03/2025,USD,S.F.T.,13/03/2024,166,2.125,6 Ay,952.000,969.000,6.6600
659 -14/10/2025,USD,S.F.T.,14/10/2023,15,3.187,6 Ay,997.000,"1,014.000",7.1900
691 -26/01/2026,USD,S.F.T.,26/01/2024,119,2.375,6 Ay,937.000,954.000,7.3300
669 -14/04/2026,USD,S.F.T.,14/10/2023,15,2.125,6 Ay,931.000,948.000,7.3900
680 -09/10/2026,USD,S.F.T.,09/10/2023,10,2.437,6 Ay,935.000,953.000,7.5000
637 -25/03/2027,USD,S.F.T.,25/03/2024,178,3.000,6 Ay,930.000,949.000,7.7200
611 -24/09/2027,USD,S.F.T.,24/03/2024,177,4.300,6 Ay,"1,010.000","1,029.000",7.7700
629 -15/01/2028,USD,S.F.T.,15/01/2024,108,4.937,6 Ay,"1,068.000","1,087.000",8.0000
638 -17/02/2028,USD,S.F.T.,17/02/2024,141,2.562,6 Ay,892.000,911.000,7.7200
654 -24/10/2028,USD,S.F.T.,24/10/2023,25,3.062,6 Ay,933.000,952.000,7.9300
688 -14/03/2029,USD,S.F.T.,14/03/2024,167,4.687,6 Ay,"1,023.000","1,043.000",8.4600
645 -26/04/2029,USD,S.F.T.,26/10/2023,27,3.812,6 Ay,984.000,"1,006.000",8.2200
630 -15/01/2030,USD,S.F.T.,15/01/2024,108,5.937,6 Ay,"1,178.000","1,204.000",8.1600
668 -13/03/2030,USD,S.F.T.,13/03/2024,166,2.625,6 Ay,829.000,850.000,8.3500
695 -13/07/2030,USD,S.F.T.,13/01/2024,106,4.562,6 Ay,"1,016.000","1,037.000",8.7700
628 -15/01/2031,USD,S.F.T.,15/01/2024,108,2.975,6 Ay,856.000,877.000,8.4700
698 -26/06/2031,USD,S.F.T.,26/12/2023,88,2.937,6 Ay,848.000,870.000,8.4700
617 -19/01/2033,USD,S.F.T.,19/01/2024,112,4.687,6 Ay,"1,030.000","1,052.000",8.8300
623 -20/09/2033,USD,S.F.T.,20/03/2024,173,3.250,6 Ay,851.000,874.000,8.4200
631 -14/02/2034,USD,S.F.T.,14/02/2024,138,4.000,6 Ay,953.000,983.000,8.3900
670 -17/03/2036,USD,S.F.T.,17/03/2024,170,3.437,6 Ay,843.000,865.000,8.7000
663 -05/03/2038,USD,S.F.T.,05/03/2024,158,3.625,6 Ay,869.000,891.000,8.6400
675 -30/05/2040,USD,S.F.T.,30/11/2023,62,3.375,6 Ay,814.000,840.000,8.8600
678 -14/01/2041,USD,S.F.T.,14/01/2024,107,3.000,6 Ay,744.000,767.000,8.7900
667 -16/04/2043,USD,S.F.T.,16/10/2023,17,2.437,6 Ay,649.000,671.000,8.6200
615 -17/02/2045,USD,S.F.T.,17/02/2024,141,3.312,6 Ay,767.000,789.000,8.9300
610 -11/05/2047,USD,S.F.T.,11/11/2023,43,2.875,6 Ay,692.000,714.000,8.8900
613 -31/03/2025,EUR,S.F.T.,31/03/2024,184,4.625,12 Ay,"1,007.000","1,039.000",3.5000
646 -14/06/2025,EUR,S.F.T.,14/06/2024,259,3.250,12 Ay,969.000,"1,000.000",3.8300
647 -16/02/2026,EUR,S.F.T.,16/02/2024,140,5.200,12 Ay,"1,014.000","1,039.000",4.8700
642 -08/07/2027,EUR,S.F.T.,08/07/2024,283,4.375,12 Ay,941.000,966.000,5.6900
