Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,7,3.187,6 Ay,"1,028.500","1,031.500",1.8700
691 -26/01/2026,USD,S.F.T.,26/01/2026,111,2.375,6 Ay,"1,007.000","1,015.000",2.8500
669 -14/04/2026,USD,S.F.T.,14/10/2025,7,2.125,6 Ay,"1,017.000","1,027.000",2.9600
680 -09/10/2026,USD,S.F.T.,09/10/2025,2,2.437,6 Ay,"1,023.000","1,036.000",3.6600
637 -25/03/2027,USD,S.F.T.,25/03/2026,169,3.000,6 Ay,"1,013.000","1,028.000",4.1500
611 -24/09/2027,USD,S.F.T.,24/03/2026,168,4.300,6 Ay,"1,066.000","1,081.000",4.4100
629 -15/01/2028,USD,S.F.T.,15/01/2026,100,4.937,6 Ay,"1,115.000","1,130.000",4.8200
638 -17/02/2028,USD,S.F.T.,17/02/2026,133,2.562,6 Ay,998.000,"1,015.000",4.7700
654 -24/10/2028,USD,S.F.T.,24/10/2025,17,3.062,6 Ay,"1,041.000","1,058.000",5.0400
688 -14/03/2029,USD,S.F.T.,14/03/2026,158,4.687,6 Ay,"1,117.000","1,134.000",5.2500
645 -26/04/2029,USD,S.F.T.,26/10/2025,19,3.812,6 Ay,"1,090.000","1,108.000",5.3100
630 -15/01/2030,USD,S.F.T.,15/01/2026,100,5.937,6 Ay,"1,266.000","1,294.000",4.8700
668 -13/03/2030,USD,S.F.T.,13/03/2026,157,2.625,6 Ay,974.000,994.000,5.4900
695 -13/07/2030,USD,S.F.T.,13/01/2026,98,4.562,6 Ay,"1,144.000","1,164.000",5.6600
628 -15/01/2031,USD,S.F.T.,15/01/2026,100,2.975,6 Ay,998.000,"1,018.000",5.8500
698 -26/06/2031,USD,S.F.T.,26/12/2025,80,2.937,6 Ay,994.000,"1,014.000",5.9200
662 -12/02/2032,USD,S.F.T.,12/02/2026,128,3.562,6 Ay,"1,037.000","1,057.000",6.2300
650 -29/05/2032,USD,S.F.T.,29/11/2025,53,3.625,6 Ay,"1,059.000","1,079.000",6.2600
624 -17/07/2032,USD,S.F.T.,17/01/2026,102,3.562,6 Ay,"1,038.000","1,060.000",6.3100
617 -19/01/2033,USD,S.F.T.,19/01/2026,104,4.687,6 Ay,"1,171.000","1,193.000",6.3700
623 -20/09/2033,USD,S.F.T.,20/03/2026,164,3.250,6 Ay,986.000,"1,008.000",6.4200
631 -14/02/2034,USD,S.F.T.,14/02/2026,130,4.000,6 Ay,"1,098.000","1,122.000",6.2800
660 -15/05/2034,USD,S.F.T.,15/11/2025,39,3.812,6 Ay,"1,083.000","1,105.000",6.4700
644 -03/01/2035,USD,S.F.T.,03/01/2026,88,3.250,6 Ay,992.000,"1,014.000",6.5400
612 -16/09/2035,USD,S.F.T.,16/03/2026,160,3.475,6 Ay,"1,001.000","1,023.000",6.6900
670 -17/03/2036,USD,S.F.T.,17/03/2026,161,3.437,6 Ay,"1,001.000","1,025.000",6.5900
663 -05/03/2038,USD,S.F.T.,05/03/2026,149,3.625,6 Ay,"1,054.000","1,079.000",6.3900
675 -30/05/2040,USD,S.F.T.,30/11/2025,54,3.375,6 Ay,978.000,"1,004.000",6.9700
678 -14/01/2041,USD,S.F.T.,14/01/2026,99,3.000,6 Ay,878.000,904.000,7.2000
667 -16/04/2043,USD,S.F.T.,16/10/2025,9,2.437,6 Ay,756.000,780.000,7.3700
615 -17/02/2045,USD,S.F.T.,17/02/2026,133,3.312,6 Ay,897.000,921.000,7.4900
610 -11/05/2047,USD,S.F.T.,11/11/2025,35,2.875,6 Ay,810.000,834.000,7.5400
647 -16/02/2026,EUR,S.F.T.,16/02/2026,132,5.200,12 Ay,"1,039.000","1,049.000",0.7900
642 -08/07/2027,EUR,S.F.T.,08/07/2026,274,4.375,12 Ay,"1,030.000","1,050.000",2.0700
682 -21/05/2030,EUR,S.F.T.,21/05/2026,226,5.875,12 Ay,"1,076.000","1,096.000",4.0900
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,314,5.641,12 Ay,"1,019.000","1,039.000",4.6500
