Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,60,3.175,6 Ay,"1,016.000","1,027.000",2.8200
612 -14/11/2024,USD,S.F.T.,14/11/2024,156,2.800,6 Ay,994.000,"1,007.000",4.9100
622 -05/02/2025,USD,S.F.T.,05/08/2024,55,3.687,6 Ay,"1,023.000","1,036.000",5.7400
616 -13/03/2025,USD,S.F.T.,13/09/2024,94,2.125,6 Ay,985.000,"1,001.000",5.5300
659 -14/10/2025,USD,S.F.T.,14/10/2024,125,3.187,6 Ay,"1,003.000","1,018.000",5.7500
691 -26/01/2026,USD,S.F.T.,26/07/2024,45,2.375,6 Ay,985.000,"1,000.000",5.9100
669 -14/04/2026,USD,S.F.T.,14/10/2024,125,2.125,6 Ay,962.000,979.000,5.8600
680 -09/10/2026,USD,S.F.T.,09/10/2024,120,2.437,6 Ay,967.000,984.000,6.0100
637 -25/03/2027,USD,S.F.T.,25/09/2024,106,3.000,6 Ay,990.000,"1,008.000",6.1800
611 -24/09/2027,USD,S.F.T.,24/09/2024,105,4.300,6 Ay,"1,067.000","1,085.000",6.3200
629 -15/01/2028,USD,S.F.T.,15/07/2024,34,4.937,6 Ay,"1,130.000","1,148.000",6.4600
638 -17/02/2028,USD,S.F.T.,17/08/2024,67,2.562,6 Ay,957.000,974.000,6.4300
654 -24/10/2028,USD,S.F.T.,24/10/2024,135,3.062,6 Ay,975.000,992.000,6.5500
688 -14/03/2029,USD,S.F.T.,14/09/2024,95,4.687,6 Ay,"1,102.000","1,121.000",6.9100
645 -26/04/2029,USD,S.F.T.,26/10/2024,137,3.812,6 Ay,"1,019.000","1,040.000",6.8800
630 -15/01/2030,USD,S.F.T.,15/07/2024,34,5.937,6 Ay,"1,289.000","1,313.000",6.2000
668 -13/03/2030,USD,S.F.T.,13/09/2024,94,2.625,6 Ay,916.000,936.000,6.8900
695 -13/07/2030,USD,S.F.T.,13/07/2024,32,4.562,6 Ay,"1,117.000","1,137.000",7.0800
628 -15/01/2031,USD,S.F.T.,15/07/2024,34,2.975,6 Ay,943.000,963.000,7.1300
698 -26/06/2031,USD,S.F.T.,26/06/2024,15,2.937,6 Ay,939.000,959.000,7.1200
617 -19/01/2033,USD,S.F.T.,19/07/2024,38,4.687,6 Ay,"1,145.000","1,165.000",7.3400
623 -20/09/2033,USD,S.F.T.,20/09/2024,101,3.250,6 Ay,945.000,965.000,7.2400
631 -14/02/2034,USD,S.F.T.,14/08/2024,64,4.000,6 Ay,"1,064.000","1,086.000",7.1300
660 -15/05/2034,USD,S.F.T.,15/11/2024,157,3.812,6 Ay,"1,003.000","1,023.000",7.3700
670 -17/03/2036,USD,S.F.T.,17/09/2024,98,3.437,6 Ay,953.000,973.000,7.4300
663 -05/03/2038,USD,S.F.T.,05/09/2024,86,3.625,6 Ay,985.000,"1,007.000",7.3900
675 -30/05/2040,USD,S.F.T.,30/11/2024,172,3.375,6 Ay,898.000,922.000,7.6300
678 -14/01/2041,USD,S.F.T.,14/07/2024,33,3.000,6 Ay,846.000,866.000,7.7100
667 -16/04/2043,USD,S.F.T.,16/10/2024,127,2.437,6 Ay,706.000,726.000,7.7400
615 -17/02/2045,USD,S.F.T.,17/08/2024,67,3.312,6 Ay,876.000,896.000,7.8600
610 -11/05/2047,USD,S.F.T.,11/11/2024,153,2.875,6 Ay,764.000,784.000,7.8400
613 -31/03/2025,EUR,S.F.T.,31/03/2025,293,4.625,12 Ay,"1,002.000","1,021.000",3.0800
646 -14/06/2025,EUR,S.F.T.,14/06/2024,3,3.250,12 Ay,"1,014.000","1,032.000",3.2700
647 -16/02/2026,EUR,S.F.T.,16/02/2025,250,5.200,12 Ay,"1,019.000","1,040.000",3.7200
642 -08/07/2027,EUR,S.F.T.,08/07/2024,27,4.375,12 Ay,"1,027.000","1,048.000",4.1100
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,344,6.854,12 Ay,"1,006.000","1,027.000",5.5900
