Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
680 -09/10/2026,USD,S.F.T.,09/10/2026,93,2.437,6 Ay,"1,012.000","1,015.000",3.6500
637 -25/03/2027,USD,S.F.T.,25/09/2026,79,3.000,6 Ay,"1,023.000","1,028.000",4.4300
611 -24/09/2027,USD,S.F.T.,24/09/2026,78,4.300,6 Ay,"1,057.000","1,068.000",4.8800
629 -15/01/2028,USD,S.F.T.,15/07/2026,7,4.937,6 Ay,"1,103.000","1,115.000",5.1900
638 -17/02/2028,USD,S.F.T.,17/08/2026,40,2.562,6 Ay,"1,003.000","1,018.000",5.2600
654 -24/10/2028,USD,S.F.T.,24/10/2026,108,3.062,6 Ay,"1,011.000","1,026.000",5.4900
688 -14/03/2029,USD,S.F.T.,14/09/2026,68,4.687,6 Ay,"1,106.000","1,121.000",5.6500
645 -26/04/2029,USD,S.F.T.,26/10/2026,110,3.812,6 Ay,"1,049.000","1,065.000",5.6700
630 -15/01/2030,USD,S.F.T.,15/07/2026,7,5.937,6 Ay,"1,230.000","1,251.000",5.7100
668 -13/03/2030,USD,S.F.T.,13/09/2026,67,2.625,6 Ay,972.000,992.000,6.0100
695 -13/07/2030,USD,S.F.T.,13/07/2026,5,4.562,6 Ay,"1,131.000","1,151.000",6.0900
628 -15/01/2031,USD,S.F.T.,15/07/2026,7,2.975,6 Ay,"1,000.000","1,020.000",6.1700
685*** -22/05/2031,USD,S.F.T.,22/11/2026,137,3.718,6 Ay,998.000,"1,018.000",6.2600
698 -26/06/2031,USD,S.F.T.,26/12/2026,171,2.937,6 Ay,969.000,989.000,6.1800
662 -12/02/2032,USD,S.F.T.,12/08/2026,35,3.562,6 Ay,"1,043.000","1,063.000",6.3900
650 -29/05/2032,USD,S.F.T.,29/11/2026,144,3.625,6 Ay,"1,024.000","1,045.000",6.4800
624 -17/07/2032,USD,S.F.T.,17/07/2026,9,3.562,6 Ay,"1,047.000","1,069.000",6.4100
617 -19/01/2033,USD,S.F.T.,19/07/2026,11,4.687,6 Ay,"1,169.000","1,192.000",6.5500
692 -14/03/2033,USD,S.F.T.,14/09/2026,68,3.150,6 Ay,985.000,"1,007.000",6.5400
623 -20/09/2033,USD,S.F.T.,20/09/2026,74,3.250,6 Ay,992.000,"1,015.000",6.5800
631 -14/02/2034,USD,S.F.T.,14/08/2026,37,4.000,6 Ay,"1,098.000","1,122.000",6.4800
660 -15/05/2034,USD,S.F.T.,15/11/2026,130,3.812,6 Ay,"1,049.000","1,071.000",6.6300
644 -03/01/2035,USD,S.F.T.,03/01/2027,179,3.250,6 Ay,965.000,987.000,6.7200
612 -16/09/2035,USD,S.F.T.,16/09/2026,70,3.475,6 Ay,"1,010.000","1,032.000",6.7900
670 -17/03/2036,USD,S.F.T.,17/09/2026,71,3.437,6 Ay,"1,000.000","1,025.000",6.8200
636 -04/11/2036,USD,S.F.T.,04/11/2026,119,3.400,6 Ay,986.000,"1,010.000",6.8300
601 -14/01/2038,USD,S.F.T.,14/07/2026,6,3.437,6 Ay,"1,000.000","1,024.000",6.9900
663 -05/03/2038,USD,S.F.T.,05/09/2026,59,3.625,6 Ay,"1,040.000","1,065.000",6.7400
675 -30/05/2040,USD,S.F.T.,30/11/2026,145,3.375,6 Ay,959.000,984.000,7.0100
678 -14/01/2041,USD,S.F.T.,14/07/2026,6,3.000,6 Ay,899.000,924.000,7.1800
667 -16/04/2043,USD,S.F.T.,16/10/2026,100,2.437,6 Ay,752.000,777.000,7.3200
615 -17/02/2045,USD,S.F.T.,17/08/2026,40,3.312,6 Ay,919.000,944.000,7.4400
610 -11/05/2047,USD,S.F.T.,11/11/2026,126,2.875,6 Ay,802.000,827.000,7.4900
642 -08/07/2027,EUR,S.F.T.,08/07/2026,365,4.375,12 Ay,"1,009.000","1,021.000",2.2300
682 -21/05/2030,EUR,S.F.T.,21/05/2027,317,5.875,12 Ay,"1,058.000","1,073.000",4.0200
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,40,5.641,12 Ay,"1,070.000","1,085.000",4.4300
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,245,5.545,12 Ay,"1,008.000","1,025.000",5.0800
