Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,61,3.625,6 Ay,"1,019.000","1,033.000",1.8900
673 -22/03/2024,USD,S.F.T.,22/03/2024,151,2.875,6 Ay,991.000,"1,008.000",4.9800
671 -10/08/2024,USD,S.F.T.,10/02/2024,110,3.175,6 Ay,"1,000.000","1,017.000",5.8000
612 -14/11/2024,USD,S.F.T.,14/11/2023,22,2.800,6 Ay,"1,000.000","1,017.000",6.3600
622 -05/02/2025,USD,S.F.T.,05/02/2024,105,3.687,6 Ay,"1,007.000","1,024.000",6.7000
616 -13/03/2025,USD,S.F.T.,13/03/2024,142,2.125,6 Ay,950.000,968.000,7.0700
659 -14/10/2025,USD,S.F.T.,14/04/2024,174,3.187,6 Ay,963.000,981.000,7.5100
691 -26/01/2026,USD,S.F.T.,26/01/2024,95,2.375,6 Ay,932.000,950.000,7.7700
669 -14/04/2026,USD,S.F.T.,14/04/2024,174,2.125,6 Ay,906.000,924.000,7.7300
680 -09/10/2026,USD,S.F.T.,09/04/2024,169,2.437,6 Ay,907.000,925.000,7.8300
637 -25/03/2027,USD,S.F.T.,25/03/2024,154,3.000,6 Ay,926.000,945.000,8.0300
611 -24/09/2027,USD,S.F.T.,24/03/2024,153,4.300,6 Ay,"1,000.000","1,019.000",8.2300
629 -15/01/2028,USD,S.F.T.,15/01/2024,84,4.937,6 Ay,"1,057.000","1,076.000",8.4600
638 -17/02/2028,USD,S.F.T.,17/02/2024,117,2.562,6 Ay,879.000,898.000,8.2400
654 -24/10/2028,USD,S.F.T.,24/10/2023,1,3.062,6 Ay,919.000,938.000,8.4300
688 -14/03/2029,USD,S.F.T.,14/03/2024,143,4.687,6 Ay,"1,010.000","1,030.000",8.9000
645 -26/04/2029,USD,S.F.T.,26/10/2023,3,3.812,6 Ay,970.000,992.000,8.6800
630 -15/01/2030,USD,S.F.T.,15/01/2024,84,5.937,6 Ay,"1,161.000","1,187.000",8.6100
668 -13/03/2030,USD,S.F.T.,13/03/2024,142,2.625,6 Ay,813.000,835.000,8.8000
695 -13/07/2030,USD,S.F.T.,13/01/2024,82,4.562,6 Ay,"1,005.000","1,027.000",9.0900
628 -15/01/2031,USD,S.F.T.,15/01/2024,84,2.975,6 Ay,838.000,860.000,8.9300
698 -26/06/2031,USD,S.F.T.,26/12/2023,64,2.937,6 Ay,829.000,852.000,8.9300
617 -19/01/2033,USD,S.F.T.,19/01/2024,88,4.687,6 Ay,"1,004.000","1,027.000",9.3300
623 -20/09/2033,USD,S.F.T.,20/03/2024,149,3.250,6 Ay,826.000,849.000,8.9200
631 -14/02/2034,USD,S.F.T.,14/02/2024,114,4.000,6 Ay,923.000,953.000,8.9300
670 -17/03/2036,USD,S.F.T.,17/03/2024,146,3.437,6 Ay,809.000,831.000,9.2900
663 -05/03/2038,USD,S.F.T.,05/03/2024,134,3.625,6 Ay,834.000,856.000,9.2000
675 -30/05/2040,USD,S.F.T.,30/11/2023,38,3.375,6 Ay,775.000,805.000,9.4200
678 -14/01/2041,USD,S.F.T.,14/01/2024,83,3.000,6 Ay,710.000,734.000,9.3200
667 -16/04/2043,USD,S.F.T.,16/04/2024,176,2.437,6 Ay,593.000,616.000,9.1400
615 -17/02/2045,USD,S.F.T.,17/02/2024,117,3.312,6 Ay,730.000,753.000,9.4700
610 -11/05/2047,USD,S.F.T.,11/11/2023,19,2.875,6 Ay,657.000,680.000,9.4300
613 -31/03/2025,EUR,S.F.T.,31/03/2024,160,4.625,12 Ay,"1,010.000","1,042.000",3.4500
646 -14/06/2025,EUR,S.F.T.,14/06/2024,235,3.250,12 Ay,972.000,"1,003.000",3.7900
647 -16/02/2026,EUR,S.F.T.,16/02/2024,116,5.200,12 Ay,"1,011.000","1,036.000",5.1600
642 -08/07/2027,EUR,S.F.T.,08/07/2024,259,4.375,12 Ay,938.000,968.000,5.7400
