
659 -14/10/2025,USD,S.F.T.,14/10/2025,181,3.187,6 Ay,"1,002.000","1,016.000",3.1600
691 -26/01/2026,USD,S.F.T.,26/07/2025,101,2.375,6 Ay,"1,000.000","1,015.000",4.1600
669 -14/04/2026,USD,S.F.T.,14/10/2025,181,2.125,6 Ay,982.000,997.000,4.5900
680 -09/10/2026,USD,S.F.T.,09/10/2025,176,2.437,6 Ay,984.000,999.000,5.0100
637 -25/03/2027,USD,S.F.T.,25/09/2025,162,3.000,6 Ay,997.000,"1,014.000",5.4200
611 -24/09/2027,USD,S.F.T.,24/09/2025,161,4.300,6 Ay,"1,053.000","1,070.000",5.7200
629 -15/01/2028,USD,S.F.T.,15/07/2025,90,4.937,6 Ay,"1,104.000","1,121.000",6.0200
638 -17/02/2028,USD,S.F.T.,17/08/2025,123,2.562,6 Ay,969.000,987.000,5.9500
654 -24/10/2028,USD,S.F.T.,24/04/2025,8,3.062,6 Ay,"1,010.000","1,028.000",6.1600
688 -14/03/2029,USD,S.F.T.,14/09/2025,151,4.687,6 Ay,"1,086.000","1,104.000",6.5600
645 -26/04/2029,USD,S.F.T.,26/04/2025,10,3.812,6 Ay,"1,053.000","1,072.000",6.5900
630 -15/01/2030,USD,S.F.T.,15/07/2025,90,5.937,6 Ay,"1,227.000","1,253.000",6.3500
668 -13/03/2030,USD,S.F.T.,13/09/2025,150,2.625,6 Ay,924.000,944.000,6.7200
695 -13/07/2030,USD,S.F.T.,13/07/2025,88,4.562,6 Ay,"1,101.000","1,121.000",6.8800
628 -15/01/2031,USD,S.F.T.,15/07/2025,90,2.975,6 Ay,944.000,964.000,7.0400
698 -26/06/2031,USD,S.F.T.,26/06/2025,71,2.937,6 Ay,938.000,958.000,7.0900
662 -12/02/2032,USD,S.F.T.,12/08/2025,118,3.562,6 Ay,983.000,"1,003.000",7.3000
624 -17/07/2032,USD,S.F.T.,17/07/2025,92,3.562,6 Ay,985.000,"1,007.000",7.3100
617 -19/01/2033,USD,S.F.T.,19/07/2025,94,4.687,6 Ay,"1,116.000","1,138.000",7.3900
623 -20/09/2033,USD,S.F.T.,20/09/2025,157,3.250,6 Ay,927.000,949.000,7.4000
631 -14/02/2034,USD,S.F.T.,14/08/2025,120,4.000,6 Ay,"1,041.000","1,065.000",7.2000
660 -15/05/2034,USD,S.F.T.,15/05/2025,29,3.812,6 Ay,"1,022.000","1,044.000",7.4400
644 -03/01/2035,USD,S.F.T.,03/07/2025,78,3.250,6 Ay,928.000,950.000,7.5100
670 -17/03/2036,USD,S.F.T.,17/09/2025,154,3.437,6 Ay,936.000,958.000,7.5200
663 -05/03/2038,USD,S.F.T.,05/09/2025,142,3.625,6 Ay,980.000,"1,004.000",7.3000
675 -30/05/2040,USD,S.F.T.,30/05/2025,44,3.375,6 Ay,907.000,933.000,7.8000
678 -14/01/2041,USD,S.F.T.,14/07/2025,89,3.000,6 Ay,812.000,836.000,8.0200
667 -16/04/2043,USD,S.F.T.,16/04/2025,183,2.437,6 Ay,672.000,696.000,8.1200
615 -17/02/2045,USD,S.F.T.,17/08/2025,123,3.312,6 Ay,825.000,849.000,8.3000
610 -11/05/2047,USD,S.F.T.,11/05/2025,25,2.875,6 Ay,747.000,771.000,8.2700
646 -14/06/2025,EUR,S.F.T.,14/06/2025,59,3.250,12 Ay,"1,025.000","1,031.000",0.9000
647 -16/02/2026,EUR,S.F.T.,16/02/2026,306,5.200,12 Ay,"1,019.000","1,037.000",1.7300
642 -08/07/2027,EUR,S.F.T.,08/07/2025,83,4.375,12 Ay,"1,043.000","1,061.000",3.0900
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,35,6.854,12 Ay,"1,086.000","1,104.000",4.9400
