Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
622 -05/02/2025,USD,S.F.T.,05/02/2025,82,3.687,6 Ay,"1,022.000","1,032.000",2.1300
616 -13/03/2025,USD,S.F.T.,13/03/2025,118,2.125,6 Ay,"1,002.000","1,014.000",2.1800
659 -14/10/2025,USD,S.F.T.,14/04/2025,150,3.187,6 Ay,"1,015.000","1,028.000",3.8400
691 -26/01/2026,USD,S.F.T.,26/01/2025,72,2.375,6 Ay,"1,008.000","1,021.000",4.1700
669 -14/04/2026,USD,S.F.T.,14/04/2025,150,2.125,6 Ay,988.000,"1,001.000",4.4400
680 -09/10/2026,USD,S.F.T.,09/04/2025,145,2.437,6 Ay,993.000,"1,006.000",4.8100
637 -25/03/2027,USD,S.F.T.,25/03/2025,130,3.000,6 Ay,"1,015.000","1,029.000",5.0600
611 -24/09/2027,USD,S.F.T.,24/03/2025,129,4.300,6 Ay,"1,084.000","1,099.000",5.2800
629 -15/01/2028,USD,S.F.T.,15/01/2025,61,4.937,6 Ay,"1,144.000","1,159.000",5.4800
638 -17/02/2028,USD,S.F.T.,17/02/2025,94,2.562,6 Ay,984.000,"1,000.000",5.5500
654 -24/10/2028,USD,S.F.T.,24/04/2025,160,3.062,6 Ay,"1,003.000","1,019.000",5.6800
688 -14/03/2029,USD,S.F.T.,14/03/2025,119,4.687,6 Ay,"1,125.000","1,141.000",6.0400
645 -26/04/2029,USD,S.F.T.,26/04/2025,162,3.812,6 Ay,"1,046.000","1,063.000",6.0900
630 -15/01/2030,USD,S.F.T.,15/01/2025,61,5.937,6 Ay,"1,297.000","1,321.000",5.5300
668 -13/03/2030,USD,S.F.T.,13/03/2025,118,2.625,6 Ay,947.000,965.000,6.2300
695 -13/07/2030,USD,S.F.T.,13/01/2025,59,4.562,6 Ay,"1,140.000","1,158.000",6.4100
628 -15/01/2031,USD,S.F.T.,15/01/2025,61,2.975,6 Ay,971.000,989.000,6.5600
698 -26/06/2031,USD,S.F.T.,26/12/2024,41,2.937,6 Ay,964.000,982.000,6.6400
624 -17/07/2032,USD,S.F.T.,17/01/2025,63,3.562,6 Ay,"1,019.000","1,039.000",6.8600
617 -19/01/2033,USD,S.F.T.,19/01/2025,65,4.687,6 Ay,"1,164.000","1,184.000",6.8800
623 -20/09/2033,USD,S.F.T.,20/03/2025,125,3.250,6 Ay,965.000,985.000,6.8800
631 -14/02/2034,USD,S.F.T.,14/02/2025,91,4.000,6 Ay,"1,087.000","1,109.000",6.6900
660 -15/05/2034,USD,S.F.T.,15/11/2024,181,3.812,6 Ay,"1,025.000","1,045.000",6.9700
644*** -03/01/2035,USD,S.F.T.,03/01/2025,49,1.625,6 Ay,951.000,971.000,7.0100
670 -17/03/2036,USD,S.F.T.,17/03/2025,122,3.437,6 Ay,976.000,996.000,7.0700
663 -05/03/2038,USD,S.F.T.,05/03/2025,110,3.625,6 Ay,"1,024.000","1,044.000",6.9000
675 -30/05/2040,USD,S.F.T.,30/11/2024,15,3.375,6 Ay,951.000,975.000,7.3600
678 -14/01/2041,USD,S.F.T.,14/01/2025,60,3.000,6 Ay,859.000,879.000,7.5200
667 -16/04/2043,USD,S.F.T.,16/04/2025,152,2.437,6 Ay,717.000,737.000,7.5900
615 -17/02/2045,USD,S.F.T.,17/02/2025,94,3.312,6 Ay,884.000,904.000,7.7300
610 -11/05/2047,USD,S.F.T.,11/05/2025,177,2.875,6 Ay,769.000,789.000,7.7500
613 -31/03/2025,EUR,S.F.T.,31/03/2025,136,4.625,12 Ay,"1,026.000","1,042.000",1.0900
646 -14/06/2025,EUR,S.F.T.,14/06/2025,211,3.250,12 Ay,"1,008.000","1,024.000",1.4400
647 -16/02/2026,EUR,S.F.T.,16/02/2025,93,5.200,12 Ay,"1,056.000","1,074.000",2.3100
642 -08/07/2027,EUR,S.F.T.,08/07/2025,235,4.375,12 Ay,"1,026.000","1,044.000",3.2300
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,187,6.854,12 Ay,"1,078.000","1,096.000",4.6600
