Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,82,3.625,6 Ay,"1,016.000","1,030.000",2.6800
673 -22/03/2024,USD,S.F.T.,22/03/2024,172,2.875,6 Ay,989.000,"1,005.000",5.0000
671 -10/08/2024,USD,S.F.T.,10/02/2024,131,3.175,6 Ay,998.000,"1,014.000",5.7500
612 -14/11/2024,USD,S.F.T.,14/11/2023,43,2.800,6 Ay,998.000,"1,014.000",6.3000
622 -05/02/2025,USD,S.F.T.,05/02/2024,126,3.687,6 Ay,"1,008.000","1,024.000",6.3900
616 -13/03/2025,USD,S.F.T.,13/03/2024,163,2.125,6 Ay,953.000,970.000,6.6200
659 -14/10/2025,USD,S.F.T.,14/10/2023,12,3.187,6 Ay,998.000,"1,015.000",7.1700
691 -26/01/2026,USD,S.F.T.,26/01/2024,116,2.375,6 Ay,937.000,954.000,7.3600
669 -14/04/2026,USD,S.F.T.,14/10/2023,12,2.125,6 Ay,931.000,948.000,7.4100
680 -09/10/2026,USD,S.F.T.,09/10/2023,7,2.437,6 Ay,935.000,953.000,7.5300
637 -25/03/2027,USD,S.F.T.,25/03/2024,175,3.000,6 Ay,929.000,948.000,7.7700
611 -24/09/2027,USD,S.F.T.,24/03/2024,174,4.300,6 Ay,"1,010.000","1,029.000",7.7900
629 -15/01/2028,USD,S.F.T.,15/01/2024,105,4.937,6 Ay,"1,068.000","1,087.000",8.0200
638 -17/02/2028,USD,S.F.T.,17/02/2024,138,2.562,6 Ay,892.000,911.000,7.7300
654 -24/10/2028,USD,S.F.T.,24/10/2023,22,3.062,6 Ay,932.000,951.000,7.9800
688 -14/03/2029,USD,S.F.T.,14/03/2024,164,4.687,6 Ay,"1,023.000","1,043.000",8.4800
645 -26/04/2029,USD,S.F.T.,26/10/2023,24,3.812,6 Ay,983.000,"1,005.000",8.2600
630 -15/01/2030,USD,S.F.T.,15/01/2024,105,5.937,6 Ay,"1,175.000","1,201.000",8.2300
668 -13/03/2030,USD,S.F.T.,13/03/2024,163,2.625,6 Ay,827.000,848.000,8.4100
695 -13/07/2030,USD,S.F.T.,13/01/2024,103,4.562,6 Ay,"1,017.000","1,038.000",8.7600
628 -15/01/2031,USD,S.F.T.,15/01/2024,105,2.975,6 Ay,856.000,877.000,8.4800
698 -26/06/2031,USD,S.F.T.,26/12/2023,85,2.937,6 Ay,848.000,870.000,8.4800
617 -19/01/2033,USD,S.F.T.,19/01/2024,109,4.687,6 Ay,"1,029.000","1,051.000",8.8600
623 -20/09/2033,USD,S.F.T.,20/03/2024,170,3.250,6 Ay,851.000,874.000,8.4300
631 -14/02/2034,USD,S.F.T.,14/02/2024,135,4.000,6 Ay,952.000,982.000,8.4200
670 -17/03/2036,USD,S.F.T.,17/03/2024,167,3.437,6 Ay,842.000,864.000,8.7200
663 -05/03/2038,USD,S.F.T.,05/03/2024,155,3.625,6 Ay,868.000,890.000,8.6700
675 -30/05/2040,USD,S.F.T.,30/11/2023,59,3.375,6 Ay,813.000,843.000,8.8300
678 -14/01/2041,USD,S.F.T.,14/01/2024,104,3.000,6 Ay,744.000,767.000,8.7900
667 -16/04/2043,USD,S.F.T.,16/10/2023,14,2.437,6 Ay,648.000,670.000,8.6400
615 -17/02/2045,USD,S.F.T.,17/02/2024,138,3.312,6 Ay,765.000,787.000,8.9700
610 -11/05/2047,USD,S.F.T.,11/11/2023,40,2.875,6 Ay,690.000,712.000,8.9200
613 -31/03/2025,EUR,S.F.T.,31/03/2024,181,4.625,12 Ay,"1,008.000","1,040.000",3.4500
646 -14/06/2025,EUR,S.F.T.,14/06/2024,256,3.250,12 Ay,970.000,"1,001.000",3.7800
647 -16/02/2026,EUR,S.F.T.,16/02/2024,137,5.200,12 Ay,"1,015.000","1,040.000",4.8400
642 -08/07/2027,EUR,S.F.T.,08/07/2024,280,4.375,12 Ay,942.000,967.000,5.6800
