Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,128,3.625,6 Ay,"1,010.000","1,022.000",3.9800
673 -22/03/2024,USD,S.F.T.,22/09/2023,36,2.875,6 Ay,"1,012.000","1,026.000",5.2500
671 -10/08/2024,USD,S.F.T.,10/02/2024,177,3.175,6 Ay,992.000,"1,006.000",5.8400
612 -14/11/2024,USD,S.F.T.,14/11/2023,89,2.800,6 Ay,989.000,"1,005.000",6.4000
622 -05/02/2025,USD,S.F.T.,05/02/2024,172,3.687,6 Ay,997.000,"1,013.000",6.6100
616 -13/03/2025,USD,S.F.T.,13/09/2023,27,2.125,6 Ay,965.000,982.000,6.7100
659 -14/10/2025,USD,S.F.T.,14/10/2023,58,3.187,6 Ay,989.000,"1,006.000",7.1700
691 -26/01/2026,USD,S.F.T.,26/01/2024,162,2.375,6 Ay,929.000,946.000,7.3300
669 -14/04/2026,USD,S.F.T.,14/10/2023,58,2.125,6 Ay,924.000,941.000,7.3400
680 -09/10/2026,USD,S.F.T.,09/10/2023,53,2.437,6 Ay,927.000,945.000,7.5000
637 -25/03/2027,USD,S.F.T.,25/09/2023,39,3.000,6 Ay,952.000,971.000,7.7000
611 -24/09/2027,USD,S.F.T.,24/09/2023,38,4.300,6 Ay,"1,040.000","1,059.000",7.8800
629 -15/01/2028,USD,S.F.T.,15/01/2024,151,4.937,6 Ay,"1,050.000","1,070.000",8.1900
638 -17/02/2028,USD,S.F.T.,17/08/2023,184,2.562,6 Ay,881.000,901.000,7.7700
654 -24/10/2028,USD,S.F.T.,24/10/2023,68,3.062,6 Ay,923.000,943.000,7.9400
688 -14/03/2029,USD,S.F.T.,14/09/2023,28,4.687,6 Ay,"1,060.000","1,080.000",8.4500
645 -26/04/2029,USD,S.F.T.,26/10/2023,70,3.812,6 Ay,977.000,999.000,8.1700
630 -15/01/2030,USD,S.F.T.,15/01/2024,151,5.937,6 Ay,"1,172.000","1,198.000",8.0700
668 -13/03/2030,USD,S.F.T.,13/09/2023,27,2.625,6 Ay,852.000,874.000,8.2200
695 -13/07/2030,USD,S.F.T.,13/01/2024,149,4.562,6 Ay,"1,015.000","1,037.000",8.5700
628 -15/01/2031,USD,S.F.T.,15/01/2024,151,2.975,6 Ay,855.000,877.000,8.3000
698 -26/06/2031,USD,S.F.T.,26/12/2023,131,2.937,6 Ay,848.000,870.000,8.3000
617 -19/01/2033,USD,S.F.T.,19/01/2024,155,4.687,6 Ay,"1,026.000","1,048.000",8.7300
623 -20/09/2033,USD,S.F.T.,20/09/2023,34,3.250,6 Ay,885.000,907.000,8.2700
631 -14/02/2034,USD,S.F.T.,14/02/2024,181,4.000,6 Ay,964.000,988.000,8.1800
670 -17/03/2036,USD,S.F.T.,17/09/2023,31,3.437,6 Ay,882.000,904.000,8.5100
663 -05/03/2038,USD,S.F.T.,05/09/2023,19,3.625,6 Ay,911.000,933.000,8.4500
675 -30/05/2040,USD,S.F.T.,30/11/2023,105,3.375,6 Ay,820.000,844.000,8.7000
678 -14/01/2041,USD,S.F.T.,14/01/2024,150,3.000,6 Ay,749.000,773.000,8.6000
667 -16/04/2043,USD,S.F.T.,16/10/2023,60,2.437,6 Ay,656.000,678.000,8.4300
615 -17/02/2045,USD,S.F.T.,17/08/2023,184,3.312,6 Ay,774.000,796.000,8.7500
610 -11/05/2047,USD,S.F.T.,11/11/2023,86,2.875,6 Ay,701.000,723.000,8.6700
613 -31/03/2025,EUR,S.F.T.,31/03/2024,227,4.625,12 Ay,"1,000.000","1,020.000",4.4500
646 -14/06/2025,EUR,S.F.T.,14/06/2024,302,3.250,12 Ay,962.000,982.000,4.6300
647 -16/02/2026,EUR,S.F.T.,16/02/2024,183,5.200,12 Ay,"1,004.000","1,024.000",5.2700
642 -08/07/2027,EUR,S.F.T.,08/07/2024,326,4.375,12 Ay,932.000,952.000,5.9300
