Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
669 -14/04/2026,USD,S.F.T.,14/04/2026,35,2.125,6 Ay,"1,014.800","1,018.800",2.5500
680 -09/10/2026,USD,S.F.T.,09/04/2026,30,2.437,6 Ay,"1,019.000","1,029.000",3.3700
637 -25/03/2027,USD,S.F.T.,25/03/2026,15,3.000,6 Ay,"1,034.000","1,048.000",3.9700
611 -24/09/2027,USD,S.F.T.,24/03/2026,14,4.300,6 Ay,"1,090.000","1,104.000",4.2300
629 -15/01/2028,USD,S.F.T.,15/07/2026,127,4.937,6 Ay,"1,093.000","1,107.000",4.6200
638 -17/02/2028,USD,S.F.T.,17/08/2026,160,2.562,6 Ay,996.000,"1,011.000",4.7000
654 -24/10/2028,USD,S.F.T.,24/04/2026,45,3.062,6 Ay,"1,036.000","1,051.000",4.9800
688 -14/03/2029,USD,S.F.T.,14/03/2026,4,4.687,6 Ay,"1,144.000","1,159.000",5.2600
645 -26/04/2029,USD,S.F.T.,26/04/2026,47,3.812,6 Ay,"1,079.000","1,095.000",5.2800
630 -15/01/2030,USD,S.F.T.,15/07/2026,127,5.937,6 Ay,"1,226.000","1,251.000",5.1200
668 -13/03/2030,USD,S.F.T.,13/03/2026,3,2.625,6 Ay,995.000,"1,015.000",5.5500
695 -13/07/2030,USD,S.F.T.,13/07/2026,125,4.562,6 Ay,"1,126.000","1,147.000",5.6400
628 -15/01/2031,USD,S.F.T.,15/07/2026,127,2.975,6 Ay,991.000,"1,011.000",5.9000
698 -26/06/2031,USD,S.F.T.,26/06/2026,108,2.937,6 Ay,988.000,"1,008.000",5.9600
662 -12/02/2032,USD,S.F.T.,12/08/2026,155,3.562,6 Ay,"1,030.000","1,050.000",6.2100
650 -29/05/2032,USD,S.F.T.,29/05/2026,80,3.625,6 Ay,"1,049.000","1,070.000",6.2700
624 -17/07/2032,USD,S.F.T.,17/07/2026,129,3.562,6 Ay,"1,031.000","1,053.000",6.3000
617 -19/01/2033,USD,S.F.T.,19/07/2026,131,4.687,6 Ay,"1,149.000","1,172.000",6.4700
692*** -14/03/2033,USD,S.F.T.,14/03/2026,4,1.050,6 Ay,977.000,999.000,6.4900
623 -20/09/2033,USD,S.F.T.,20/03/2026,10,3.250,6 Ay,"1,006.000","1,029.000",6.5300
631 -14/02/2034,USD,S.F.T.,14/08/2026,157,4.000,6 Ay,"1,083.000","1,107.000",6.3500
660 -15/05/2034,USD,S.F.T.,15/05/2026,66,3.812,6 Ay,"1,071.000","1,093.000",6.5300
644 -03/01/2035,USD,S.F.T.,03/07/2026,115,3.250,6 Ay,985.000,"1,007.000",6.5800
612 -16/09/2035,USD,S.F.T.,16/03/2026,6,3.475,6 Ay,"1,027.000","1,049.000",6.7300
670 -17/03/2036,USD,S.F.T.,17/03/2026,7,3.437,6 Ay,"1,024.000","1,049.000",6.6500
636 -04/11/2036,USD,S.F.T.,04/05/2026,55,3.400,6 Ay,"1,002.000","1,026.000",6.7700
601 -14/01/2038,USD,S.F.T.,14/07/2026,126,3.437,6 Ay,982.000,"1,006.000",6.9300
663 -05/03/2038,USD,S.F.T.,05/09/2026,179,3.625,6 Ay,"1,027.000","1,052.000",6.6300
675 -30/05/2040,USD,S.F.T.,30/05/2026,81,3.375,6 Ay,967.000,992.000,7.0500
678 -14/01/2041,USD,S.F.T.,14/07/2026,126,3.000,6 Ay,873.000,900.000,7.2100
667 -16/04/2043,USD,S.F.T.,16/04/2026,37,2.437,6 Ay,756.000,781.000,7.3500
615 -17/02/2045,USD,S.F.T.,17/08/2026,160,3.312,6 Ay,894.000,919.000,7.4700
610 -11/05/2047,USD,S.F.T.,11/05/2026,62,2.875,6 Ay,809.000,834.000,7.5100
642 -08/07/2027,EUR,S.F.T.,08/07/2026,120,4.375,12 Ay,"1,046.000","1,058.000",2.1600
682 -21/05/2030,EUR,S.F.T.,21/05/2026,72,5.875,12 Ay,"1,103.000","1,118.000",4.0000
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,160,5.641,12 Ay,"1,048.000","1,063.000",4.5700
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,365,5.545,12 Ay,985.000,"1,002.000",5.1800
