Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,67,3.175,6 Ay,"1,015.000","1,026.000",3.0600
612 -14/11/2024,USD,S.F.T.,14/11/2024,163,2.800,6 Ay,994.000,"1,007.000",4.6900
622 -05/02/2025,USD,S.F.T.,05/08/2024,62,3.687,6 Ay,"1,024.000","1,037.000",5.4100
616 -13/03/2025,USD,S.F.T.,13/09/2024,101,2.125,6 Ay,986.000,"1,002.000",5.2500
659 -14/10/2025,USD,S.F.T.,14/10/2024,132,3.187,6 Ay,"1,004.000","1,019.000",5.5800
691 -26/01/2026,USD,S.F.T.,26/07/2024,52,2.375,6 Ay,985.000,"1,000.000",5.8400
669 -14/04/2026,USD,S.F.T.,14/10/2024,132,2.125,6 Ay,963.000,980.000,5.7300
680 -09/10/2026,USD,S.F.T.,09/10/2024,127,2.437,6 Ay,968.000,985.000,5.9100
637 -25/03/2027,USD,S.F.T.,25/09/2024,113,3.000,6 Ay,991.000,"1,009.000",6.0900
611 -24/09/2027,USD,S.F.T.,24/09/2024,112,4.300,6 Ay,"1,067.000","1,085.000",6.2800
629 -15/01/2028,USD,S.F.T.,15/07/2024,41,4.937,6 Ay,"1,130.000","1,148.000",6.4200
638 -17/02/2028,USD,S.F.T.,17/08/2024,74,2.562,6 Ay,957.000,974.000,6.3900
654 -24/10/2028,USD,S.F.T.,24/10/2024,142,3.062,6 Ay,975.000,992.000,6.5200
688 -14/03/2029,USD,S.F.T.,14/09/2024,102,4.687,6 Ay,"1,103.000","1,122.000",6.8500
645 -26/04/2029,USD,S.F.T.,26/10/2024,144,3.812,6 Ay,"1,022.000","1,043.000",6.7700
630 -15/01/2030,USD,S.F.T.,15/07/2024,41,5.937,6 Ay,"1,289.000","1,313.000",6.1700
668 -13/03/2030,USD,S.F.T.,13/09/2024,101,2.625,6 Ay,918.000,938.000,6.8200
695 -13/07/2030,USD,S.F.T.,13/07/2024,39,4.562,6 Ay,"1,119.000","1,139.000",7.0100
628 -15/01/2031,USD,S.F.T.,15/07/2024,41,2.975,6 Ay,946.000,966.000,7.0400
698 -26/06/2031,USD,S.F.T.,26/06/2024,22,2.937,6 Ay,942.000,962.000,7.0400
617 -19/01/2033,USD,S.F.T.,19/07/2024,45,4.687,6 Ay,"1,147.000","1,167.000",7.2900
623 -20/09/2033,USD,S.F.T.,20/09/2024,108,3.250,6 Ay,947.000,967.000,7.1900
631 -14/02/2034,USD,S.F.T.,14/08/2024,71,4.000,6 Ay,"1,067.000","1,089.000",7.0700
660 -15/05/2034,USD,S.F.T.,15/11/2024,164,3.812,6 Ay,"1,006.000","1,026.000",7.3100
670 -17/03/2036,USD,S.F.T.,17/09/2024,105,3.437,6 Ay,956.000,976.000,7.3700
663 -05/03/2038,USD,S.F.T.,05/09/2024,93,3.625,6 Ay,988.000,"1,010.000",7.3400
675 -30/05/2040,USD,S.F.T.,30/11/2024,179,3.375,6 Ay,900.000,924.000,7.5900
678 -14/01/2041,USD,S.F.T.,14/07/2024,40,3.000,6 Ay,850.000,870.000,7.6400
667 -16/04/2043,USD,S.F.T.,16/10/2024,134,2.437,6 Ay,709.000,729.000,7.6800
615 -17/02/2045,USD,S.F.T.,17/08/2024,74,3.312,6 Ay,878.000,898.000,7.8200
610 -11/05/2047,USD,S.F.T.,11/11/2024,160,2.875,6 Ay,767.000,787.000,7.7900
613 -31/03/2025,EUR,S.F.T.,31/03/2025,300,4.625,12 Ay,"1,003.000","1,022.000",2.8900
646 -14/06/2025,EUR,S.F.T.,14/06/2024,10,3.250,12 Ay,"1,015.000","1,033.000",3.1100
647 -16/02/2026,EUR,S.F.T.,16/02/2025,257,5.200,12 Ay,"1,021.000","1,042.000",3.5600
642 -08/07/2027,EUR,S.F.T.,08/07/2024,34,4.375,12 Ay,"1,028.000","1,049.000",4.0500
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,351,6.854,12 Ay,"1,008.000","1,029.000",5.5300
