Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
680 -09/10/2026,USD,S.F.T.,09/10/2026,45,2.437,6 Ay,"1,017.500","1,020.500",3.1100
637 -25/03/2027,USD,S.F.T.,25/09/2026,31,3.000,6 Ay,"1,030.000","1,035.000",4.2400
611 -24/09/2027,USD,S.F.T.,24/09/2026,30,4.300,6 Ay,"1,063.000","1,074.000",4.9500
629 -15/01/2028,USD,S.F.T.,15/01/2027,143,4.937,6 Ay,"1,061.000","1,073.000",5.1800
638 -17/02/2028,USD,S.F.T.,17/02/2027,176,2.562,6 Ay,984.000,999.000,5.2800
654 -24/10/2028,USD,S.F.T.,24/10/2026,60,3.062,6 Ay,"1,018.000","1,033.000",5.5000
688 -14/03/2029,USD,S.F.T.,14/09/2026,20,4.687,6 Ay,"1,114.000","1,129.000",5.6600
645 -26/04/2029,USD,S.F.T.,26/10/2026,62,3.812,6 Ay,"1,057.000","1,073.000",5.6700
630 -15/01/2030,USD,S.F.T.,15/01/2027,143,5.937,6 Ay,"1,180.000","1,201.000",5.7000
668 -13/03/2030,USD,S.F.T.,13/09/2026,19,2.625,6 Ay,981.000,"1,001.000",5.9700
695 -13/07/2030,USD,S.F.T.,13/01/2027,141,4.562,6 Ay,"1,092.000","1,112.000",6.1500
628 -15/01/2031,USD,S.F.T.,15/01/2027,143,2.975,6 Ay,976.000,996.000,6.2300
685*** -22/05/2031,USD,S.F.T.,22/11/2026,89,3.718,6 Ay,"1,002.000","1,022.000",6.3700
698 -26/06/2031,USD,S.F.T.,26/12/2026,123,2.937,6 Ay,972.000,992.000,6.3000
662 -12/02/2032,USD,S.F.T.,12/02/2027,171,3.562,6 Ay,"1,011.000","1,031.000",6.5000
650 -29/05/2032,USD,S.F.T.,29/11/2026,96,3.625,6 Ay,"1,028.000","1,049.000",6.5800
624 -17/07/2032,USD,S.F.T.,17/01/2027,145,3.562,6 Ay,"1,013.000","1,035.000",6.5500
617 -19/01/2033,USD,S.F.T.,19/01/2027,147,4.687,6 Ay,"1,126.000","1,149.000",6.6600
692 -14/03/2033,USD,S.F.T.,14/09/2026,20,3.150,6 Ay,986.000,"1,008.000",6.6800
623 -20/09/2033,USD,S.F.T.,20/09/2026,26,3.250,6 Ay,997.000,"1,020.000",6.6400
631 -14/02/2034,USD,S.F.T.,14/02/2027,173,4.000,6 Ay,"1,063.000","1,087.000",6.5500
660 -15/05/2034,USD,S.F.T.,15/11/2026,82,3.812,6 Ay,"1,048.000","1,070.000",6.8000
644 -03/01/2035,USD,S.F.T.,03/01/2027,131,3.250,6 Ay,966.000,988.000,6.8400
612 -16/09/2035,USD,S.F.T.,16/09/2026,22,3.475,6 Ay,"1,010.000","1,032.000",6.9300
670 -17/03/2036,USD,S.F.T.,17/09/2026,23,3.437,6 Ay,"1,002.000","1,027.000",6.9200
636 -04/11/2036,USD,S.F.T.,04/11/2026,71,3.400,6 Ay,979.000,"1,003.000",7.0500
601 -14/01/2038,USD,S.F.T.,14/01/2027,142,3.437,6 Ay,965.000,989.000,7.1200
663 -05/03/2038,USD,S.F.T.,05/09/2026,11,3.625,6 Ay,"1,041.000","1,066.000",6.8500
675 -30/05/2040,USD,S.F.T.,30/11/2026,97,3.375,6 Ay,959.000,984.000,7.1200
678 -14/01/2041,USD,S.F.T.,14/01/2027,142,3.000,6 Ay,865.000,890.000,7.3300
667 -16/04/2043,USD,S.F.T.,16/10/2026,52,2.437,6 Ay,745.000,770.000,7.5000
615 -17/02/2045,USD,S.F.T.,17/02/2027,176,3.312,6 Ay,882.000,907.000,7.5800
610 -11/05/2047,USD,S.F.T.,11/11/2026,78,2.875,6 Ay,798.000,823.000,7.6200
642 -08/07/2027,EUR,S.F.T.,08/07/2027,317,4.375,12 Ay,"1,011.000","1,023.000",2.3400
682 -21/05/2030,EUR,S.F.T.,21/05/2027,269,5.875,12 Ay,"1,060.000","1,075.000",4.1200
607 -17/08/2031,EUR,S.F.T.,17/08/2027,357,5.200,12 Ay,"1,014.000","1,029.000",4.5600
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,197,5.545,12 Ay,"1,013.000","1,030.000",5.1100
