Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
622 -05/02/2025,USD,S.F.T.,05/02/2025,79,3.687,6 Ay,"1,021.000","1,031.000",2.6600
616 -13/03/2025,USD,S.F.T.,13/03/2025,115,2.125,6 Ay,"1,000.000","1,012.000",2.8600
659 -14/10/2025,USD,S.F.T.,14/04/2025,147,3.187,6 Ay,"1,013.000","1,026.000",4.1000
691 -26/01/2026,USD,S.F.T.,26/01/2025,69,2.375,6 Ay,"1,006.000","1,019.000",4.3800
669 -14/04/2026,USD,S.F.T.,14/04/2025,147,2.125,6 Ay,987.000,"1,000.000",4.5500
680 -09/10/2026,USD,S.F.T.,09/04/2025,142,2.437,6 Ay,992.000,"1,005.000",4.8900
637 -25/03/2027,USD,S.F.T.,25/03/2025,127,3.000,6 Ay,"1,014.000","1,028.000",5.1200
611 -24/09/2027,USD,S.F.T.,24/03/2025,126,4.300,6 Ay,"1,084.000","1,099.000",5.3000
629 -15/01/2028,USD,S.F.T.,15/01/2025,58,4.937,6 Ay,"1,143.000","1,158.000",5.5300
638 -17/02/2028,USD,S.F.T.,17/02/2025,91,2.562,6 Ay,983.000,999.000,5.6000
654 -24/10/2028,USD,S.F.T.,24/04/2025,157,3.062,6 Ay,"1,001.000","1,017.000",5.7500
688 -14/03/2029,USD,S.F.T.,14/03/2025,116,4.687,6 Ay,"1,123.000","1,139.000",6.1100
645 -26/04/2029,USD,S.F.T.,26/04/2025,159,3.812,6 Ay,"1,045.000","1,062.000",6.1300
630 -15/01/2030,USD,S.F.T.,15/01/2025,58,5.937,6 Ay,"1,295.000","1,319.000",5.5800
668 -13/03/2030,USD,S.F.T.,13/03/2025,115,2.625,6 Ay,946.000,964.000,6.2700
695 -13/07/2030,USD,S.F.T.,13/01/2025,56,4.562,6 Ay,"1,139.000","1,157.000",6.4400
628 -15/01/2031,USD,S.F.T.,15/01/2025,58,2.975,6 Ay,970.000,988.000,6.6000
698 -26/06/2031,USD,S.F.T.,26/12/2024,38,2.937,6 Ay,963.000,981.000,6.6700
624 -17/07/2032,USD,S.F.T.,17/01/2025,60,3.562,6 Ay,"1,017.000","1,037.000",6.9000
617 -19/01/2033,USD,S.F.T.,19/01/2025,62,4.687,6 Ay,"1,159.000","1,179.000",6.9700
623 -20/09/2033,USD,S.F.T.,20/03/2025,122,3.250,6 Ay,964.000,984.000,6.9000
631 -14/02/2034,USD,S.F.T.,14/02/2025,88,4.000,6 Ay,"1,084.000","1,106.000",6.7400
660 -15/05/2034,USD,S.F.T.,15/05/2025,178,3.812,6 Ay,"1,025.000","1,045.000",6.9800
644*** -03/01/2035,USD,S.F.T.,03/01/2025,46,1.625,6 Ay,950.000,970.000,7.0300
670 -17/03/2036,USD,S.F.T.,17/03/2025,119,3.437,6 Ay,973.000,993.000,7.1200
663 -05/03/2038,USD,S.F.T.,05/03/2025,107,3.625,6 Ay,"1,020.000","1,040.000",6.9500
675 -30/05/2040,USD,S.F.T.,30/11/2024,12,3.375,6 Ay,948.000,972.000,7.4000
678 -14/01/2041,USD,S.F.T.,14/01/2025,57,3.000,6 Ay,856.000,876.000,7.5700
667 -16/04/2043,USD,S.F.T.,16/04/2025,149,2.437,6 Ay,713.000,733.000,7.6400
615 -17/02/2045,USD,S.F.T.,17/02/2025,91,3.312,6 Ay,879.000,899.000,7.7900
610 -11/05/2047,USD,S.F.T.,11/05/2025,174,2.875,6 Ay,764.000,784.000,7.8200
613 -31/03/2025,EUR,S.F.T.,31/03/2025,133,4.625,12 Ay,"1,026.000","1,042.000",1.1200
646 -14/06/2025,EUR,S.F.T.,14/06/2025,208,3.250,12 Ay,"1,008.000","1,024.000",1.4600
647 -16/02/2026,EUR,S.F.T.,16/02/2025,90,5.200,12 Ay,"1,056.000","1,074.000",2.3300
642 -08/07/2027,EUR,S.F.T.,08/07/2025,232,4.375,12 Ay,"1,026.000","1,044.000",3.2400
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,184,6.854,12 Ay,"1,078.000","1,096.000",4.6700
