
659 -14/10/2025,USD,S.F.T.,14/10/2025,179,3.187,6 Ay,"1,002.000","1,016.000",3.2000
691 -26/01/2026,USD,S.F.T.,26/07/2025,99,2.375,6 Ay,"1,000.000","1,015.000",4.1900
669 -14/04/2026,USD,S.F.T.,14/10/2025,179,2.125,6 Ay,983.000,998.000,4.5100
680 -09/10/2026,USD,S.F.T.,09/10/2025,174,2.437,6 Ay,985.000,"1,000.000",4.9600
637 -25/03/2027,USD,S.F.T.,25/09/2025,160,3.000,6 Ay,999.000,"1,016.000",5.3300
611 -24/09/2027,USD,S.F.T.,24/09/2025,159,4.300,6 Ay,"1,055.000","1,072.000",5.6400
629 -15/01/2028,USD,S.F.T.,15/07/2025,88,4.937,6 Ay,"1,106.000","1,123.000",5.9600
638 -17/02/2028,USD,S.F.T.,17/08/2025,121,2.562,6 Ay,972.000,990.000,5.8500
654 -24/10/2028,USD,S.F.T.,24/04/2025,6,3.062,6 Ay,"1,013.000","1,031.000",6.0800
688 -14/03/2029,USD,S.F.T.,14/09/2025,149,4.687,6 Ay,"1,088.000","1,106.000",6.5100
645 -26/04/2029,USD,S.F.T.,26/04/2025,8,3.812,6 Ay,"1,057.000","1,076.000",6.4900
630 -15/01/2030,USD,S.F.T.,15/07/2025,88,5.937,6 Ay,"1,232.000","1,258.000",6.2600
668 -13/03/2030,USD,S.F.T.,13/09/2025,148,2.625,6 Ay,928.000,948.000,6.6300
695 -13/07/2030,USD,S.F.T.,13/07/2025,86,4.562,6 Ay,"1,105.000","1,125.000",6.8000
628 -15/01/2031,USD,S.F.T.,15/07/2025,88,2.975,6 Ay,949.000,969.000,6.9400
698 -26/06/2031,USD,S.F.T.,26/06/2025,69,2.937,6 Ay,943.000,963.000,6.9900
662 -12/02/2032,USD,S.F.T.,12/08/2025,116,3.562,6 Ay,988.000,"1,008.000",7.2200
624 -17/07/2032,USD,S.F.T.,17/07/2025,90,3.562,6 Ay,990.000,"1,012.000",7.2300
617 -19/01/2033,USD,S.F.T.,19/07/2025,92,4.687,6 Ay,"1,120.000","1,142.000",7.3300
623 -20/09/2033,USD,S.F.T.,20/09/2025,155,3.250,6 Ay,933.000,955.000,7.3100
631 -14/02/2034,USD,S.F.T.,14/08/2025,118,4.000,6 Ay,"1,045.000","1,069.000",7.1500
660 -15/05/2034,USD,S.F.T.,15/05/2025,27,3.812,6 Ay,"1,027.000","1,049.000",7.3700
644 -03/01/2035,USD,S.F.T.,03/07/2025,76,3.250,6 Ay,933.000,955.000,7.4300
670 -17/03/2036,USD,S.F.T.,17/09/2025,152,3.437,6 Ay,940.000,962.000,7.4700
663 -05/03/2038,USD,S.F.T.,05/09/2025,140,3.625,6 Ay,983.000,"1,007.000",7.2700
675 -30/05/2040,USD,S.F.T.,30/05/2025,42,3.375,6 Ay,912.000,938.000,7.7500
678 -14/01/2041,USD,S.F.T.,14/07/2025,87,3.000,6 Ay,816.000,840.000,7.9800
667 -16/04/2043,USD,S.F.T.,16/10/2025,181,2.437,6 Ay,676.000,700.000,8.0700
615 -17/02/2045,USD,S.F.T.,17/08/2025,121,3.312,6 Ay,829.000,853.000,8.2600
610 -11/05/2047,USD,S.F.T.,11/05/2025,23,2.875,6 Ay,750.000,774.000,8.2400
646 -14/06/2025,EUR,S.F.T.,14/06/2025,57,3.250,12 Ay,"1,025.000","1,031.000",0.9300
647 -16/02/2026,EUR,S.F.T.,16/02/2026,304,5.200,12 Ay,"1,020.000","1,038.000",1.6200
642 -08/07/2027,EUR,S.F.T.,08/07/2025,81,4.375,12 Ay,"1,047.000","1,065.000",2.9100
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,33,6.854,12 Ay,"1,090.000","1,108.000",4.8600
