Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,136,3.625,6 Ay,"1,008.000","1,023.000",3.4700
673 -22/03/2024,USD,S.F.T.,22/09/2023,44,2.875,6 Ay,"1,013.000","1,028.000",4.7300
671 -10/08/2024,USD,S.F.T.,10/08/2023,1,3.175,6 Ay,"1,025.000","1,040.000",5.4700
612 -14/11/2024,USD,S.F.T.,14/11/2023,97,2.800,6 Ay,993.000,"1,009.000",5.9400
622 -05/02/2025,USD,S.F.T.,05/02/2024,180,3.687,6 Ay,"1,001.000","1,019.000",6.0800
616 -13/03/2025,USD,S.F.T.,13/09/2023,35,2.125,6 Ay,970.000,988.000,6.2000
659 -14/10/2025,USD,S.F.T.,14/10/2023,66,3.187,6 Ay,993.000,"1,011.000",6.8400
691 -26/01/2026,USD,S.F.T.,26/01/2024,170,2.375,6 Ay,934.000,952.000,6.9800
669 -14/04/2026,USD,S.F.T.,14/10/2023,66,2.125,6 Ay,927.000,947.000,7.0100
680 -09/10/2026,USD,S.F.T.,09/10/2023,61,2.437,6 Ay,931.000,951.000,7.2100
637 -25/03/2027,USD,S.F.T.,25/09/2023,47,3.000,6 Ay,959.000,979.000,7.3800
611 -24/09/2027,USD,S.F.T.,24/09/2023,46,4.300,6 Ay,"1,044.000","1,064.000",7.6800
629 -15/01/2028,USD,S.F.T.,15/01/2024,159,4.937,6 Ay,"1,060.000","1,080.000",7.8800
638 -17/02/2028,USD,S.F.T.,17/08/2023,8,2.562,6 Ay,920.000,940.000,7.3500
654 -24/10/2028,USD,S.F.T.,24/10/2023,76,3.062,6 Ay,937.000,957.000,7.5600
688 -14/03/2029,USD,S.F.T.,14/09/2023,36,4.687,6 Ay,"1,071.000","1,093.000",8.1200
645 -26/04/2029,USD,S.F.T.,26/10/2023,78,3.812,6 Ay,993.000,"1,015.000",7.7700
630 -15/01/2030,USD,S.F.T.,15/01/2024,159,5.937,6 Ay,"1,185.000","1,213.000",7.7600
668 -13/03/2030,USD,S.F.T.,13/09/2023,35,2.625,6 Ay,870.000,892.000,7.7900
695 -13/07/2030,USD,S.F.T.,13/01/2024,157,4.562,6 Ay,"1,030.000","1,052.000",8.2500
628 -15/01/2031,USD,S.F.T.,15/01/2024,159,2.975,6 Ay,873.000,895.000,7.9200
698 -26/06/2031,USD,S.F.T.,26/12/2023,139,2.937,6 Ay,866.000,888.000,7.9300
617 -19/01/2033,USD,S.F.T.,19/01/2024,163,4.687,6 Ay,"1,044.000","1,066.000",8.4300
623 -20/09/2033,USD,S.F.T.,20/09/2023,42,3.250,6 Ay,904.000,926.000,7.9400
631 -14/02/2034,USD,S.F.T.,14/08/2023,5,4.000,6 Ay,"1,023.000","1,047.000",7.8800
670 -17/03/2036,USD,S.F.T.,17/09/2023,39,3.437,6 Ay,903.000,925.000,8.1900
663 -05/03/2038,USD,S.F.T.,05/09/2023,27,3.625,6 Ay,931.000,953.000,8.1700
675 -30/05/2040,USD,S.F.T.,30/11/2023,113,3.375,6 Ay,833.000,858.000,8.5000
678 -14/01/2041,USD,S.F.T.,14/01/2024,158,3.000,6 Ay,769.000,794.000,8.3000
667 -16/04/2043,USD,S.F.T.,16/10/2023,68,2.437,6 Ay,679.000,701.000,8.0900
615 -17/02/2045,USD,S.F.T.,17/08/2023,8,3.312,6 Ay,832.000,854.000,8.4300
610 -11/05/2047,USD,S.F.T.,11/11/2023,94,2.875,6 Ay,724.000,746.000,8.3600
613 -31/03/2025,EUR,S.F.T.,31/03/2024,235,4.625,12 Ay,"1,000.000","1,020.000",4.3900
646 -14/06/2025,EUR,S.F.T.,14/06/2024,310,3.250,12 Ay,963.000,983.000,4.5100
647 -16/02/2026,EUR,S.F.T.,16/02/2024,191,5.200,12 Ay,"1,003.000","1,025.000",5.1800
642 -08/07/2027,EUR,S.F.T.,08/07/2024,334,4.375,12 Ay,931.000,954.000,5.8300
