Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
622 -05/02/2025,USD,S.F.T.,05/02/2025,51,3.687,6 Ay,"1,025.000","1,035.000",1.3300
616 -13/03/2025,USD,S.F.T.,13/03/2025,87,2.125,6 Ay,"1,005.000","1,017.000",1.7300
659 -14/10/2025,USD,S.F.T.,14/04/2025,119,3.187,6 Ay,"1,018.000","1,031.000",3.8900
691 -26/01/2026,USD,S.F.T.,26/01/2025,41,2.375,6 Ay,"1,009.000","1,022.000",4.4200
669 -14/04/2026,USD,S.F.T.,14/04/2025,119,2.125,6 Ay,990.000,"1,003.000",4.5800
680 -09/10/2026,USD,S.F.T.,09/04/2025,114,2.437,6 Ay,996.000,"1,009.000",4.8800
637 -25/03/2027,USD,S.F.T.,25/03/2025,99,3.000,6 Ay,"1,018.000","1,033.000",5.0800
611 -24/09/2027,USD,S.F.T.,24/03/2025,98,4.300,6 Ay,"1,092.000","1,107.000",5.1700
629 -15/01/2028,USD,S.F.T.,15/01/2025,30,4.937,6 Ay,"1,153.000","1,168.000",5.3600
638 -17/02/2028,USD,S.F.T.,17/02/2025,63,2.562,6 Ay,991.000,"1,007.000",5.4700
654 -24/10/2028,USD,S.F.T.,24/04/2025,129,3.062,6 Ay,"1,011.000","1,027.000",5.5900
688 -14/03/2029,USD,S.F.T.,14/03/2025,88,4.687,6 Ay,"1,134.000","1,150.000",5.9700
645 -26/04/2029,USD,S.F.T.,26/04/2025,131,3.812,6 Ay,"1,055.000","1,072.000",6.0000
630 -15/01/2030,USD,S.F.T.,15/01/2025,30,5.937,6 Ay,"1,307.000","1,331.000",5.4600
668 -13/03/2030,USD,S.F.T.,13/03/2025,87,2.625,6 Ay,956.000,974.000,6.1400
695 -13/07/2030,USD,S.F.T.,13/01/2025,28,4.562,6 Ay,"1,152.000","1,170.000",6.3000
628 -15/01/2031,USD,S.F.T.,15/01/2025,30,2.975,6 Ay,984.000,"1,002.000",6.4100
698 -26/06/2031,USD,S.F.T.,26/12/2024,10,2.937,6 Ay,976.000,994.000,6.5200
624 -17/07/2032,USD,S.F.T.,17/01/2025,32,3.562,6 Ay,"1,030.000","1,050.000",6.7700
617 -19/01/2033,USD,S.F.T.,19/01/2025,34,4.687,6 Ay,"1,176.000","1,196.000",6.8100
623 -20/09/2033,USD,S.F.T.,20/03/2025,94,3.250,6 Ay,978.000,998.000,6.7700
631 -14/02/2034,USD,S.F.T.,14/02/2025,60,4.000,6 Ay,"1,097.000","1,119.000",6.6400
660 -15/05/2034,USD,S.F.T.,15/05/2025,150,3.812,6 Ay,"1,036.000","1,056.000",6.9000
644*** -03/01/2035,USD,S.F.T.,03/01/2025,18,1.625,6 Ay,962.000,982.000,6.9400
670 -17/03/2036,USD,S.F.T.,17/03/2025,91,3.437,6 Ay,988.000,"1,008.000",6.9900
663 -05/03/2038,USD,S.F.T.,05/03/2025,79,3.625,6 Ay,"1,035.000","1,055.000",6.8500
675 -30/05/2040,USD,S.F.T.,30/05/2025,165,3.375,6 Ay,923.000,947.000,7.3600
678 -14/01/2041,USD,S.F.T.,14/01/2025,29,3.000,6 Ay,865.000,885.000,7.5200
667 -16/04/2043,USD,S.F.T.,16/04/2025,121,2.437,6 Ay,722.000,742.000,7.5800
615 -17/02/2045,USD,S.F.T.,17/02/2025,63,3.312,6 Ay,884.000,904.000,7.7900
610 -11/05/2047,USD,S.F.T.,11/05/2025,146,2.875,6 Ay,769.000,789.000,7.8100
613 -31/03/2025,EUR,S.F.T.,31/03/2025,105,4.625,12 Ay,"1,033.000","1,045.000",0.4200
646 -14/06/2025,EUR,S.F.T.,14/06/2025,180,3.250,12 Ay,"1,013.000","1,027.000",1.0900
647 -16/02/2026,EUR,S.F.T.,16/02/2025,62,5.200,12 Ay,"1,060.000","1,078.000",2.1500
642 -08/07/2027,EUR,S.F.T.,08/07/2025,204,4.375,12 Ay,"1,037.000","1,055.000",2.9000
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,156,6.854,12 Ay,"1,099.000","1,117.000",4.3200
