Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
612 -14/11/2024,USD,S.F.T.,14/11/2024,44,2.800,6 Ay,"1,017.000","1,026.000",1.6300
622 -05/02/2025,USD,S.F.T.,05/02/2025,127,3.687,6 Ay,"1,018.000","1,028.000",2.5100
616 -13/03/2025,USD,S.F.T.,13/03/2025,163,2.125,6 Ay,996.000,"1,008.000",2.9200
659 -14/10/2025,USD,S.F.T.,14/10/2024,13,3.187,6 Ay,"1,044.000","1,056.000",3.7500
691 -26/01/2026,USD,S.F.T.,26/01/2025,117,2.375,6 Ay,"1,005.000","1,017.000",4.0800
669 -14/04/2026,USD,S.F.T.,14/10/2024,13,2.125,6 Ay,"1,008.000","1,021.000",4.1600
680 -09/10/2026,USD,S.F.T.,09/10/2024,8,2.437,6 Ay,"1,017.000","1,030.000",4.5200
637 -25/03/2027,USD,S.F.T.,25/03/2025,175,3.000,6 Ay,"1,018.000","1,032.000",4.6600
611 -24/09/2027,USD,S.F.T.,24/03/2025,174,4.300,6 Ay,"1,088.000","1,103.000",4.9000
629 -15/01/2028,USD,S.F.T.,15/01/2025,106,4.937,6 Ay,"1,149.000","1,164.000",5.0900
638 -17/02/2028,USD,S.F.T.,17/02/2025,139,2.562,6 Ay,991.000,"1,007.000",5.1000
654 -24/10/2028,USD,S.F.T.,24/10/2024,23,3.062,6 Ay,"1,041.000","1,057.000",5.2900
688 -14/03/2029,USD,S.F.T.,14/03/2025,164,4.687,6 Ay,"1,133.000","1,149.000",5.6600
645 -26/04/2029,USD,S.F.T.,26/10/2024,25,3.812,6 Ay,"1,094.000","1,111.000",5.6600
630 -15/01/2030,USD,S.F.T.,15/01/2025,106,5.937,6 Ay,"1,307.000","1,331.000",5.1800
668 -13/03/2030,USD,S.F.T.,13/03/2025,163,2.625,6 Ay,962.000,980.000,5.7400
695 -13/07/2030,USD,S.F.T.,13/01/2025,104,4.562,6 Ay,"1,155.000","1,173.000",5.9500
628 -15/01/2031,USD,S.F.T.,15/01/2025,106,2.975,6 Ay,985.000,"1,003.000",6.1300
698 -26/06/2031,USD,S.F.T.,26/12/2024,86,2.937,6 Ay,981.000,999.000,6.1800
624 -17/07/2032,USD,S.F.T.,17/01/2025,108,3.562,6 Ay,"1,037.000","1,057.000",6.4200
617 -19/01/2033,USD,S.F.T.,19/01/2025,110,4.687,6 Ay,"1,182.000","1,202.000",6.4800
623 -20/09/2033,USD,S.F.T.,20/03/2025,170,3.250,6 Ay,986.000,"1,006.000",6.4400
631 -14/02/2034,USD,S.F.T.,14/02/2025,136,4.000,6 Ay,"1,109.000","1,131.000",6.2800
660 -15/05/2034,USD,S.F.T.,15/11/2024,45,3.812,6 Ay,"1,084.000","1,104.000",6.5600
670 -17/03/2036,USD,S.F.T.,17/03/2025,167,3.437,6 Ay,996.000,"1,016.000",6.7100
663 -05/03/2038,USD,S.F.T.,05/03/2025,155,3.625,6 Ay,"1,037.000","1,057.000",6.6600
675 -30/05/2040,USD,S.F.T.,30/11/2024,60,3.375,6 Ay,978.000,"1,002.000",6.9700
678 -14/01/2041,USD,S.F.T.,14/01/2025,105,3.000,6 Ay,890.000,910.000,7.0700
667 -16/04/2043,USD,S.F.T.,16/10/2024,15,2.437,6 Ay,770.000,790.000,7.1600
615 -17/02/2045,USD,S.F.T.,17/02/2025,139,3.312,6 Ay,912.000,932.000,7.3500
610 -11/05/2047,USD,S.F.T.,11/11/2024,41,2.875,6 Ay,827.000,847.000,7.3500
613 -31/03/2025,EUR,S.F.T.,31/03/2025,181,4.625,12 Ay,"1,021.000","1,037.000",1.8000
646 -14/06/2025,EUR,S.F.T.,14/06/2025,256,3.250,12 Ay,"1,003.000","1,019.000",1.8900
647 -16/02/2026,EUR,S.F.T.,16/02/2025,138,5.200,12 Ay,"1,048.000","1,066.000",2.6700
642 -08/07/2027,EUR,S.F.T.,08/07/2025,280,4.375,12 Ay,"1,020.000","1,038.000",3.3000
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,232,6.854,12 Ay,"1,067.000","1,085.000",4.7600
