Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,120,3.187,6 Ay,"1,011.000","1,025.000",2.0500
691 -26/01/2026,USD,S.F.T.,26/07/2025,40,2.375,6 Ay,"1,009.000","1,024.000",3.8200
669 -14/04/2026,USD,S.F.T.,14/10/2025,120,2.125,6 Ay,992.000,"1,007.000",4.2800
680 -09/10/2026,USD,S.F.T.,09/10/2025,115,2.437,6 Ay,996.000,"1,011.000",4.7200
637 -25/03/2027,USD,S.F.T.,25/09/2025,101,3.000,6 Ay,"1,011.000","1,028.000",5.1300
611 -24/09/2027,USD,S.F.T.,24/09/2025,100,4.300,6 Ay,"1,069.000","1,086.000",5.4500
629 -15/01/2028,USD,S.F.T.,15/07/2025,29,4.937,6 Ay,"1,123.000","1,140.000",5.7100
638 -17/02/2028,USD,S.F.T.,17/08/2025,62,2.562,6 Ay,984.000,"1,002.000",5.7300
654 -24/10/2028,USD,S.F.T.,24/10/2025,130,3.062,6 Ay,996.000,"1,014.000",5.9500
688 -14/03/2029,USD,S.F.T.,14/09/2025,90,4.687,6 Ay,"1,110.000","1,128.000",6.2100
645 -26/04/2029,USD,S.F.T.,26/10/2025,132,3.812,6 Ay,"1,038.000","1,057.000",6.2500
630 -15/01/2030,USD,S.F.T.,15/07/2025,29,5.937,6 Ay,"1,258.000","1,284.000",5.9600
668 -13/03/2030,USD,S.F.T.,13/09/2025,89,2.625,6 Ay,945.000,965.000,6.4500
695 -13/07/2030,USD,S.F.T.,13/07/2025,27,4.562,6 Ay,"1,127.000","1,147.000",6.5800
628 -15/01/2031,USD,S.F.T.,15/07/2025,29,2.975,6 Ay,966.000,986.000,6.8000
698 -26/06/2031,USD,S.F.T.,26/06/2025,10,2.937,6 Ay,960.000,980.000,6.8500
662 -12/02/2032,USD,S.F.T.,12/08/2025,57,3.562,6 Ay,"1,005.000","1,025.000",7.1100
650 -29/05/2032,USD,S.F.T.,29/11/2025,166,3.625,6 Ay,983.000,"1,003.000",7.2600
624 -17/07/2032,USD,S.F.T.,17/07/2025,31,3.562,6 Ay,"1,006.000","1,028.000",7.1500
617 -19/01/2033,USD,S.F.T.,19/07/2025,33,4.687,6 Ay,"1,141.000","1,163.000",7.2100
623 -20/09/2033,USD,S.F.T.,20/09/2025,96,3.250,6 Ay,951.000,973.000,7.1900
631 -14/02/2034,USD,S.F.T.,14/08/2025,59,4.000,6 Ay,"1,065.000","1,089.000",7.0300
660 -15/05/2034,USD,S.F.T.,15/11/2025,152,3.812,6 Ay,"1,007.000","1,029.000",7.2800
644 -03/01/2035,USD,S.F.T.,03/07/2025,17,3.250,6 Ay,948.000,970.000,7.3800
670 -17/03/2036,USD,S.F.T.,17/09/2025,93,3.437,6 Ay,956.000,978.000,7.4100
663 -05/03/2038,USD,S.F.T.,05/09/2025,81,3.625,6 Ay,998.000,"1,022.000",7.2300
675 -30/05/2040,USD,S.F.T.,30/11/2025,167,3.375,6 Ay,888.000,914.000,7.7700
678 -14/01/2041,USD,S.F.T.,14/07/2025,28,3.000,6 Ay,824.000,848.000,8.0100
667 -16/04/2043,USD,S.F.T.,16/10/2025,122,2.437,6 Ay,687.000,711.000,8.0400
615 -17/02/2045,USD,S.F.T.,17/08/2025,62,3.312,6 Ay,841.000,865.000,8.2500
610 -11/05/2047,USD,S.F.T.,11/11/2025,148,2.875,6 Ay,728.000,752.000,8.2800
647 -16/02/2026,EUR,S.F.T.,16/02/2026,245,5.200,12 Ay,"1,026.000","1,044.000",1.1400
642 -08/07/2027,EUR,S.F.T.,08/07/2025,22,4.375,12 Ay,"1,057.000","1,077.000",2.5600
682 -21/05/2030,EUR,S.F.T.,21/05/2026,339,5.875,12 Ay,"1,045.000","1,065.000",4.4700
