Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,47,3.625,6 Ay,"1,021.000","1,035.000",0.8200
673 -22/03/2024,USD,S.F.T.,22/03/2024,137,2.875,6 Ay,996.000,"1,013.000",4.1100
671 -10/08/2024,USD,S.F.T.,10/02/2024,96,3.175,6 Ay,"1,008.000","1,025.000",5.0000
612 -14/11/2024,USD,S.F.T.,14/11/2023,8,2.800,6 Ay,"1,011.000","1,028.000",5.4700
622 -05/02/2025,USD,S.F.T.,05/02/2024,91,3.687,6 Ay,"1,020.000","1,037.000",5.8200
616 -13/03/2025,USD,S.F.T.,13/03/2024,128,2.125,6 Ay,964.000,982.000,6.1400
659 -14/10/2025,USD,S.F.T.,14/04/2024,160,3.187,6 Ay,982.000,"1,000.000",6.5900
691 -26/01/2026,USD,S.F.T.,26/01/2024,81,2.375,6 Ay,954.000,972.000,6.7700
669 -14/04/2026,USD,S.F.T.,14/04/2024,160,2.125,6 Ay,930.000,948.000,6.7100
680 -09/10/2026,USD,S.F.T.,09/04/2024,155,2.437,6 Ay,932.000,950.000,6.9300
637 -25/03/2027,USD,S.F.T.,25/03/2024,140,3.000,6 Ay,955.000,974.000,7.1100
611 -24/09/2027,USD,S.F.T.,24/03/2024,139,4.300,6 Ay,"1,033.000","1,052.000",7.3300
629 -15/01/2028,USD,S.F.T.,15/01/2024,70,4.937,6 Ay,"1,092.000","1,111.000",7.5900
638 -17/02/2028,USD,S.F.T.,17/02/2024,103,2.562,6 Ay,913.000,932.000,7.3100
654 -24/10/2028,USD,S.F.T.,24/04/2024,170,3.062,6 Ay,923.000,942.000,7.6000
688 -14/03/2029,USD,S.F.T.,14/03/2024,129,4.687,6 Ay,"1,049.000","1,069.000",8.0700
645 -26/04/2029,USD,S.F.T.,26/04/2024,172,3.812,6 Ay,970.000,992.000,7.8600
630 -15/01/2030,USD,S.F.T.,15/01/2024,70,5.937,6 Ay,"1,206.000","1,232.000",7.8300
668 -13/03/2030,USD,S.F.T.,13/03/2024,128,2.625,6 Ay,853.000,875.000,7.9500
695 -13/07/2030,USD,S.F.T.,13/01/2024,68,4.562,6 Ay,"1,049.000","1,071.000",8.2800
628 -15/01/2031,USD,S.F.T.,15/01/2024,70,2.975,6 Ay,881.000,903.000,8.0900
698 -26/06/2031,USD,S.F.T.,26/12/2023,50,2.937,6 Ay,873.000,896.000,8.1000
617 -19/01/2033,USD,S.F.T.,19/01/2024,74,4.687,6 Ay,"1,054.000","1,077.000",8.5900
623 -20/09/2033,USD,S.F.T.,20/03/2024,135,3.250,6 Ay,872.000,895.000,8.1900
631 -14/02/2034,USD,S.F.T.,14/02/2024,100,4.000,6 Ay,976.000,"1,006.000",8.1800
670 -17/03/2036,USD,S.F.T.,17/03/2024,132,3.437,6 Ay,865.000,887.000,8.4900
663 -05/03/2038,USD,S.F.T.,05/03/2024,120,3.625,6 Ay,889.000,911.000,8.4800
675 -30/05/2040,USD,S.F.T.,30/11/2023,24,3.375,6 Ay,825.000,855.000,8.7600
678 -14/01/2041,USD,S.F.T.,14/01/2024,69,3.000,6 Ay,759.000,783.000,8.6600
667 -16/04/2043,USD,S.F.T.,16/04/2024,162,2.437,6 Ay,638.000,661.000,8.5000
615 -17/02/2045,USD,S.F.T.,17/02/2024,103,3.312,6 Ay,785.000,808.000,8.7800
610 -11/05/2047,USD,S.F.T.,11/11/2023,5,2.875,6 Ay,711.000,734.000,8.7100
613 -31/03/2025,EUR,S.F.T.,31/03/2024,146,4.625,12 Ay,"1,014.000","1,046.000",3.2600
646 -14/06/2025,EUR,S.F.T.,14/06/2024,221,3.250,12 Ay,978.000,"1,009.000",3.4900
647 -16/02/2026,EUR,S.F.T.,16/02/2024,102,5.200,12 Ay,"1,023.000","1,048.000",4.6900
642 -08/07/2027,EUR,S.F.T.,08/07/2024,245,4.375,12 Ay,950.000,982.000,5.3700
