Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
680 -09/10/2026,USD,S.F.T.,09/10/2026,164,2.437,6 Ay,998.500,"1,008.500",3.5200
637 -25/03/2027,USD,S.F.T.,25/09/2026,150,3.000,6 Ay,"1,008.500","1,022.500",4.0700
611 -24/09/2027,USD,S.F.T.,24/09/2026,149,4.300,6 Ay,"1,049.000","1,063.000",4.5200
629 -15/01/2028,USD,S.F.T.,15/07/2026,78,4.937,6 Ay,"1,095.000","1,109.000",4.9000
638 -17/02/2028,USD,S.F.T.,17/08/2026,111,2.562,6 Ay,999.000,"1,014.000",4.8900
654 -24/10/2028,USD,S.F.T.,24/10/2026,179,3.062,6 Ay,"1,008.000","1,023.000",5.1600
688 -14/03/2029,USD,S.F.T.,14/09/2026,139,4.687,6 Ay,"1,100.000","1,115.000",5.4400
645 -26/04/2029,USD,S.F.T.,26/10/2026,181,3.812,6 Ay,"1,044.000","1,060.000",5.4400
630 -15/01/2030,USD,S.F.T.,15/07/2026,78,5.937,6 Ay,"1,218.000","1,243.000",5.5600
668 -13/03/2030,USD,S.F.T.,13/09/2026,138,2.625,6 Ay,968.000,988.000,5.7900
695 -13/07/2030,USD,S.F.T.,13/07/2026,76,4.562,6 Ay,"1,125.000","1,146.000",5.8800
628 -15/01/2031,USD,S.F.T.,15/07/2026,78,2.975,6 Ay,993.000,"1,013.000",6.0500
685*** -22/05/2031,USD,S.F.T.,22/11/2026,208,3.718,6 Ay,985.000,"1,005.000",6.2800
698 -26/06/2031,USD,S.F.T.,26/06/2026,59,2.937,6 Ay,986.000,"1,006.000",6.1900
662 -12/02/2032,USD,S.F.T.,12/08/2026,106,3.562,6 Ay,"1,032.000","1,052.000",6.3500
650 -29/05/2032,USD,S.F.T.,29/05/2026,31,3.625,6 Ay,"1,049.000","1,070.000",6.4400
624 -17/07/2032,USD,S.F.T.,17/07/2026,80,3.562,6 Ay,"1,031.000","1,053.000",6.4700
617 -19/01/2033,USD,S.F.T.,19/07/2026,82,4.687,6 Ay,"1,153.000","1,176.000",6.5700
692 -14/03/2033,USD,S.F.T.,14/09/2026,139,3.150,6 Ay,969.000,991.000,6.6000
623 -20/09/2033,USD,S.F.T.,20/09/2026,145,3.250,6 Ay,976.000,999.000,6.6300
631 -14/02/2034,USD,S.F.T.,14/08/2026,108,4.000,6 Ay,"1,082.000","1,106.000",6.5100
660 -15/05/2034,USD,S.F.T.,15/05/2026,17,3.812,6 Ay,"1,072.000","1,094.000",6.6600
644 -03/01/2035,USD,S.F.T.,03/07/2026,66,3.250,6 Ay,983.000,"1,005.000",6.7400
612 -16/09/2035,USD,S.F.T.,16/09/2026,141,3.475,6 Ay,991.000,"1,013.000",6.8800
670 -17/03/2036,USD,S.F.T.,17/09/2026,142,3.437,6 Ay,983.000,"1,008.000",6.8700
636 -04/11/2036,USD,S.F.T.,04/05/2026,6,3.400,6 Ay,998.000,"1,022.000",6.9500
601 -14/01/2038,USD,S.F.T.,14/07/2026,77,3.437,6 Ay,976.000,"1,000.000",7.1300
663 -05/03/2038,USD,S.F.T.,05/09/2026,130,3.625,6 Ay,"1,017.000","1,042.000",6.8600
675 -30/05/2040,USD,S.F.T.,30/05/2026,32,3.375,6 Ay,962.000,987.000,7.2100
678 -14/01/2041,USD,S.F.T.,14/07/2026,77,3.000,6 Ay,869.000,896.000,7.3600
667 -16/04/2043,USD,S.F.T.,16/10/2026,171,2.437,6 Ay,721.000,746.000,7.5800
615 -17/02/2045,USD,S.F.T.,17/08/2026,111,3.312,6 Ay,885.000,910.000,7.6700
610 -11/05/2047,USD,S.F.T.,11/05/2026,13,2.875,6 Ay,798.000,823.000,7.7200
642 -08/07/2027,EUR,S.F.T.,08/07/2026,71,4.375,12 Ay,"1,047.000","1,059.000",2.3300
682 -21/05/2030,EUR,S.F.T.,21/05/2026,23,5.875,12 Ay,"1,105.000","1,120.000",4.1000
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,111,5.641,12 Ay,"1,053.000","1,068.000",4.6000
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,316,5.545,12 Ay,991.000,"1,008.000",5.1900
