Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,48,3.187,6 Ay,"1,021.000","1,029.000",2.1400
691 -26/01/2026,USD,S.F.T.,26/01/2026,152,2.375,6 Ay,"1,001.000","1,009.000",3.5300
669 -14/04/2026,USD,S.F.T.,14/10/2025,48,2.125,6 Ay,"1,008.000","1,018.000",3.8700
680 -09/10/2026,USD,S.F.T.,09/10/2025,43,2.437,6 Ay,"1,012.000","1,025.000",4.2900
637 -25/03/2027,USD,S.F.T.,25/09/2025,29,3.000,6 Ay,"1,033.000","1,048.000",4.4900
611 -24/09/2027,USD,S.F.T.,24/09/2025,28,4.300,6 Ay,"1,097.000","1,112.000",4.7400
629 -15/01/2028,USD,S.F.T.,15/01/2026,141,4.937,6 Ay,"1,104.000","1,119.000",5.0300
638 -17/02/2028,USD,S.F.T.,17/02/2026,174,2.562,6 Ay,987.000,"1,004.000",5.0100
654 -24/10/2028,USD,S.F.T.,24/10/2025,58,3.062,6 Ay,"1,028.000","1,045.000",5.2800
688 -14/03/2029,USD,S.F.T.,14/09/2025,18,4.687,6 Ay,"1,149.000","1,166.000",5.4900
645 -26/04/2029,USD,S.F.T.,26/10/2025,60,3.812,6 Ay,"1,075.000","1,093.000",5.5600
630 -15/01/2030,USD,S.F.T.,15/01/2026,141,5.937,6 Ay,"1,245.000","1,273.000",5.1900
668 -13/03/2030,USD,S.F.T.,13/09/2025,17,2.625,6 Ay,985.000,"1,005.000",5.7300
695 -13/07/2030,USD,S.F.T.,13/01/2026,139,4.562,6 Ay,"1,129.000","1,149.000",5.8300
628 -15/01/2031,USD,S.F.T.,15/01/2026,141,2.975,6 Ay,983.000,"1,003.000",6.0400
698 -26/06/2031,USD,S.F.T.,26/12/2025,121,2.937,6 Ay,978.000,998.000,6.1200
662 -12/02/2032,USD,S.F.T.,12/02/2026,169,3.562,6 Ay,"1,021.000","1,041.000",6.4000
650 -29/05/2032,USD,S.F.T.,29/11/2025,94,3.625,6 Ay,"1,042.000","1,062.000",6.4300
624 -17/07/2032,USD,S.F.T.,17/01/2026,143,3.562,6 Ay,"1,023.000","1,045.000",6.4500
617 -19/01/2033,USD,S.F.T.,19/01/2026,145,4.687,6 Ay,"1,153.000","1,175.000",6.5200
623 -20/09/2033,USD,S.F.T.,20/09/2025,24,3.250,6 Ay,"1,002.000","1,024.000",6.5700
631 -14/02/2034,USD,S.F.T.,14/02/2026,171,4.000,6 Ay,"1,083.000","1,107.000",6.3900
660 -15/05/2034,USD,S.F.T.,15/11/2025,80,3.812,6 Ay,"1,065.000","1,087.000",6.6200
644 -03/01/2035,USD,S.F.T.,03/01/2026,129,3.250,6 Ay,976.000,998.000,6.6700
670 -17/03/2036,USD,S.F.T.,17/09/2025,21,3.437,6 Ay,"1,017.000","1,041.000",6.7300
663 -05/03/2038,USD,S.F.T.,05/09/2025,9,3.625,6 Ay,"1,068.000","1,093.000",6.5600
675 -30/05/2040,USD,S.F.T.,30/11/2025,95,3.375,6 Ay,957.000,983.000,7.1200
678 -14/01/2041,USD,S.F.T.,14/01/2026,140,3.000,6 Ay,857.000,883.000,7.3600
667 -16/04/2043,USD,S.F.T.,16/10/2025,50,2.437,6 Ay,739.000,763.000,7.5000
615 -17/02/2045,USD,S.F.T.,17/02/2026,174,3.312,6 Ay,873.000,897.000,7.6700
610 -11/05/2047,USD,S.F.T.,11/11/2025,76,2.875,6 Ay,786.000,810.000,7.7300
647 -16/02/2026,EUR,S.F.T.,16/02/2026,173,5.200,12 Ay,"1,033.000","1,047.000",1.0100
642 -08/07/2027,EUR,S.F.T.,08/07/2026,315,4.375,12 Ay,"1,027.000","1,047.000",2.1000
682 -21/05/2030,EUR,S.F.T.,21/05/2026,267,5.875,12 Ay,"1,066.000","1,086.000",4.2000
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,355,5.641,12 Ay,"1,006.000","1,026.000",4.8000
