Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,55,3.187,6 Ay,"1,019.000","1,029.000",1.8600
691 -26/01/2026,USD,S.F.T.,26/01/2026,159,2.375,6 Ay,999.000,"1,011.000",2.9100
669 -14/04/2026,USD,S.F.T.,14/10/2025,55,2.125,6 Ay,"1,009.000","1,022.000",3.1300
680 -09/10/2026,USD,S.F.T.,09/10/2025,50,2.437,6 Ay,"1,014.000","1,028.000",3.9400
637 -25/03/2027,USD,S.F.T.,25/09/2025,36,3.000,6 Ay,"1,032.000","1,047.000",4.5000
611 -24/09/2027,USD,S.F.T.,24/09/2025,35,4.300,6 Ay,"1,095.000","1,110.000",4.7800
629 -15/01/2028,USD,S.F.T.,15/01/2026,148,4.937,6 Ay,"1,103.000","1,118.000",5.0300
638 -17/02/2028,USD,S.F.T.,17/02/2026,181,2.562,6 Ay,986.000,"1,003.000",5.0100
654 -24/10/2028,USD,S.F.T.,24/10/2025,65,3.062,6 Ay,"1,028.000","1,045.000",5.2500
688 -14/03/2029,USD,S.F.T.,14/09/2025,25,4.687,6 Ay,"1,149.000","1,166.000",5.4600
645 -26/04/2029,USD,S.F.T.,26/10/2025,67,3.812,6 Ay,"1,076.000","1,094.000",5.5000
630 -15/01/2030,USD,S.F.T.,15/01/2026,148,5.937,6 Ay,"1,247.000","1,275.000",5.1100
668 -13/03/2030,USD,S.F.T.,13/09/2025,24,2.625,6 Ay,986.000,"1,006.000",5.6700
695 -13/07/2030,USD,S.F.T.,13/01/2026,146,4.562,6 Ay,"1,129.000","1,149.000",5.8100
628 -15/01/2031,USD,S.F.T.,15/01/2026,148,2.975,6 Ay,983.000,"1,003.000",6.0100
698 -26/06/2031,USD,S.F.T.,26/12/2025,128,2.937,6 Ay,978.000,998.000,6.1000
662 -12/02/2032,USD,S.F.T.,12/02/2026,176,3.562,6 Ay,"1,021.000","1,041.000",6.3700
650 -29/05/2032,USD,S.F.T.,29/11/2025,101,3.625,6 Ay,"1,043.000","1,063.000",6.3900
624 -17/07/2032,USD,S.F.T.,17/01/2026,150,3.562,6 Ay,"1,023.000","1,045.000",6.4300
617 -19/01/2033,USD,S.F.T.,19/01/2026,152,4.687,6 Ay,"1,153.000","1,175.000",6.5000
623 -20/09/2033,USD,S.F.T.,20/09/2025,31,3.250,6 Ay,"1,002.000","1,024.000",6.5500
631 -14/02/2034,USD,S.F.T.,14/02/2026,178,4.000,6 Ay,"1,082.000","1,106.000",6.3800
660 -15/05/2034,USD,S.F.T.,15/11/2025,87,3.812,6 Ay,"1,066.000","1,088.000",6.5900
644 -03/01/2035,USD,S.F.T.,03/01/2026,136,3.250,6 Ay,978.000,"1,000.000",6.6200
670 -17/03/2036,USD,S.F.T.,17/09/2025,28,3.437,6 Ay,"1,018.000","1,042.000",6.7000
663 -05/03/2038,USD,S.F.T.,05/09/2025,16,3.625,6 Ay,"1,068.000","1,093.000",6.5400
675 -30/05/2040,USD,S.F.T.,30/11/2025,102,3.375,6 Ay,958.000,984.000,7.0900
678 -14/01/2041,USD,S.F.T.,14/01/2026,147,3.000,6 Ay,859.000,885.000,7.3200
667 -16/04/2043,USD,S.F.T.,16/10/2025,57,2.437,6 Ay,739.000,763.000,7.4900
615 -17/02/2045,USD,S.F.T.,17/02/2026,181,3.312,6 Ay,873.000,897.000,7.6600
610 -11/05/2047,USD,S.F.T.,11/11/2025,83,2.875,6 Ay,784.000,808.000,7.7400
647 -16/02/2026,EUR,S.F.T.,16/02/2026,180,5.200,12 Ay,"1,032.000","1,046.000",1.1600
642 -08/07/2027,EUR,S.F.T.,08/07/2026,322,4.375,12 Ay,"1,028.000","1,048.000",2.0300
682 -21/05/2030,EUR,S.F.T.,21/05/2026,274,5.875,12 Ay,"1,065.000","1,085.000",4.2100
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,362,5.641,12 Ay,"1,007.000","1,027.000",4.7700
