Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,112,3.187,6 Ay,"1,012.000","1,026.000",1.8700
691 -26/01/2026,USD,S.F.T.,26/07/2025,32,2.375,6 Ay,"1,011.000","1,026.000",3.6200
669 -14/04/2026,USD,S.F.T.,14/10/2025,112,2.125,6 Ay,994.000,"1,009.000",4.1500
680 -09/10/2026,USD,S.F.T.,09/10/2025,107,2.437,6 Ay,999.000,"1,014.000",4.5600
637 -25/03/2027,USD,S.F.T.,25/09/2025,93,3.000,6 Ay,"1,013.000","1,030.000",5.0800
611 -24/09/2027,USD,S.F.T.,24/09/2025,92,4.300,6 Ay,"1,072.000","1,089.000",5.3700
629 -15/01/2028,USD,S.F.T.,15/07/2025,21,4.937,6 Ay,"1,127.000","1,144.000",5.6100
638 -17/02/2028,USD,S.F.T.,17/08/2025,54,2.562,6 Ay,988.000,"1,006.000",5.6200
654 -24/10/2028,USD,S.F.T.,24/10/2025,122,3.062,6 Ay,"1,001.000","1,019.000",5.8300
688 -14/03/2029,USD,S.F.T.,14/09/2025,82,4.687,6 Ay,"1,116.000","1,134.000",6.0800
645 -26/04/2029,USD,S.F.T.,26/10/2025,124,3.812,6 Ay,"1,044.000","1,063.000",6.1200
630 -15/01/2030,USD,S.F.T.,15/07/2025,21,5.937,6 Ay,"1,266.000","1,292.000",5.8100
668 -13/03/2030,USD,S.F.T.,13/09/2025,81,2.625,6 Ay,951.000,971.000,6.3300
695 -13/07/2030,USD,S.F.T.,13/07/2025,19,4.562,6 Ay,"1,134.000","1,154.000",6.4600
628 -15/01/2031,USD,S.F.T.,15/07/2025,21,2.975,6 Ay,972.000,992.000,6.7000
698 -26/06/2031,USD,S.F.T.,26/06/2025,2,2.937,6 Ay,966.000,986.000,6.7600
662 -12/02/2032,USD,S.F.T.,12/08/2025,49,3.562,6 Ay,"1,012.000","1,032.000",7.0100
650 -29/05/2032,USD,S.F.T.,29/11/2025,158,3.625,6 Ay,991.000,"1,011.000",7.1400
624 -17/07/2032,USD,S.F.T.,17/07/2025,23,3.562,6 Ay,"1,013.000","1,035.000",7.0500
617 -19/01/2033,USD,S.F.T.,19/07/2025,25,4.687,6 Ay,"1,149.000","1,171.000",7.1100
623 -20/09/2033,USD,S.F.T.,20/09/2025,88,3.250,6 Ay,957.000,979.000,7.1100
631 -14/02/2034,USD,S.F.T.,14/08/2025,51,4.000,6 Ay,"1,074.000","1,098.000",6.9200
660 -15/05/2034,USD,S.F.T.,15/11/2025,144,3.812,6 Ay,"1,014.000","1,036.000",7.2000
644 -03/01/2035,USD,S.F.T.,03/07/2025,9,3.250,6 Ay,955.000,977.000,7.2900
670 -17/03/2036,USD,S.F.T.,17/09/2025,85,3.437,6 Ay,966.000,988.000,7.2900
663 -05/03/2038,USD,S.F.T.,05/09/2025,73,3.625,6 Ay,"1,009.000","1,033.000",7.1100
675 -30/05/2040,USD,S.F.T.,30/11/2025,159,3.375,6 Ay,896.000,922.000,7.6900
678 -14/01/2041,USD,S.F.T.,14/07/2025,20,3.000,6 Ay,831.000,855.000,7.9400
667 -16/04/2043,USD,S.F.T.,16/10/2025,114,2.437,6 Ay,696.000,720.000,7.9300
615 -17/02/2045,USD,S.F.T.,17/08/2025,54,3.312,6 Ay,851.000,875.000,8.1500
610 -11/05/2047,USD,S.F.T.,11/11/2025,140,2.875,6 Ay,738.000,762.000,8.1700
647 -16/02/2026,EUR,S.F.T.,16/02/2026,237,5.200,12 Ay,"1,027.000","1,045.000",1.0300
642 -08/07/2027,EUR,S.F.T.,08/07/2025,14,4.375,12 Ay,"1,064.000","1,084.000",2.2500
682 -21/05/2030,EUR,S.F.T.,21/05/2026,331,5.875,12 Ay,"1,062.000","1,082.000",4.1200
