Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
680 -09/10/2026,USD,S.F.T.,09/10/2026,112,2.437,6 Ay,"1,010.000","1,015.000",3.0200
637 -25/03/2027,USD,S.F.T.,25/09/2026,98,3.000,6 Ay,"1,022.000","1,029.000",3.9800
611 -24/09/2027,USD,S.F.T.,24/09/2026,97,4.300,6 Ay,"1,056.000","1,068.000",4.6600
629 -15/01/2028,USD,S.F.T.,15/07/2026,26,4.937,6 Ay,"1,103.000","1,115.000",5.0000
638 -17/02/2028,USD,S.F.T.,17/08/2026,59,2.562,6 Ay,"1,003.000","1,018.000",5.0800
654 -24/10/2028,USD,S.F.T.,24/10/2026,127,3.062,6 Ay,"1,012.000","1,027.000",5.3100
688 -14/03/2029,USD,S.F.T.,14/09/2026,87,4.687,6 Ay,"1,106.000","1,121.000",5.5300
645 -26/04/2029,USD,S.F.T.,26/10/2026,129,3.812,6 Ay,"1,050.000","1,066.000",5.5200
630 -15/01/2030,USD,S.F.T.,15/07/2026,26,5.937,6 Ay,"1,227.000","1,252.000",5.5800
668 -13/03/2030,USD,S.F.T.,13/09/2026,86,2.625,6 Ay,975.000,995.000,5.8200
695 -13/07/2030,USD,S.F.T.,13/07/2026,24,4.562,6 Ay,"1,131.000","1,152.000",5.9700
628 -15/01/2031,USD,S.F.T.,15/07/2026,26,2.975,6 Ay,"1,003.000","1,023.000",6.0100
685*** -22/05/2031,USD,S.F.T.,22/11/2026,156,3.718,6 Ay,997.000,"1,017.000",6.2100
698 -26/06/2031,USD,S.F.T.,26/06/2026,7,2.937,6 Ay,999.000,"1,019.000",6.0900
662 -12/02/2032,USD,S.F.T.,12/08/2026,54,3.562,6 Ay,"1,043.000","1,063.000",6.3100
650 -29/05/2032,USD,S.F.T.,29/11/2026,163,3.625,6 Ay,"1,024.000","1,045.000",6.4100
624 -17/07/2032,USD,S.F.T.,17/07/2026,28,3.562,6 Ay,"1,045.000","1,067.000",6.3800
617 -19/01/2033,USD,S.F.T.,19/07/2026,30,4.687,6 Ay,"1,168.000","1,191.000",6.5000
692 -14/03/2033,USD,S.F.T.,14/09/2026,87,3.150,6 Ay,985.000,"1,007.000",6.4800
623 -20/09/2033,USD,S.F.T.,20/09/2026,93,3.250,6 Ay,994.000,"1,017.000",6.4800
631 -14/02/2034,USD,S.F.T.,14/08/2026,56,4.000,6 Ay,"1,098.000","1,122.000",6.4200
660 -15/05/2034,USD,S.F.T.,15/11/2026,149,3.812,6 Ay,"1,050.000","1,072.000",6.5600
644 -03/01/2035,USD,S.F.T.,03/07/2026,14,3.250,6 Ay,"1,000.000","1,022.000",6.6200
612 -16/09/2035,USD,S.F.T.,16/09/2026,89,3.475,6 Ay,"1,011.000","1,033.000",6.7300
670 -17/03/2036,USD,S.F.T.,17/09/2026,90,3.437,6 Ay,"1,001.000","1,026.000",6.7500
636 -04/11/2036,USD,S.F.T.,04/11/2026,138,3.400,6 Ay,986.000,"1,010.000",6.7800
601 -14/01/2038,USD,S.F.T.,14/07/2026,25,3.437,6 Ay,999.000,"1,023.000",6.9600
663 -05/03/2038,USD,S.F.T.,05/09/2026,78,3.625,6 Ay,"1,041.000","1,066.000",6.6900
675 -30/05/2040,USD,S.F.T.,30/11/2026,164,3.375,6 Ay,957.000,982.000,6.9900
678 -14/01/2041,USD,S.F.T.,14/07/2026,25,3.000,6 Ay,897.000,924.000,7.1300
667 -16/04/2043,USD,S.F.T.,16/10/2026,119,2.437,6 Ay,753.000,778.000,7.2700
615 -17/02/2045,USD,S.F.T.,17/08/2026,59,3.312,6 Ay,919.000,944.000,7.4100
610 -11/05/2047,USD,S.F.T.,11/11/2026,145,2.875,6 Ay,803.000,828.000,7.4400
642 -08/07/2027,EUR,S.F.T.,08/07/2026,19,4.375,12 Ay,"1,052.000","1,064.000",2.1800
682 -21/05/2030,EUR,S.F.T.,21/05/2027,336,5.875,12 Ay,"1,056.000","1,071.000",4.0100
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,59,5.641,12 Ay,"1,067.000","1,082.000",4.4500
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,264,5.545,12 Ay,"1,006.000","1,023.000",5.0700
