Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
669 -14/04/2026,USD,S.F.T.,14/04/2026,33,2.125,6 Ay,"1,014.800","1,018.800",2.7100
680 -09/10/2026,USD,S.F.T.,09/04/2026,28,2.437,6 Ay,"1,018.000","1,028.000",3.5800
637 -25/03/2027,USD,S.F.T.,25/03/2026,13,3.000,6 Ay,"1,033.000","1,047.000",4.0900
611 -24/09/2027,USD,S.F.T.,24/03/2026,12,4.300,6 Ay,"1,089.000","1,103.000",4.3200
629 -15/01/2028,USD,S.F.T.,15/07/2026,125,4.937,6 Ay,"1,092.000","1,106.000",4.6900
638 -17/02/2028,USD,S.F.T.,17/08/2026,158,2.562,6 Ay,995.000,"1,010.000",4.7700
654 -24/10/2028,USD,S.F.T.,24/04/2026,43,3.062,6 Ay,"1,035.000","1,050.000",5.0300
688 -14/03/2029,USD,S.F.T.,14/03/2026,2,4.687,6 Ay,"1,142.000","1,157.000",5.3400
645 -26/04/2029,USD,S.F.T.,26/04/2026,45,3.812,6 Ay,"1,077.000","1,093.000",5.3600
630 -15/01/2030,USD,S.F.T.,15/07/2026,125,5.937,6 Ay,"1,224.000","1,249.000",5.1800
668 -13/03/2030,USD,S.F.T.,13/03/2026,1,2.625,6 Ay,994.000,"1,014.000",5.5900
695 -13/07/2030,USD,S.F.T.,13/07/2026,123,4.562,6 Ay,"1,122.000","1,143.000",5.7400
628 -15/01/2031,USD,S.F.T.,15/07/2026,125,2.975,6 Ay,990.000,"1,010.000",5.9300
698 -26/06/2031,USD,S.F.T.,26/06/2026,106,2.937,6 Ay,986.000,"1,006.000",6.0200
662 -12/02/2032,USD,S.F.T.,12/08/2026,153,3.562,6 Ay,"1,028.000","1,048.000",6.2600
650 -29/05/2032,USD,S.F.T.,29/05/2026,78,3.625,6 Ay,"1,045.000","1,066.000",6.3500
624 -17/07/2032,USD,S.F.T.,17/07/2026,127,3.562,6 Ay,"1,027.000","1,049.000",6.3800
617 -19/01/2033,USD,S.F.T.,19/07/2026,129,4.687,6 Ay,"1,146.000","1,169.000",6.5300
692*** -14/03/2033,USD,S.F.T.,14/03/2026,2,1.050,6 Ay,975.000,997.000,6.5400
623 -20/09/2033,USD,S.F.T.,20/03/2026,8,3.250,6 Ay,"1,001.000","1,024.000",6.6200
631 -14/02/2034,USD,S.F.T.,14/08/2026,155,4.000,6 Ay,"1,077.000","1,101.000",6.4500
660 -15/05/2034,USD,S.F.T.,15/05/2026,64,3.812,6 Ay,"1,066.000","1,088.000",6.6100
644 -03/01/2035,USD,S.F.T.,03/07/2026,113,3.250,6 Ay,978.000,"1,000.000",6.6900
612 -16/09/2035,USD,S.F.T.,16/03/2026,4,3.475,6 Ay,"1,021.000","1,043.000",6.8200
670 -17/03/2036,USD,S.F.T.,17/03/2026,5,3.437,6 Ay,"1,017.000","1,042.000",6.7600
636 -04/11/2036,USD,S.F.T.,04/05/2026,53,3.400,6 Ay,996.000,"1,020.000",6.8500
601 -14/01/2038,USD,S.F.T.,14/07/2026,124,3.437,6 Ay,976.000,"1,000.000",7.0100
663 -05/03/2038,USD,S.F.T.,05/09/2026,177,3.625,6 Ay,"1,022.000","1,047.000",6.6900
675 -30/05/2040,USD,S.F.T.,30/05/2026,79,3.375,6 Ay,961.000,986.000,7.1200
678 -14/01/2041,USD,S.F.T.,14/07/2026,124,3.000,6 Ay,869.000,896.000,7.2600
667 -16/04/2043,USD,S.F.T.,16/04/2026,35,2.437,6 Ay,747.000,772.000,7.4600
615 -17/02/2045,USD,S.F.T.,17/08/2026,158,3.312,6 Ay,887.000,912.000,7.5500
610 -11/05/2047,USD,S.F.T.,11/05/2026,60,2.875,6 Ay,799.000,824.000,7.6200
642 -08/07/2027,EUR,S.F.T.,08/07/2026,118,4.375,12 Ay,"1,046.000","1,058.000",2.1700
682 -21/05/2030,EUR,S.F.T.,21/05/2026,70,5.875,12 Ay,"1,105.000","1,120.000",3.9600
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,158,5.641,12 Ay,"1,053.000","1,068.000",4.4700
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,363,5.545,12 Ay,991.000,"1,008.000",5.0900
