Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
612 -14/11/2024,USD,S.F.T.,14/11/2024,13,2.800,6 Ay,"1,021.400","1,027.400",1.6200
622 -05/02/2025,USD,S.F.T.,05/02/2025,96,3.687,6 Ay,"1,018.000","1,028.000",3.3100
616 -13/03/2025,USD,S.F.T.,13/03/2025,132,2.125,6 Ay,997.000,"1,009.000",3.3100
659 -14/10/2025,USD,S.F.T.,14/04/2025,164,3.187,6 Ay,"1,011.000","1,024.000",4.1000
691 -26/01/2026,USD,S.F.T.,26/01/2025,86,2.375,6 Ay,"1,003.000","1,016.000",4.4500
669 -14/04/2026,USD,S.F.T.,14/04/2025,164,2.125,6 Ay,984.000,997.000,4.6100
680 -09/10/2026,USD,S.F.T.,09/04/2025,159,2.437,6 Ay,989.000,"1,002.000",4.9300
637 -25/03/2027,USD,S.F.T.,25/03/2025,144,3.000,6 Ay,"1,012.000","1,026.000",5.1000
611 -24/09/2027,USD,S.F.T.,24/03/2025,143,4.300,6 Ay,"1,082.000","1,097.000",5.2800
629 -15/01/2028,USD,S.F.T.,15/01/2025,75,4.937,6 Ay,"1,140.000","1,155.000",5.5300
638 -17/02/2028,USD,S.F.T.,17/02/2025,108,2.562,6 Ay,981.000,997.000,5.5800
654 -24/10/2028,USD,S.F.T.,24/04/2025,174,3.062,6 Ay,999.000,"1,015.000",5.7300
688 -14/03/2029,USD,S.F.T.,14/03/2025,133,4.687,6 Ay,"1,121.000","1,137.000",6.0800
645 -26/04/2029,USD,S.F.T.,26/04/2025,176,3.812,6 Ay,"1,041.000","1,058.000",6.1500
630 -15/01/2030,USD,S.F.T.,15/01/2025,75,5.937,6 Ay,"1,292.000","1,316.000",5.5800
668 -13/03/2030,USD,S.F.T.,13/03/2025,132,2.625,6 Ay,944.000,962.000,6.2500
695 -13/07/2030,USD,S.F.T.,13/01/2025,73,4.562,6 Ay,"1,132.000","1,150.000",6.5100
628 -15/01/2031,USD,S.F.T.,15/01/2025,75,2.975,6 Ay,963.000,981.000,6.6800
698 -26/06/2031,USD,S.F.T.,26/12/2024,55,2.937,6 Ay,961.000,979.000,6.6500
624 -17/07/2032,USD,S.F.T.,17/01/2025,77,3.562,6 Ay,"1,013.000","1,033.000",6.9100
617 -19/01/2033,USD,S.F.T.,19/01/2025,79,4.687,6 Ay,"1,161.000","1,181.000",6.8800
623 -20/09/2033,USD,S.F.T.,20/03/2025,139,3.250,6 Ay,958.000,978.000,6.9500
631 -14/02/2034,USD,S.F.T.,14/02/2025,105,4.000,6 Ay,"1,083.000","1,105.000",6.7100
660 -15/05/2034,USD,S.F.T.,15/11/2024,14,3.812,6 Ay,"1,059.000","1,079.000",6.9900
644*** -03/01/2035,USD,S.F.T.,03/01/2025,63,1.625,6 Ay,947.000,967.000,7.0300
670 -17/03/2036,USD,S.F.T.,17/03/2025,136,3.437,6 Ay,970.000,990.000,7.1100
663 -05/03/2038,USD,S.F.T.,05/03/2025,124,3.625,6 Ay,"1,014.000","1,034.000",6.9800
675 -30/05/2040,USD,S.F.T.,30/11/2024,29,3.375,6 Ay,944.000,968.000,7.4100
678 -14/01/2041,USD,S.F.T.,14/01/2025,74,3.000,6 Ay,857.000,877.000,7.5200
667 -16/04/2043,USD,S.F.T.,16/04/2025,166,2.437,6 Ay,713.000,733.000,7.6100
615 -17/02/2045,USD,S.F.T.,17/02/2025,108,3.312,6 Ay,879.000,899.000,7.7500
610 -11/05/2047,USD,S.F.T.,11/11/2024,10,2.875,6 Ay,793.000,813.000,7.7800
613 -31/03/2025,EUR,S.F.T.,31/03/2025,150,4.625,12 Ay,"1,025.000","1,041.000",1.2300
646 -14/06/2025,EUR,S.F.T.,14/06/2025,225,3.250,12 Ay,"1,006.000","1,022.000",1.6700
647 -16/02/2026,EUR,S.F.T.,16/02/2025,107,5.200,12 Ay,"1,052.000","1,070.000",2.5500
642 -08/07/2027,EUR,S.F.T.,08/07/2025,249,4.375,12 Ay,"1,021.000","1,039.000",3.3700
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,201,6.854,12 Ay,"1,064.000","1,082.000",4.9000
