Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
680 -09/10/2026,USD,S.F.T.,09/10/2026,30,2.437,6 Ay,"1,018.700","1,021.700",3.1400
637 -25/03/2027,USD,S.F.T.,25/09/2026,16,3.000,6 Ay,"1,029.500","1,034.500",4.6500
611 -24/09/2027,USD,S.F.T.,24/09/2026,15,4.300,6 Ay,"1,063.000","1,074.000",5.1400
629 -15/01/2028,USD,S.F.T.,15/01/2027,128,4.937,6 Ay,"1,060.000","1,072.000",5.4100
638 -17/02/2028,USD,S.F.T.,17/02/2027,161,2.562,6 Ay,984.000,999.000,5.4200
654 -24/10/2028,USD,S.F.T.,24/10/2026,45,3.062,6 Ay,"1,017.000","1,032.000",5.6600
688 -14/03/2029,USD,S.F.T.,14/09/2026,5,4.687,6 Ay,"1,113.000","1,128.000",5.8000
645 -26/04/2029,USD,S.F.T.,26/10/2026,47,3.812,6 Ay,"1,055.000","1,071.000",5.8400
630 -15/01/2030,USD,S.F.T.,15/01/2027,128,5.937,6 Ay,"1,179.000","1,200.000",5.8100
668 -13/03/2030,USD,S.F.T.,13/09/2026,4,2.625,6 Ay,979.000,999.000,6.1100
695 -13/07/2030,USD,S.F.T.,13/01/2027,126,4.562,6 Ay,"1,093.000","1,113.000",6.1900
628 -15/01/2031,USD,S.F.T.,15/01/2027,128,2.975,6 Ay,976.000,996.000,6.2900
685*** -22/05/2031,USD,S.F.T.,22/11/2026,74,3.718,6 Ay,"1,001.000","1,021.000",6.4500
698 -26/06/2031,USD,S.F.T.,26/12/2026,108,2.937,6 Ay,970.000,990.000,6.4100
662 -12/02/2032,USD,S.F.T.,12/02/2027,156,3.562,6 Ay,"1,011.000","1,031.000",6.5500
650 -29/05/2032,USD,S.F.T.,29/11/2026,81,3.625,6 Ay,"1,027.000","1,048.000",6.6500
624 -17/07/2032,USD,S.F.T.,17/01/2027,130,3.562,6 Ay,"1,010.000","1,032.000",6.6700
617 -19/01/2033,USD,S.F.T.,19/01/2027,132,4.687,6 Ay,"1,124.000","1,147.000",6.7500
692 -14/03/2033,USD,S.F.T.,14/09/2026,5,3.150,6 Ay,984.000,"1,006.000",6.7700
623 -20/09/2033,USD,S.F.T.,20/09/2026,11,3.250,6 Ay,994.000,"1,017.000",6.7400
631 -14/02/2034,USD,S.F.T.,14/02/2027,158,4.000,6 Ay,"1,063.000","1,087.000",6.5900
660 -15/05/2034,USD,S.F.T.,15/11/2026,67,3.812,6 Ay,"1,047.000","1,069.000",6.8600
644 -03/01/2035,USD,S.F.T.,03/01/2027,116,3.250,6 Ay,964.000,986.000,6.9100
612 -16/09/2035,USD,S.F.T.,16/09/2026,7,3.475,6 Ay,"1,009.000","1,031.000",6.9900
670 -17/03/2036,USD,S.F.T.,17/09/2026,8,3.437,6 Ay,"1,003.000","1,028.000",6.9500
636 -04/11/2036,USD,S.F.T.,04/11/2026,56,3.400,6 Ay,979.000,"1,003.000",7.0900
601 -14/01/2038,USD,S.F.T.,14/01/2027,127,3.437,6 Ay,964.000,988.000,7.1700
663 -05/03/2038,USD,S.F.T.,05/03/2027,177,3.625,6 Ay,"1,004.000","1,029.000",6.8900
675 -30/05/2040,USD,S.F.T.,30/11/2026,82,3.375,6 Ay,958.000,983.000,7.1600
678 -14/01/2041,USD,S.F.T.,14/01/2027,127,3.000,6 Ay,860.000,885.000,7.4200
667 -16/04/2043,USD,S.F.T.,16/10/2026,37,2.437,6 Ay,742.000,767.000,7.5700
615 -17/02/2045,USD,S.F.T.,17/02/2027,161,3.312,6 Ay,878.000,903.000,7.6600
610 -11/05/2047,USD,S.F.T.,11/11/2026,63,2.875,6 Ay,793.000,818.000,7.7100
642 -08/07/2027,EUR,S.F.T.,08/07/2027,302,4.375,12 Ay,"1,011.000","1,023.000",2.4500
682 -21/05/2030,EUR,S.F.T.,21/05/2027,254,5.875,12 Ay,"1,057.000","1,072.000",4.2500
607 -17/08/2031,EUR,S.F.T.,17/08/2027,342,5.200,12 Ay,"1,010.000","1,025.000",4.7000
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,182,5.545,12 Ay,"1,009.000","1,026.000",5.2100
