Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,92,3.187,6 Ay,"1,015.000","1,027.000",1.9000
691 -26/01/2026,USD,S.F.T.,26/07/2025,12,2.375,6 Ay,"1,013.000","1,028.000",3.6300
669 -14/04/2026,USD,S.F.T.,14/10/2025,92,2.125,6 Ay,997.000,"1,012.000",4.0500
680 -09/10/2026,USD,S.F.T.,09/10/2025,87,2.437,6 Ay,"1,001.000","1,016.000",4.6100
637 -25/03/2027,USD,S.F.T.,25/09/2025,73,3.000,6 Ay,"1,016.000","1,033.000",5.0700
611 -24/09/2027,USD,S.F.T.,24/09/2025,72,4.300,6 Ay,"1,076.000","1,093.000",5.3300
629 -15/01/2028,USD,S.F.T.,15/07/2025,1,4.937,6 Ay,"1,133.000","1,150.000",5.5000
638 -17/02/2028,USD,S.F.T.,17/08/2025,34,2.562,6 Ay,993.000,"1,011.000",5.5400
654 -24/10/2028,USD,S.F.T.,24/10/2025,102,3.062,6 Ay,"1,008.000","1,026.000",5.7000
688 -14/03/2029,USD,S.F.T.,14/09/2025,62,4.687,6 Ay,"1,127.000","1,145.000",5.8800
645 -26/04/2029,USD,S.F.T.,26/10/2025,104,3.812,6 Ay,"1,054.000","1,073.000",5.9300
630 -15/01/2030,USD,S.F.T.,15/07/2025,1,5.937,6 Ay,"1,275.000","1,301.000",5.7100
668 -13/03/2030,USD,S.F.T.,13/09/2025,61,2.625,6 Ay,959.000,979.000,6.2200
695 -13/07/2030,USD,S.F.T.,13/01/2026,183,4.562,6 Ay,"1,099.000","1,119.000",6.3200
628 -15/01/2031,USD,S.F.T.,15/07/2025,1,2.975,6 Ay,982.000,"1,002.000",6.5600
698 -26/06/2031,USD,S.F.T.,26/12/2025,165,2.937,6 Ay,945.000,965.000,6.6600
662 -12/02/2032,USD,S.F.T.,12/08/2025,29,3.562,6 Ay,"1,025.000","1,045.000",6.8400
650 -29/05/2032,USD,S.F.T.,29/11/2025,138,3.625,6 Ay,"1,005.000","1,025.000",6.9500
624 -17/07/2032,USD,S.F.T.,17/07/2025,3,3.562,6 Ay,"1,026.000","1,048.000",6.8900
617 -19/01/2033,USD,S.F.T.,19/07/2025,5,4.687,6 Ay,"1,163.000","1,185.000",6.9600
623 -20/09/2033,USD,S.F.T.,20/09/2025,68,3.250,6 Ay,970.000,992.000,6.9600
631 -14/02/2034,USD,S.F.T.,14/08/2025,31,4.000,6 Ay,"1,087.000","1,111.000",6.7900
660 -15/05/2034,USD,S.F.T.,15/11/2025,124,3.812,6 Ay,"1,028.000","1,050.000",7.0500
644 -03/01/2035,USD,S.F.T.,03/01/2026,173,3.250,6 Ay,937.000,959.000,7.1300
670 -17/03/2036,USD,S.F.T.,17/09/2025,65,3.437,6 Ay,978.000,"1,001.000",7.1600
663 -05/03/2038,USD,S.F.T.,05/09/2025,53,3.625,6 Ay,"1,023.000","1,048.000",6.9800
675 -30/05/2040,USD,S.F.T.,30/11/2025,139,3.375,6 Ay,910.000,936.000,7.5700
678 -14/01/2041,USD,S.F.T.,14/07/2025,184,3.000,6 Ay,816.000,840.000,7.8000
667 -16/04/2043,USD,S.F.T.,16/10/2025,94,2.437,6 Ay,709.000,733.000,7.8000
615 -17/02/2045,USD,S.F.T.,17/08/2025,34,3.312,6 Ay,864.000,888.000,8.0500
610 -11/05/2047,USD,S.F.T.,11/11/2025,120,2.875,6 Ay,751.000,775.000,8.0500
647 -16/02/2026,EUR,S.F.T.,16/02/2026,217,5.200,12 Ay,"1,031.000","1,045.000",1.1300
642 -08/07/2027,EUR,S.F.T.,08/07/2026,359,4.375,12 Ay,"1,020.000","1,040.000",2.3300
682 -21/05/2030,EUR,S.F.T.,21/05/2026,311,5.875,12 Ay,"1,057.000","1,077.000",4.2800
