Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
680 -09/10/2026,USD,S.F.T.,09/10/2026,140,2.437,6 Ay,"1,006.000","1,011.000",3.2100
637 -25/03/2027,USD,S.F.T.,25/09/2026,126,3.000,6 Ay,"1,016.000","1,023.000",4.2200
611 -24/09/2027,USD,S.F.T.,24/09/2026,125,4.300,6 Ay,"1,050.000","1,062.000",4.8300
629 -15/01/2028,USD,S.F.T.,15/07/2026,54,4.937,6 Ay,"1,093.000","1,105.000",5.3600
638 -17/02/2028,USD,S.F.T.,17/08/2026,87,2.562,6 Ay,995.000,"1,010.000",5.3400
654 -24/10/2028,USD,S.F.T.,24/10/2026,155,3.062,6 Ay,"1,003.000","1,018.000",5.5300
688 -14/03/2029,USD,S.F.T.,14/09/2026,115,4.687,6 Ay,"1,092.000","1,107.000",5.8800
645 -26/04/2029,USD,S.F.T.,26/10/2026,157,3.812,6 Ay,"1,034.000","1,050.000",5.9400
630 -15/01/2030,USD,S.F.T.,15/07/2026,54,5.937,6 Ay,"1,209.000","1,234.000",5.9300
668 -13/03/2030,USD,S.F.T.,13/09/2026,114,2.625,6 Ay,958.000,978.000,6.2100
695 -13/07/2030,USD,S.F.T.,13/07/2026,52,4.562,6 Ay,"1,115.000","1,136.000",6.2500
628 -15/01/2031,USD,S.F.T.,15/07/2026,54,2.975,6 Ay,983.000,"1,003.000",6.4000
685*** -22/05/2031,USD,S.F.T.,22/11/2026,184,3.718,6 Ay,977.000,997.000,6.5700
698 -26/06/2031,USD,S.F.T.,26/06/2026,35,2.937,6 Ay,977.000,997.000,6.5000
662 -12/02/2032,USD,S.F.T.,12/08/2026,82,3.562,6 Ay,"1,020.000","1,040.000",6.6900
650 -29/05/2032,USD,S.F.T.,29/05/2026,7,3.625,6 Ay,"1,035.000","1,056.000",6.8200
624 -17/07/2032,USD,S.F.T.,17/07/2026,56,3.562,6 Ay,"1,020.000","1,042.000",6.7700
617 -19/01/2033,USD,S.F.T.,19/07/2026,58,4.687,6 Ay,"1,138.000","1,161.000",6.9200
692 -14/03/2033,USD,S.F.T.,14/09/2026,115,3.150,6 Ay,958.000,980.000,6.8900
623 -20/09/2033,USD,S.F.T.,20/09/2026,121,3.250,6 Ay,965.000,988.000,6.9100
631 -14/02/2034,USD,S.F.T.,14/08/2026,84,4.000,6 Ay,"1,069.000","1,093.000",6.8000
660 -15/05/2034,USD,S.F.T.,15/11/2026,177,3.812,6 Ay,"1,020.000","1,042.000",6.9500
644 -03/01/2035,USD,S.F.T.,03/07/2026,42,3.250,6 Ay,966.000,988.000,7.0800
612 -16/09/2035,USD,S.F.T.,16/09/2026,117,3.475,6 Ay,978.000,"1,000.000",7.1400
670 -17/03/2036,USD,S.F.T.,17/09/2026,118,3.437,6 Ay,969.000,994.000,7.1400
636 -04/11/2036,USD,S.F.T.,04/11/2026,166,3.400,6 Ay,950.000,974.000,7.2000
601 -14/01/2038,USD,S.F.T.,14/07/2026,53,3.437,6 Ay,960.000,984.000,7.4000
663 -05/03/2038,USD,S.F.T.,05/09/2026,106,3.625,6 Ay,"1,003.000","1,028.000",7.0900
675 -30/05/2040,USD,S.F.T.,30/05/2026,8,3.375,6 Ay,944.000,969.000,7.4900
678 -14/01/2041,USD,S.F.T.,14/07/2026,53,3.000,6 Ay,855.000,882.000,7.5900
667 -16/04/2043,USD,S.F.T.,16/10/2026,147,2.437,6 Ay,711.000,736.000,7.7600
615 -17/02/2045,USD,S.F.T.,17/08/2026,87,3.312,6 Ay,873.000,898.000,7.8500
610 -11/05/2047,USD,S.F.T.,11/11/2026,173,2.875,6 Ay,762.000,787.000,7.8600
642 -08/07/2027,EUR,S.F.T.,08/07/2026,47,4.375,12 Ay,"1,044.000","1,056.000",2.7400
682 -21/05/2030,EUR,S.F.T.,21/05/2027,364,5.875,12 Ay,"1,035.000","1,050.000",4.4600
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,87,5.641,12 Ay,"1,039.000","1,054.000",4.9300
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,292,5.545,12 Ay,970.000,987.000,5.5400
