Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
691 -26/01/2026,USD,S.F.T.,26/01/2026,81,2.375,6 Ay,"1,011.000","1,019.000",2.1000
669 -14/04/2026,USD,S.F.T.,14/04/2026,159,2.125,6 Ay,"1,000.000","1,010.000",2.5400
680 -09/10/2026,USD,S.F.T.,09/04/2026,154,2.437,6 Ay,"1,004.000","1,017.000",3.3900
637 -25/03/2027,USD,S.F.T.,25/03/2026,139,3.000,6 Ay,"1,020.000","1,035.000",3.8900
611 -24/09/2027,USD,S.F.T.,24/03/2026,138,4.300,6 Ay,"1,074.000","1,089.000",4.1900
629 -15/01/2028,USD,S.F.T.,15/01/2026,70,4.937,6 Ay,"1,125.000","1,140.000",4.5600
638 -17/02/2028,USD,S.F.T.,17/02/2026,103,2.562,6 Ay,"1,006.000","1,023.000",4.5700
654 -24/10/2028,USD,S.F.T.,24/04/2026,169,3.062,6 Ay,"1,019.000","1,036.000",4.8800
688 -14/03/2029,USD,S.F.T.,14/03/2026,128,4.687,6 Ay,"1,127.000","1,144.000",5.0900
645 -26/04/2029,USD,S.F.T.,26/04/2026,171,3.812,6 Ay,"1,063.000","1,081.000",5.1200
630 -15/01/2030,USD,S.F.T.,15/01/2026,70,5.937,6 Ay,"1,276.000","1,304.000",4.7600
668 -13/03/2030,USD,S.F.T.,13/03/2026,127,2.625,6 Ay,983.000,"1,003.000",5.3700
695 -13/07/2030,USD,S.F.T.,13/01/2026,68,4.562,6 Ay,"1,155.000","1,175.000",5.5300
628 -15/01/2031,USD,S.F.T.,15/01/2026,70,2.975,6 Ay,"1,008.000","1,028.000",5.7300
698 -26/06/2031,USD,S.F.T.,26/12/2025,50,2.937,6 Ay,"1,004.000","1,024.000",5.8100
662 -12/02/2032,USD,S.F.T.,12/02/2026,98,3.562,6 Ay,"1,047.000","1,067.000",6.1400
650 -29/05/2032,USD,S.F.T.,29/11/2025,23,3.625,6 Ay,"1,069.000","1,089.000",6.1700
624 -17/07/2032,USD,S.F.T.,17/01/2026,72,3.562,6 Ay,"1,050.000","1,072.000",6.1900
617 -19/01/2033,USD,S.F.T.,19/01/2026,74,4.687,6 Ay,"1,181.000","1,203.000",6.3100
623 -20/09/2033,USD,S.F.T.,20/03/2026,134,3.250,6 Ay,999.000,"1,021.000",6.2900
631 -14/02/2034,USD,S.F.T.,14/02/2026,100,4.000,6 Ay,"1,108.000","1,132.000",6.2200
660 -15/05/2034,USD,S.F.T.,15/11/2025,9,3.812,6 Ay,"1,093.000","1,115.000",6.4100
644 -03/01/2035,USD,S.F.T.,03/01/2026,58,3.250,6 Ay,"1,000.000","1,022.000",6.5000
612 -16/09/2035,USD,S.F.T.,16/03/2026,130,3.475,6 Ay,"1,011.000","1,033.000",6.6200
670 -17/03/2036,USD,S.F.T.,17/03/2026,131,3.437,6 Ay,"1,011.000","1,035.000",6.5300
636 -04/11/2036,USD,S.F.T.,04/05/2026,179,3.400,6 Ay,983.000,"1,005.000",6.7400
663 -05/03/2038,USD,S.F.T.,05/03/2026,119,3.625,6 Ay,"1,068.000","1,093.000",6.3000
675 -30/05/2040,USD,S.F.T.,30/11/2025,24,3.375,6 Ay,995.000,"1,021.000",6.8400
678 -14/01/2041,USD,S.F.T.,14/01/2026,69,3.000,6 Ay,895.000,921.000,7.0600
667 -16/04/2043,USD,S.F.T.,16/04/2026,161,2.437,6 Ay,752.000,776.000,7.1700
615 -17/02/2045,USD,S.F.T.,17/02/2026,103,3.312,6 Ay,922.000,946.000,7.2900
610 -11/05/2047,USD,S.F.T.,11/11/2025,5,2.875,6 Ay,830.000,854.000,7.3700
647 -16/02/2026,EUR,S.F.T.,16/02/2026,102,5.200,12 Ay,"1,040.000","1,050.000",0.6800
642 -08/07/2027,EUR,S.F.T.,08/07/2026,244,4.375,12 Ay,"1,034.000","1,054.000",1.9400
682 -21/05/2030,EUR,S.F.T.,21/05/2026,196,5.875,12 Ay,"1,086.000","1,106.000",3.9400
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,284,5.641,12 Ay,"1,030.000","1,050.000",4.5100
