Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,50,3.175,6 Ay,"1,018.000","1,029.000",1.9600
612 -14/11/2024,USD,S.F.T.,14/11/2024,146,2.800,6 Ay,996.000,"1,009.000",4.7400
622 -05/02/2025,USD,S.F.T.,05/08/2024,45,3.687,6 Ay,"1,025.000","1,038.000",5.6800
616 -13/03/2025,USD,S.F.T.,13/09/2024,84,2.125,6 Ay,986.000,"1,002.000",5.6000
659 -14/10/2025,USD,S.F.T.,14/10/2024,115,3.187,6 Ay,"1,003.000","1,018.000",5.8700
691 -26/01/2026,USD,S.F.T.,26/07/2024,35,2.375,6 Ay,986.000,"1,001.000",5.9500
669 -14/04/2026,USD,S.F.T.,14/10/2024,115,2.125,6 Ay,964.000,981.000,5.8300
680 -09/10/2026,USD,S.F.T.,09/10/2024,110,2.437,6 Ay,969.000,986.000,5.9900
637 -25/03/2027,USD,S.F.T.,25/09/2024,96,3.000,6 Ay,993.000,"1,011.000",6.1300
611 -24/09/2027,USD,S.F.T.,24/09/2024,95,4.300,6 Ay,"1,071.000","1,089.000",6.2500
629 -15/01/2028,USD,S.F.T.,15/07/2024,24,4.937,6 Ay,"1,134.000","1,152.000",6.4000
638 -17/02/2028,USD,S.F.T.,17/08/2024,57,2.562,6 Ay,961.000,978.000,6.3500
654 -24/10/2028,USD,S.F.T.,24/10/2024,125,3.062,6 Ay,980.000,997.000,6.4600
688 -14/03/2029,USD,S.F.T.,14/09/2024,85,4.687,6 Ay,"1,106.000","1,125.000",6.8700
645 -26/04/2029,USD,S.F.T.,26/10/2024,127,3.812,6 Ay,"1,024.000","1,045.000",6.8000
630 -15/01/2030,USD,S.F.T.,15/07/2024,24,5.937,6 Ay,"1,295.000","1,319.000",6.1300
668 -13/03/2030,USD,S.F.T.,13/09/2024,84,2.625,6 Ay,922.000,942.000,6.7900
695 -13/07/2030,USD,S.F.T.,13/07/2024,22,4.562,6 Ay,"1,124.000","1,144.000",6.9900
628 -15/01/2031,USD,S.F.T.,15/07/2024,24,2.975,6 Ay,950.000,970.000,7.0200
698 -26/06/2031,USD,S.F.T.,26/06/2024,5,2.937,6 Ay,945.000,965.000,7.0400
617 -19/01/2033,USD,S.F.T.,19/07/2024,28,4.687,6 Ay,"1,153.000","1,173.000",7.2600
623 -20/09/2033,USD,S.F.T.,20/09/2024,91,3.250,6 Ay,952.000,972.000,7.1600
631 -14/02/2034,USD,S.F.T.,14/08/2024,54,4.000,6 Ay,"1,073.000","1,095.000",7.0300
660 -15/05/2034,USD,S.F.T.,15/11/2024,147,3.812,6 Ay,"1,012.000","1,032.000",7.2700
670 -17/03/2036,USD,S.F.T.,17/09/2024,88,3.437,6 Ay,959.000,979.000,7.3700
663 -05/03/2038,USD,S.F.T.,05/09/2024,76,3.625,6 Ay,994.000,"1,016.000",7.3100
675 -30/05/2040,USD,S.F.T.,30/11/2024,162,3.375,6 Ay,906.000,930.000,7.5500
678 -14/01/2041,USD,S.F.T.,14/07/2024,23,3.000,6 Ay,855.000,875.000,7.6200
667 -16/04/2043,USD,S.F.T.,16/10/2024,117,2.437,6 Ay,713.000,733.000,7.6700
615 -17/02/2045,USD,S.F.T.,17/08/2024,57,3.312,6 Ay,883.000,903.000,7.8000
610 -11/05/2047,USD,S.F.T.,11/11/2024,143,2.875,6 Ay,770.000,790.000,7.7900
613 -31/03/2025,EUR,S.F.T.,31/03/2025,283,4.625,12 Ay,"1,002.000","1,021.000",3.1900
646 -14/06/2025,EUR,S.F.T.,14/06/2025,358,3.250,12 Ay,981.000,999.000,3.4200
647 -16/02/2026,EUR,S.F.T.,16/02/2025,240,5.200,12 Ay,"1,017.000","1,038.000",3.9100
642 -08/07/2027,EUR,S.F.T.,08/07/2024,17,4.375,12 Ay,"1,024.000","1,045.000",4.2600
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,334,6.854,12 Ay,"1,004.000","1,025.000",5.6600
