Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,40,3.625,6 Ay,"1,029.000","1,035.000",0.9900
673 -22/03/2024,USD,S.F.T.,22/03/2024,130,2.875,6 Ay,"1,000.000","1,012.000",4.6200
671 -10/08/2024,USD,S.F.T.,10/02/2024,89,3.175,6 Ay,"1,007.000","1,023.000",5.4200
612 -14/11/2024,USD,S.F.T.,14/11/2023,1,2.800,6 Ay,"1,010.000","1,026.000",5.7900
622 -05/02/2025,USD,S.F.T.,05/02/2024,84,3.687,6 Ay,"1,017.000","1,033.000",6.2500
616 -13/03/2025,USD,S.F.T.,13/03/2024,121,2.125,6 Ay,962.000,979.000,6.4800
659 -14/10/2025,USD,S.F.T.,14/04/2024,153,3.187,6 Ay,977.000,994.000,7.0000
691 -26/01/2026,USD,S.F.T.,26/01/2024,74,2.375,6 Ay,948.000,965.000,7.2000
669 -14/04/2026,USD,S.F.T.,14/04/2024,153,2.125,6 Ay,922.000,939.000,7.2000
680 -09/10/2026,USD,S.F.T.,09/04/2024,148,2.437,6 Ay,924.000,941.000,7.3400
637 -25/03/2027,USD,S.F.T.,25/03/2024,133,3.000,6 Ay,946.000,965.000,7.4600
611 -24/09/2027,USD,S.F.T.,24/03/2024,132,4.300,6 Ay,"1,024.000","1,043.000",7.6400
629 -15/01/2028,USD,S.F.T.,15/01/2024,63,4.937,6 Ay,"1,077.000","1,096.000",8.0400
638 -17/02/2028,USD,S.F.T.,17/02/2024,96,2.562,6 Ay,902.000,921.000,7.6700
654 -24/10/2028,USD,S.F.T.,24/04/2024,163,3.062,6 Ay,910.000,929.000,7.9700
688 -14/03/2029,USD,S.F.T.,14/03/2024,122,4.687,6 Ay,"1,038.000","1,058.000",8.3600
645 -26/04/2029,USD,S.F.T.,26/04/2024,165,3.812,6 Ay,958.000,980.000,8.1700
630 -15/01/2030,USD,S.F.T.,15/01/2024,63,5.937,6 Ay,"1,192.000","1,218.000",8.1200
668 -13/03/2030,USD,S.F.T.,13/03/2024,121,2.625,6 Ay,840.000,862.000,8.2700
695 -13/07/2030,USD,S.F.T.,13/01/2024,61,4.562,6 Ay,"1,038.000","1,060.000",8.5300
628 -15/01/2031,USD,S.F.T.,15/01/2024,63,2.975,6 Ay,867.000,889.000,8.4100
698 -26/06/2031,USD,S.F.T.,26/12/2023,43,2.937,6 Ay,860.000,883.000,8.3900
617 -19/01/2033,USD,S.F.T.,19/01/2024,67,4.687,6 Ay,"1,042.000","1,065.000",8.8000
623 -20/09/2033,USD,S.F.T.,20/03/2024,128,3.250,6 Ay,859.000,882.000,8.4300
631 -14/02/2034,USD,S.F.T.,14/02/2024,93,4.000,6 Ay,957.000,987.000,8.4800
670 -17/03/2036,USD,S.F.T.,17/03/2024,125,3.437,6 Ay,846.000,868.000,8.7900
663 -05/03/2038,USD,S.F.T.,05/03/2024,113,3.625,6 Ay,871.000,893.000,8.7400
675 -30/05/2040,USD,S.F.T.,30/11/2023,17,3.375,6 Ay,815.000,845.000,8.9200
678 -14/01/2041,USD,S.F.T.,14/01/2024,62,3.000,6 Ay,743.000,767.000,8.9000
667 -16/04/2043,USD,S.F.T.,16/04/2024,155,2.437,6 Ay,617.000,640.000,8.8200
615 -17/02/2045,USD,S.F.T.,17/02/2024,96,3.312,6 Ay,764.000,787.000,9.0700
610 -11/05/2047,USD,S.F.T.,11/05/2024,180,2.875,6 Ay,662.000,685.000,9.0000
613 -31/03/2025,EUR,S.F.T.,31/03/2024,139,4.625,12 Ay,"1,015.000","1,040.000",3.7500
646 -14/06/2025,EUR,S.F.T.,14/06/2024,214,3.250,12 Ay,979.000,"1,004.000",3.8700
647 -16/02/2026,EUR,S.F.T.,16/02/2024,95,5.200,12 Ay,"1,021.000","1,045.000",4.8800
642 -08/07/2027,EUR,S.F.T.,08/07/2024,238,4.375,12 Ay,955.000,979.000,5.4900
