Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
673 -22/03/2024,USD,S.F.T.,22/03/2024,8,2.875,6 Ay,"1,020.700","1,028.700",0.2200
671 -10/08/2024,USD,S.F.T.,10/08/2024,149,3.175,6 Ay,"1,003.000","1,016.000",3.8200
612 -14/11/2024,USD,S.F.T.,14/05/2024,61,2.800,6 Ay,"1,010.000","1,025.000",4.6100
622 -05/02/2025,USD,S.F.T.,05/08/2024,144,3.687,6 Ay,"1,011.000","1,026.000",5.2700
616 -13/03/2025,USD,S.F.T.,13/09/2024,183,2.125,6 Ay,973.000,989.000,5.4100
659 -14/10/2025,USD,S.F.T.,14/04/2024,31,3.187,6 Ay,"1,019.000","1,035.000",5.8100
691 -26/01/2026,USD,S.F.T.,26/07/2024,134,2.375,6 Ay,970.000,987.000,5.8500
669 -14/04/2026,USD,S.F.T.,14/04/2024,31,2.125,6 Ay,969.000,986.000,5.8900
680 -09/10/2026,USD,S.F.T.,09/04/2024,26,2.437,6 Ay,976.000,994.000,6.0200
637 -25/03/2027,USD,S.F.T.,25/03/2024,11,3.000,6 Ay,"1,002.000","1,020.000",6.3000
611 -24/09/2027,USD,S.F.T.,24/03/2024,10,4.300,6 Ay,"1,086.000","1,105.000",6.5300
629 -15/01/2028,USD,S.F.T.,15/07/2024,123,4.937,6 Ay,"1,102.000","1,121.000",6.7200
638 -17/02/2028,USD,S.F.T.,17/08/2024,156,2.562,6 Ay,936.000,955.000,6.5600
654 -24/10/2028,USD,S.F.T.,24/04/2024,41,3.062,6 Ay,985.000,"1,004.000",6.6300
688 -14/03/2029,USD,S.F.T.,14/03/2024,184,4.687,6 Ay,"1,074.000","1,093.000",7.1300
645 -26/04/2029,USD,S.F.T.,26/04/2024,43,3.812,6 Ay,"1,033.000","1,054.000",7.0400
630 -15/01/2030,USD,S.F.T.,15/07/2024,123,5.937,6 Ay,"1,246.000","1,271.000",6.6100
668 -13/03/2030,USD,S.F.T.,13/09/2024,183,2.625,6 Ay,888.000,910.000,7.1200
695 -13/07/2030,USD,S.F.T.,13/07/2024,121,4.562,6 Ay,"1,081.000","1,103.000",7.3700
628 -15/01/2031,USD,S.F.T.,15/07/2024,123,2.975,6 Ay,917.000,939.000,7.2800
698 -26/06/2031,USD,S.F.T.,26/06/2024,104,2.937,6 Ay,913.000,935.000,7.2700
617 -19/01/2033,USD,S.F.T.,19/07/2024,127,4.687,6 Ay,"1,110.000","1,132.000",7.5300
623 -20/09/2033,USD,S.F.T.,20/03/2024,6,3.250,6 Ay,952.000,974.000,7.3500
631 -14/02/2034,USD,S.F.T.,14/08/2024,153,4.000,6 Ay,"1,030.000","1,054.000",7.3200
660*** -15/05/2034,USD,S.F.T.,15/05/2024,62,1.906,6 Ay,991.000,"1,013.000",7.5300
670 -17/03/2036,USD,S.F.T.,17/03/2024,3,3.437,6 Ay,960.000,982.000,7.5400
663 -05/03/2038,USD,S.F.T.,05/09/2024,175,3.625,6 Ay,948.000,970.000,7.6200
675 -30/05/2040,USD,S.F.T.,30/05/2024,77,3.375,6 Ay,896.000,920.000,7.8400
678 -14/01/2041,USD,S.F.T.,14/07/2024,122,3.000,6 Ay,818.000,840.000,7.8300
667 -16/04/2043,USD,S.F.T.,16/04/2024,33,2.437,6 Ay,706.000,728.000,7.8500
615 -17/02/2045,USD,S.F.T.,17/08/2024,156,3.312,6 Ay,847.000,869.000,7.9700
610 -11/05/2047,USD,S.F.T.,11/05/2024,58,2.875,6 Ay,764.000,786.000,7.9800
613 -31/03/2025,EUR,S.F.T.,31/03/2024,17,4.625,12 Ay,"1,042.000","1,061.000",2.9600
646 -14/06/2025,EUR,S.F.T.,14/06/2024,92,3.250,12 Ay,"1,009.000","1,027.000",3.0200
647 -16/02/2026,EUR,S.F.T.,16/02/2025,339,5.200,12 Ay,"1,013.000","1,034.000",3.5500
642 -08/07/2027,EUR,S.F.T.,08/07/2024,116,4.375,12 Ay,"1,020.000","1,041.000",4.0000
