Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,103,3.187,6 Ay,"1,013.000","1,027.000",1.6900
691 -26/01/2026,USD,S.F.T.,26/07/2025,23,2.375,6 Ay,"1,013.000","1,028.000",3.4300
669 -14/04/2026,USD,S.F.T.,14/10/2025,103,2.125,6 Ay,998.000,"1,013.000",3.7600
680 -09/10/2026,USD,S.F.T.,09/10/2025,98,2.437,6 Ay,"1,002.000","1,017.000",4.4100
637 -25/03/2027,USD,S.F.T.,25/09/2025,84,3.000,6 Ay,"1,018.000","1,035.000",4.8600
611 -24/09/2027,USD,S.F.T.,24/09/2025,83,4.300,6 Ay,"1,079.000","1,096.000",5.1100
629 -15/01/2028,USD,S.F.T.,15/07/2025,12,4.937,6 Ay,"1,135.000","1,152.000",5.3500
638 -17/02/2028,USD,S.F.T.,17/08/2025,45,2.562,6 Ay,996.000,"1,014.000",5.3400
654 -24/10/2028,USD,S.F.T.,24/10/2025,113,3.062,6 Ay,"1,011.000","1,029.000",5.5100
688 -14/03/2029,USD,S.F.T.,14/09/2025,73,4.687,6 Ay,"1,129.000","1,147.000",5.7300
645 -26/04/2029,USD,S.F.T.,26/10/2025,115,3.812,6 Ay,"1,057.000","1,076.000",5.7600
630 -15/01/2030,USD,S.F.T.,15/07/2025,12,5.937,6 Ay,"1,282.000","1,308.000",5.5000
668 -13/03/2030,USD,S.F.T.,13/09/2025,72,2.625,6 Ay,965.000,985.000,5.9700
695 -13/07/2030,USD,S.F.T.,13/07/2025,10,4.562,6 Ay,"1,149.000","1,169.000",6.1300
628 -15/01/2031,USD,S.F.T.,15/07/2025,12,2.975,6 Ay,988.000,"1,008.000",6.3400
698 -26/06/2031,USD,S.F.T.,26/12/2025,176,2.937,6 Ay,952.000,972.000,6.4300
662 -12/02/2032,USD,S.F.T.,12/08/2025,40,3.562,6 Ay,"1,029.000","1,049.000",6.6900
650 -29/05/2032,USD,S.F.T.,29/11/2025,149,3.625,6 Ay,"1,010.000","1,030.000",6.7900
624 -17/07/2032,USD,S.F.T.,17/07/2025,14,3.562,6 Ay,"1,032.000","1,054.000",6.7100
617 -19/01/2033,USD,S.F.T.,19/07/2025,16,4.687,6 Ay,"1,171.000","1,193.000",6.7600
623 -20/09/2033,USD,S.F.T.,20/09/2025,79,3.250,6 Ay,978.000,"1,000.000",6.7500
631 -14/02/2034,USD,S.F.T.,14/08/2025,42,4.000,6 Ay,"1,095.000","1,119.000",6.5900
660 -15/05/2034,USD,S.F.T.,15/11/2025,135,3.812,6 Ay,"1,036.000","1,058.000",6.8500
644 -03/01/2035,USD,S.F.T.,03/07/2025,184,3.250,6 Ay,946.000,968.000,6.9200
670 -17/03/2036,USD,S.F.T.,17/09/2025,76,3.437,6 Ay,990.000,"1,012.000",6.9600
663 -05/03/2038,USD,S.F.T.,05/09/2025,64,3.625,6 Ay,"1,035.000","1,059.000",6.7900
675 -30/05/2040,USD,S.F.T.,30/11/2025,150,3.375,6 Ay,922.000,948.000,7.3500
678 -14/01/2041,USD,S.F.T.,14/07/2025,11,3.000,6 Ay,857.000,881.000,7.5800
667 -16/04/2043,USD,S.F.T.,16/10/2025,105,2.437,6 Ay,721.000,745.000,7.6000
615 -17/02/2045,USD,S.F.T.,17/08/2025,45,3.312,6 Ay,877.000,901.000,7.8400
610 -11/05/2047,USD,S.F.T.,11/11/2025,131,2.875,6 Ay,763.000,787.000,7.8400
647 -16/02/2026,EUR,S.F.T.,16/02/2026,228,5.200,12 Ay,"1,028.000","1,046.000",0.9200
642 -08/07/2027,EUR,S.F.T.,08/07/2025,5,4.375,12 Ay,"1,069.000","1,089.000",2.0300
682 -21/05/2030,EUR,S.F.T.,21/05/2026,322,5.875,12 Ay,"1,072.000","1,092.000",3.9000
