Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,58,3.175,6 Ay,"1,017.000","1,028.000",2.3000
612 -14/11/2024,USD,S.F.T.,14/11/2024,154,2.800,6 Ay,995.000,"1,008.000",4.7300
622 -05/02/2025,USD,S.F.T.,05/08/2024,53,3.687,6 Ay,"1,025.000","1,038.000",5.4700
616 -13/03/2025,USD,S.F.T.,13/09/2024,92,2.125,6 Ay,987.000,"1,003.000",5.2900
659 -14/10/2025,USD,S.F.T.,14/10/2024,123,3.187,6 Ay,"1,005.000","1,020.000",5.6200
691 -26/01/2026,USD,S.F.T.,26/07/2024,43,2.375,6 Ay,988.000,"1,003.000",5.7300
669 -14/04/2026,USD,S.F.T.,14/10/2024,123,2.125,6 Ay,966.000,983.000,5.6400
680 -09/10/2026,USD,S.F.T.,09/10/2024,118,2.437,6 Ay,972.000,989.000,5.7900
637 -25/03/2027,USD,S.F.T.,25/09/2024,104,3.000,6 Ay,995.000,"1,013.000",6.0000
611 -24/09/2027,USD,S.F.T.,24/09/2024,103,4.300,6 Ay,"1,073.000","1,091.000",6.1300
629 -15/01/2028,USD,S.F.T.,15/07/2024,32,4.937,6 Ay,"1,137.000","1,155.000",6.2600
638 -17/02/2028,USD,S.F.T.,17/08/2024,65,2.562,6 Ay,964.000,981.000,6.2200
654 -24/10/2028,USD,S.F.T.,24/10/2024,133,3.062,6 Ay,983.000,"1,000.000",6.3400
688 -14/03/2029,USD,S.F.T.,14/09/2024,93,4.687,6 Ay,"1,109.000","1,128.000",6.7500
645 -26/04/2029,USD,S.F.T.,26/10/2024,135,3.812,6 Ay,"1,028.000","1,049.000",6.6700
630 -15/01/2030,USD,S.F.T.,15/07/2024,32,5.937,6 Ay,"1,299.000","1,323.000",6.0200
668 -13/03/2030,USD,S.F.T.,13/09/2024,92,2.625,6 Ay,926.000,946.000,6.6700
695 -13/07/2030,USD,S.F.T.,13/07/2024,30,4.562,6 Ay,"1,127.000","1,147.000",6.9000
628 -15/01/2031,USD,S.F.T.,15/07/2024,32,2.975,6 Ay,953.000,973.000,6.9300
698 -26/06/2031,USD,S.F.T.,26/06/2024,13,2.937,6 Ay,949.000,969.000,6.9300
617 -19/01/2033,USD,S.F.T.,19/07/2024,36,4.687,6 Ay,"1,156.000","1,176.000",7.1900
623 -20/09/2033,USD,S.F.T.,20/09/2024,99,3.250,6 Ay,956.000,976.000,7.0800
631 -14/02/2034,USD,S.F.T.,14/08/2024,62,4.000,6 Ay,"1,077.000","1,099.000",6.9500
660 -15/05/2034,USD,S.F.T.,15/11/2024,155,3.812,6 Ay,"1,016.000","1,036.000",7.1900
670 -17/03/2036,USD,S.F.T.,17/09/2024,96,3.437,6 Ay,966.000,986.000,7.2600
663 -05/03/2038,USD,S.F.T.,05/09/2024,84,3.625,6 Ay,"1,000.000","1,022.000",7.2200
675 -30/05/2040,USD,S.F.T.,30/11/2024,170,3.375,6 Ay,911.000,935.000,7.4800
678 -14/01/2041,USD,S.F.T.,14/07/2024,31,3.000,6 Ay,860.000,880.000,7.5400
667 -16/04/2043,USD,S.F.T.,16/10/2024,125,2.437,6 Ay,720.000,740.000,7.5600
615 -17/02/2045,USD,S.F.T.,17/08/2024,65,3.312,6 Ay,889.000,909.000,7.7200
610 -11/05/2047,USD,S.F.T.,11/11/2024,151,2.875,6 Ay,776.000,796.000,7.7100
613 -31/03/2025,EUR,S.F.T.,31/03/2025,291,4.625,12 Ay,"1,003.000","1,022.000",2.9800
646 -14/06/2025,EUR,S.F.T.,14/06/2024,1,3.250,12 Ay,"1,016.000","1,034.000",3.0900
647 -16/02/2026,EUR,S.F.T.,16/02/2025,248,5.200,12 Ay,"1,021.000","1,042.000",3.6100
642 -08/07/2027,EUR,S.F.T.,08/07/2024,25,4.375,12 Ay,"1,028.000","1,049.000",4.0800
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,342,6.854,12 Ay,"1,010.000","1,031.000",5.5200
