Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,45,3.625,6 Ay,"1,029.000","1,035.000",0.8700
673 -22/03/2024,USD,S.F.T.,22/03/2024,135,2.875,6 Ay,"1,000.000","1,012.000",4.4400
671 -10/08/2024,USD,S.F.T.,10/02/2024,94,3.175,6 Ay,"1,008.000","1,024.000",5.1800
612 -14/11/2024,USD,S.F.T.,14/11/2023,6,2.800,6 Ay,"1,011.000","1,027.000",5.6100
622 -05/02/2025,USD,S.F.T.,05/02/2024,89,3.687,6 Ay,"1,020.000","1,036.000",5.9300
616 -13/03/2025,USD,S.F.T.,13/03/2024,126,2.125,6 Ay,964.000,981.000,6.2500
659 -14/10/2025,USD,S.F.T.,14/04/2024,158,3.187,6 Ay,981.000,998.000,6.7200
691 -26/01/2026,USD,S.F.T.,26/01/2024,79,2.375,6 Ay,953.000,970.000,6.8900
669 -14/04/2026,USD,S.F.T.,14/04/2024,158,2.125,6 Ay,928.000,945.000,6.8700
680 -09/10/2026,USD,S.F.T.,09/04/2024,153,2.437,6 Ay,930.000,947.000,7.0700
637 -25/03/2027,USD,S.F.T.,25/03/2024,138,3.000,6 Ay,952.000,971.000,7.2200
611 -24/09/2027,USD,S.F.T.,24/03/2024,137,4.300,6 Ay,"1,029.000","1,048.000",7.4600
629 -15/01/2028,USD,S.F.T.,15/01/2024,68,4.937,6 Ay,"1,086.000","1,105.000",7.7600
638 -17/02/2028,USD,S.F.T.,17/02/2024,101,2.562,6 Ay,908.000,927.000,7.4700
654 -24/10/2028,USD,S.F.T.,24/04/2024,168,3.062,6 Ay,919.000,938.000,7.7100
688 -14/03/2029,USD,S.F.T.,14/03/2024,127,4.687,6 Ay,"1,046.000","1,066.000",8.1500
645 -26/04/2029,USD,S.F.T.,26/04/2024,170,3.812,6 Ay,967.000,989.000,7.9300
630 -15/01/2030,USD,S.F.T.,15/01/2024,68,5.937,6 Ay,"1,201.000","1,227.000",7.9300
668 -13/03/2030,USD,S.F.T.,13/03/2024,126,2.625,6 Ay,849.000,871.000,8.0500
695 -13/07/2030,USD,S.F.T.,13/01/2024,66,4.562,6 Ay,"1,046.000","1,068.000",8.3500
628 -15/01/2031,USD,S.F.T.,15/01/2024,68,2.975,6 Ay,876.000,898.000,8.2000
698 -26/06/2031,USD,S.F.T.,26/12/2023,48,2.937,6 Ay,869.000,892.000,8.1900
617 -19/01/2033,USD,S.F.T.,19/01/2024,72,4.687,6 Ay,"1,051.000","1,074.000",8.6400
623 -20/09/2033,USD,S.F.T.,20/03/2024,133,3.250,6 Ay,867.000,890.000,8.2800
631 -14/02/2034,USD,S.F.T.,14/02/2024,98,4.000,6 Ay,969.000,999.000,8.2900
670 -17/03/2036,USD,S.F.T.,17/03/2024,130,3.437,6 Ay,857.000,879.000,8.6100
663 -05/03/2038,USD,S.F.T.,05/03/2024,118,3.625,6 Ay,882.000,904.000,8.5800
675 -30/05/2040,USD,S.F.T.,30/11/2023,22,3.375,6 Ay,822.000,852.000,8.8100
678 -14/01/2041,USD,S.F.T.,14/01/2024,67,3.000,6 Ay,754.000,778.000,8.7300
667 -16/04/2043,USD,S.F.T.,16/04/2024,160,2.437,6 Ay,629.000,652.000,8.6300
615 -17/02/2045,USD,S.F.T.,17/02/2024,101,3.312,6 Ay,776.000,799.000,8.9000
610 -11/05/2047,USD,S.F.T.,11/11/2023,3,2.875,6 Ay,702.000,725.000,8.8300
613 -31/03/2025,EUR,S.F.T.,31/03/2024,144,4.625,12 Ay,"1,015.000","1,043.000",3.4900
646 -14/06/2025,EUR,S.F.T.,14/06/2024,219,3.250,12 Ay,979.000,"1,007.000",3.6400
647 -16/02/2026,EUR,S.F.T.,16/02/2024,100,5.200,12 Ay,"1,022.000","1,047.000",4.7500
642 -08/07/2027,EUR,S.F.T.,08/07/2024,243,4.375,12 Ay,953.000,980.000,5.4400
