Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
673 -22/03/2024,USD,S.F.T.,22/03/2024,74,2.875,6 Ay,"1,012.000","1,023.000",2.7000
671 -10/08/2024,USD,S.F.T.,10/02/2024,33,3.175,6 Ay,"1,023.000","1,037.000",4.4500
612 -14/11/2024,USD,S.F.T.,14/05/2024,127,2.800,6 Ay,999.000,"1,015.000",4.7900
622 -05/02/2025,USD,S.F.T.,05/02/2024,28,3.687,6 Ay,"1,036.000","1,052.000",5.3700
616 -13/03/2025,USD,S.F.T.,13/03/2024,65,2.125,6 Ay,982.000,999.000,5.5400
659 -14/10/2025,USD,S.F.T.,14/04/2024,97,3.187,6 Ay,"1,005.000","1,022.000",5.9400
691 -26/01/2026,USD,S.F.T.,26/01/2024,18,2.375,6 Ay,977.000,995.000,6.1400
669 -14/04/2026,USD,S.F.T.,14/04/2024,97,2.125,6 Ay,955.000,973.000,6.0100
680 -09/10/2026,USD,S.F.T.,09/04/2024,92,2.437,6 Ay,961.000,980.000,6.1600
637 -25/03/2027,USD,S.F.T.,25/03/2024,77,3.000,6 Ay,986.000,"1,005.000",6.4200
611 -24/09/2027,USD,S.F.T.,24/03/2024,76,4.300,6 Ay,"1,071.000","1,091.000",6.5600
629 -15/01/2028,USD,S.F.T.,15/01/2024,7,4.937,6 Ay,"1,132.000","1,153.000",6.8300
638 -17/02/2028,USD,S.F.T.,17/02/2024,40,2.562,6 Ay,949.000,972.000,6.4700
654 -24/10/2028,USD,S.F.T.,24/04/2024,107,3.062,6 Ay,972.000,992.000,6.6300
688 -14/03/2029,USD,S.F.T.,14/03/2024,66,4.687,6 Ay,"1,109.000","1,129.000",7.0500
645 -26/04/2029,USD,S.F.T.,26/04/2024,109,3.812,6 Ay,"1,023.000","1,045.000",6.9400
630 -15/01/2030,USD,S.F.T.,15/01/2024,7,5.937,6 Ay,"1,282.000","1,308.000",6.7300
668 -13/03/2030,USD,S.F.T.,13/03/2024,65,2.625,6 Ay,906.000,929.000,7.0200
695 -13/07/2030,USD,S.F.T.,13/01/2024,5,4.562,6 Ay,"1,117.000","1,141.000",7.2400
628 -15/01/2031,USD,S.F.T.,15/01/2024,7,2.975,6 Ay,938.000,962.000,7.1700
698 -26/06/2031,USD,S.F.T.,26/06/2024,170,2.937,6 Ay,904.000,927.000,7.1900
617 -19/01/2033,USD,S.F.T.,19/01/2024,11,4.687,6 Ay,"1,135.000","1,158.000",7.6100
623 -20/09/2033,USD,S.F.T.,20/03/2024,72,3.250,6 Ay,943.000,968.000,7.2500
631 -14/02/2034,USD,S.F.T.,14/02/2024,37,4.000,6 Ay,"1,055.000","1,080.000",7.3200
670 -17/03/2036,USD,S.F.T.,17/03/2024,69,3.437,6 Ay,942.000,965.000,7.5900
663 -05/03/2038,USD,S.F.T.,05/03/2024,57,3.625,6 Ay,971.000,994.000,7.6100
675 -30/05/2040,USD,S.F.T.,30/05/2024,143,3.375,6 Ay,886.000,912.000,7.7900
678 -14/01/2041,USD,S.F.T.,14/01/2024,6,3.000,6 Ay,837.000,862.000,7.7900
667 -16/04/2043,USD,S.F.T.,16/04/2024,99,2.437,6 Ay,701.000,724.000,7.7700
615 -17/02/2045,USD,S.F.T.,17/02/2024,40,3.312,6 Ay,865.000,888.000,7.9900
610 -11/05/2047,USD,S.F.T.,11/05/2024,124,2.875,6 Ay,751.000,774.000,7.9900
613 -31/03/2025,EUR,S.F.T.,31/03/2024,83,4.625,12 Ay,"1,031.000","1,050.000",3.4100
646 -14/06/2025,EUR,S.F.T.,14/06/2024,158,3.250,12 Ay,"1,000.000","1,018.000",3.2700
647 -16/02/2026,EUR,S.F.T.,16/02/2024,39,5.200,12 Ay,"1,050.000","1,071.000",3.9600
642 -08/07/2027,EUR,S.F.T.,08/07/2024,182,4.375,12 Ay,999.000,"1,020.000",4.4300
