Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
680 -09/10/2026,USD,S.F.T.,09/10/2026,129,2.437,6 Ay,"1,008.000","1,013.000",3.1800
637 -25/03/2027,USD,S.F.T.,25/09/2026,115,3.000,6 Ay,"1,020.000","1,027.000",3.9900
611 -24/09/2027,USD,S.F.T.,24/09/2026,114,4.300,6 Ay,"1,053.000","1,065.000",4.7100
629 -15/01/2028,USD,S.F.T.,15/07/2026,43,4.937,6 Ay,"1,099.000","1,111.000",5.0900
638 -17/02/2028,USD,S.F.T.,17/08/2026,76,2.562,6 Ay,"1,001.000","1,016.000",5.0600
654 -24/10/2028,USD,S.F.T.,24/10/2026,144,3.062,6 Ay,"1,009.000","1,024.000",5.3300
688 -14/03/2029,USD,S.F.T.,14/09/2026,104,4.687,6 Ay,"1,101.000","1,116.000",5.6100
645 -26/04/2029,USD,S.F.T.,26/10/2026,146,3.812,6 Ay,"1,044.000","1,060.000",5.6400
630 -15/01/2030,USD,S.F.T.,15/07/2026,43,5.937,6 Ay,"1,218.000","1,243.000",5.7400
668 -13/03/2030,USD,S.F.T.,13/09/2026,103,2.625,6 Ay,969.000,989.000,5.9200
695 -13/07/2030,USD,S.F.T.,13/07/2026,41,4.562,6 Ay,"1,126.000","1,147.000",6.0100
628 -15/01/2031,USD,S.F.T.,15/07/2026,43,2.975,6 Ay,995.000,"1,015.000",6.1400
685*** -22/05/2031,USD,S.F.T.,22/11/2026,173,3.718,6 Ay,989.000,"1,009.000",6.3300
698 -26/06/2031,USD,S.F.T.,26/06/2026,24,2.937,6 Ay,991.000,"1,011.000",6.2100
662 -12/02/2032,USD,S.F.T.,12/08/2026,71,3.562,6 Ay,"1,034.000","1,054.000",6.4400
650 -29/05/2032,USD,S.F.T.,29/11/2026,180,3.625,6 Ay,"1,013.000","1,034.000",6.5700
624 -17/07/2032,USD,S.F.T.,17/07/2026,45,3.562,6 Ay,"1,035.000","1,057.000",6.5200
617 -19/01/2033,USD,S.F.T.,19/07/2026,47,4.687,6 Ay,"1,157.000","1,180.000",6.6300
692 -14/03/2033,USD,S.F.T.,14/09/2026,104,3.150,6 Ay,977.000,999.000,6.5700
623 -20/09/2033,USD,S.F.T.,20/09/2026,110,3.250,6 Ay,982.000,"1,005.000",6.6400
631 -14/02/2034,USD,S.F.T.,14/08/2026,73,4.000,6 Ay,"1,085.000","1,109.000",6.5700
660 -15/05/2034,USD,S.F.T.,15/11/2026,166,3.812,6 Ay,"1,040.000","1,062.000",6.6700
644 -03/01/2035,USD,S.F.T.,03/07/2026,31,3.250,6 Ay,987.000,"1,009.000",6.7800
612 -16/09/2035,USD,S.F.T.,16/09/2026,106,3.475,6 Ay,997.000,"1,019.000",6.8800
670 -17/03/2036,USD,S.F.T.,17/09/2026,107,3.437,6 Ay,986.000,"1,011.000",6.9200
636 -04/11/2036,USD,S.F.T.,04/11/2026,155,3.400,6 Ay,972.000,996.000,6.9300
601 -14/01/2038,USD,S.F.T.,14/07/2026,42,3.437,6 Ay,985.000,"1,009.000",7.1000
663 -05/03/2038,USD,S.F.T.,05/09/2026,95,3.625,6 Ay,"1,027.000","1,052.000",6.8200
675 -30/05/2040,USD,S.F.T.,30/11/2026,181,3.375,6 Ay,936.000,961.000,7.2000
678 -14/01/2041,USD,S.F.T.,14/07/2026,42,3.000,6 Ay,878.000,905.000,7.3300
667 -16/04/2043,USD,S.F.T.,16/10/2026,136,2.437,6 Ay,732.000,757.000,7.5000
615 -17/02/2045,USD,S.F.T.,17/08/2026,76,3.312,6 Ay,898.000,923.000,7.6000
610 -11/05/2047,USD,S.F.T.,11/11/2026,162,2.875,6 Ay,782.000,807.000,7.6400
642 -08/07/2027,EUR,S.F.T.,08/07/2026,36,4.375,12 Ay,"1,050.000","1,062.000",2.2700
682 -21/05/2030,EUR,S.F.T.,21/05/2027,353,5.875,12 Ay,"1,049.000","1,064.000",4.1500
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,76,5.641,12 Ay,"1,057.000","1,072.000",4.6100
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,281,5.545,12 Ay,994.000,"1,011.000",5.2200
