Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,22,3.175,6 Ay,"1,023.600","1,031.600",0.2500
612 -14/11/2024,USD,S.F.T.,14/11/2024,118,2.800,6 Ay,"1,001.000","1,014.000",4.3200
622 -05/02/2025,USD,S.F.T.,05/08/2024,17,3.687,6 Ay,"1,032.000","1,045.000",5.2200
616 -13/03/2025,USD,S.F.T.,13/09/2024,56,2.125,6 Ay,993.000,"1,009.000",5.1700
659 -14/10/2025,USD,S.F.T.,14/10/2024,87,3.187,6 Ay,"1,011.000","1,026.000",5.5900
691 -26/01/2026,USD,S.F.T.,26/07/2024,7,2.375,6 Ay,996.000,"1,011.000",5.5700
669 -14/04/2026,USD,S.F.T.,14/10/2024,87,2.125,6 Ay,974.000,991.000,5.4800
680 -09/10/2026,USD,S.F.T.,09/10/2024,82,2.437,6 Ay,980.000,997.000,5.6700
637 -25/03/2027,USD,S.F.T.,25/09/2024,68,3.000,6 Ay,"1,005.000","1,023.000",5.8300
611 -24/09/2027,USD,S.F.T.,24/09/2024,67,4.300,6 Ay,"1,086.000","1,104.000",5.9200
629 -15/01/2028,USD,S.F.T.,15/01/2025,180,4.937,6 Ay,"1,101.000","1,119.000",6.0700
638 -17/02/2028,USD,S.F.T.,17/08/2024,29,2.562,6 Ay,975.000,992.000,6.0600
654 -24/10/2028,USD,S.F.T.,24/10/2024,97,3.062,6 Ay,995.000,"1,012.000",6.1900
688 -14/03/2029,USD,S.F.T.,14/09/2024,57,4.687,6 Ay,"1,127.000","1,146.000",6.5100
645 -26/04/2029,USD,S.F.T.,26/10/2024,99,3.812,6 Ay,"1,043.000","1,064.000",6.4700
630 -15/01/2030,USD,S.F.T.,15/01/2025,180,5.937,6 Ay,"1,258.000","1,282.000",5.8300
668 -13/03/2030,USD,S.F.T.,13/09/2024,56,2.625,6 Ay,942.000,962.000,6.4500
695 -13/07/2030,USD,S.F.T.,13/01/2025,178,4.562,6 Ay,"1,099.000","1,119.000",6.7100
628 -15/01/2031,USD,S.F.T.,15/01/2025,180,2.975,6 Ay,936.000,956.000,6.8100
698 -26/06/2031,USD,S.F.T.,26/12/2024,160,2.937,6 Ay,931.000,951.000,6.8400
624 -17/07/2032,USD,S.F.T.,17/01/2025,182,3.562,6 Ay,986.000,"1,006.000",7.0300
617 -19/01/2033,USD,S.F.T.,19/07/2024,184,4.687,6 Ay,"1,125.000","1,145.000",7.0800
623 -20/09/2033,USD,S.F.T.,20/09/2024,63,3.250,6 Ay,969.000,989.000,6.9800
631 -14/02/2034,USD,S.F.T.,14/08/2024,26,4.000,6 Ay,"1,093.000","1,115.000",6.8400
660 -15/05/2034,USD,S.F.T.,15/11/2024,119,3.812,6 Ay,"1,030.000","1,050.000",7.1000
670 -17/03/2036,USD,S.F.T.,17/09/2024,60,3.437,6 Ay,977.000,997.000,7.2100
663 -05/03/2038,USD,S.F.T.,05/09/2024,48,3.625,6 Ay,"1,014.000","1,036.000",7.1400
675 -30/05/2040,USD,S.F.T.,30/11/2024,134,3.375,6 Ay,926.000,950.000,7.3900
678 -14/01/2041,USD,S.F.T.,14/01/2025,179,3.000,6 Ay,842.000,862.000,7.4800
667 -16/04/2043,USD,S.F.T.,16/10/2024,89,2.437,6 Ay,724.000,744.000,7.5800
615 -17/02/2045,USD,S.F.T.,17/08/2024,29,3.312,6 Ay,896.000,916.000,7.7200
610 -11/05/2047,USD,S.F.T.,11/11/2024,115,2.875,6 Ay,782.000,802.000,7.7100
613 -31/03/2025,EUR,S.F.T.,31/03/2025,255,4.625,12 Ay,"1,005.000","1,024.000",3.1100
646 -14/06/2025,EUR,S.F.T.,14/06/2025,330,3.250,12 Ay,985.000,"1,003.000",3.2500
647 -16/02/2026,EUR,S.F.T.,16/02/2025,212,5.200,12 Ay,"1,021.000","1,042.000",3.8500
642 -08/07/2027,EUR,S.F.T.,08/07/2025,354,4.375,12 Ay,986.000,"1,007.000",4.1700
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,306,6.854,12 Ay,"1,016.000","1,037.000",5.5100
