Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
691 -26/01/2026,USD,S.F.T.,26/01/2026,27,2.375,6 Ay,"1,019.500","1,022.500",1.6900
669 -14/04/2026,USD,S.F.T.,14/04/2026,105,2.125,6 Ay,"1,008.000","1,014.000",2.4700
680 -09/10/2026,USD,S.F.T.,09/04/2026,100,2.437,6 Ay,"1,013.000","1,023.000",3.2800
637 -25/03/2027,USD,S.F.T.,25/03/2026,85,3.000,6 Ay,"1,030.000","1,045.000",3.5600
611 -24/09/2027,USD,S.F.T.,24/03/2026,84,4.300,6 Ay,"1,085.000","1,100.000",3.9500
629 -15/01/2028,USD,S.F.T.,15/01/2026,16,4.937,6 Ay,"1,139.000","1,154.000",4.2600
638 -17/02/2028,USD,S.F.T.,17/02/2026,49,2.562,6 Ay,"1,019.000","1,036.000",4.2800
654 -24/10/2028,USD,S.F.T.,24/04/2026,115,3.062,6 Ay,"1,037.000","1,054.000",4.4900
688 -14/03/2029,USD,S.F.T.,14/03/2026,74,4.687,6 Ay,"1,144.000","1,161.000",4.8300
645 -26/04/2029,USD,S.F.T.,26/04/2026,117,3.812,6 Ay,"1,081.000","1,099.000",4.8100
630 -15/01/2030,USD,S.F.T.,15/01/2026,16,5.937,6 Ay,"1,299.000","1,327.000",4.4300
668 -13/03/2030,USD,S.F.T.,13/03/2026,73,2.625,6 Ay,"1,003.000","1,023.000",5.0500
695 -13/07/2030,USD,S.F.T.,13/01/2026,14,4.562,6 Ay,"1,179.000","1,199.000",5.2000
628 -15/01/2031,USD,S.F.T.,15/01/2026,16,2.975,6 Ay,"1,030.000","1,050.000",5.4300
698 -26/06/2031,USD,S.F.T.,26/06/2026,178,2.937,6 Ay,994.000,"1,014.000",5.5900
662 -12/02/2032,USD,S.F.T.,12/02/2026,44,3.562,6 Ay,"1,080.000","1,100.000",5.7000
650 -29/05/2032,USD,S.F.T.,29/05/2026,150,3.625,6 Ay,"1,064.000","1,084.000",5.7800
624 -17/07/2032,USD,S.F.T.,17/01/2026,18,3.562,6 Ay,"1,081.000","1,103.000",5.8100
617 -19/01/2033,USD,S.F.T.,19/01/2026,20,4.687,6 Ay,"1,213.000","1,235.000",5.9800
623 -20/09/2033,USD,S.F.T.,20/03/2026,80,3.250,6 Ay,"1,028.000","1,050.000",5.9800
631 -14/02/2034,USD,S.F.T.,14/02/2026,46,4.000,6 Ay,"1,138.000","1,162.000",5.9300
660 -15/05/2034,USD,S.F.T.,15/05/2026,136,3.812,6 Ay,"1,086.000","1,108.000",6.1000
644 -03/01/2035,USD,S.F.T.,03/01/2026,4,3.250,6 Ay,"1,030.000","1,052.000",6.2100
612 -16/09/2035,USD,S.F.T.,16/03/2026,76,3.475,6 Ay,"1,042.000","1,064.000",6.3400
670 -17/03/2036,USD,S.F.T.,17/03/2026,77,3.437,6 Ay,"1,038.000","1,062.000",6.3000
636 -04/11/2036,USD,S.F.T.,04/05/2026,125,3.400,6 Ay,"1,011.000","1,033.000",6.5100
663 -05/03/2038,USD,S.F.T.,05/03/2026,65,3.625,6 Ay,"1,095.000","1,120.000",6.1100
675 -30/05/2040,USD,S.F.T.,30/05/2026,151,3.375,6 Ay,983.000,"1,011.000",6.6900
678 -14/01/2041,USD,S.F.T.,14/01/2026,15,3.000,6 Ay,921.000,947.000,6.8700
667 -16/04/2043,USD,S.F.T.,16/04/2026,107,2.437,6 Ay,772.000,796.000,7.0300
615 -17/02/2045,USD,S.F.T.,17/02/2026,49,3.312,6 Ay,947.000,971.000,7.1400
610 -11/05/2047,USD,S.F.T.,11/05/2026,132,2.875,6 Ay,820.000,844.000,7.2700
647 -16/02/2026,EUR,S.F.T.,16/02/2026,48,5.200,12 Ay,"1,040.500","1,050.500",1.0900
642 -08/07/2027,EUR,S.F.T.,08/07/2026,190,4.375,12 Ay,"1,040.000","1,060.000",1.7500
682 -21/05/2030,EUR,S.F.T.,21/05/2026,142,5.875,12 Ay,"1,102.000","1,122.000",3.7100
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,230,5.641,12 Ay,"1,053.000","1,073.000",4.1900
