Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,102,3.175,6 Ay,"1,012.000","1,023.000",3.0800
612 -14/11/2024,USD,S.F.T.,14/05/2024,14,2.800,6 Ay,"1,022.000","1,035.000",3.8600
622 -05/02/2025,USD,S.F.T.,05/08/2024,97,3.687,6 Ay,"1,025.000","1,038.000",4.5900
616 -13/03/2025,USD,S.F.T.,13/09/2024,136,2.125,6 Ay,987.000,"1,003.000",4.5500
659 -14/10/2025,USD,S.F.T.,14/10/2024,167,3.187,6 Ay,"1,004.000","1,019.000",5.2000
691 -26/01/2026,USD,S.F.T.,26/07/2024,87,2.375,6 Ay,987.000,"1,002.000",5.3800
669 -14/04/2026,USD,S.F.T.,14/10/2024,167,2.125,6 Ay,963.000,980.000,5.4400
680 -09/10/2026,USD,S.F.T.,09/10/2024,162,2.437,6 Ay,967.000,984.000,5.7100
637 -25/03/2027,USD,S.F.T.,25/09/2024,148,3.000,6 Ay,987.000,"1,005.000",6.0300
611 -24/09/2027,USD,S.F.T.,24/09/2024,147,4.300,6 Ay,"1,059.000","1,077.000",6.3300
629 -15/01/2028,USD,S.F.T.,15/07/2024,76,4.937,6 Ay,"1,123.000","1,141.000",6.4200
638 -17/02/2028,USD,S.F.T.,17/08/2024,109,2.562,6 Ay,953.000,970.000,6.3400
654 -24/10/2028,USD,S.F.T.,24/10/2024,177,3.062,6 Ay,971.000,988.000,6.4600
688 -14/03/2029,USD,S.F.T.,14/09/2024,137,4.687,6 Ay,"1,092.000","1,111.000",6.9400
645 -26/04/2029,USD,S.F.T.,26/10/2024,179,3.812,6 Ay,"1,011.000","1,032.000",6.8800
630 -15/01/2030,USD,S.F.T.,15/07/2024,76,5.937,6 Ay,"1,268.000","1,292.000",6.4100
668 -13/03/2030,USD,S.F.T.,13/09/2024,136,2.625,6 Ay,900.000,922.000,7.0400
695 -13/07/2030,USD,S.F.T.,13/07/2024,74,4.562,6 Ay,"1,100.000","1,120.000",7.2400
628 -15/01/2031,USD,S.F.T.,15/07/2024,76,2.975,6 Ay,929.000,949.000,7.2500
698 -26/06/2031,USD,S.F.T.,26/06/2024,57,2.937,6 Ay,923.000,945.000,7.2400
617 -19/01/2033,USD,S.F.T.,19/07/2024,80,4.687,6 Ay,"1,126.000","1,146.000",7.4800
623 -20/09/2033,USD,S.F.T.,20/09/2024,143,3.250,6 Ay,930.000,950.000,7.3500
631 -14/02/2034,USD,S.F.T.,14/08/2024,106,4.000,6 Ay,"1,043.000","1,065.000",7.3000
660*** -15/05/2034,USD,S.F.T.,15/05/2024,15,1.906,6 Ay,"1,001.000","1,021.000",7.5500
670 -17/03/2036,USD,S.F.T.,17/09/2024,140,3.437,6 Ay,934.000,954.000,7.5700
663 -05/03/2038,USD,S.F.T.,05/09/2024,128,3.625,6 Ay,959.000,981.000,7.6000
675 -30/05/2040,USD,S.F.T.,30/05/2024,30,3.375,6 Ay,907.000,931.000,7.8200
678 -14/01/2041,USD,S.F.T.,14/07/2024,75,3.000,6 Ay,824.000,846.000,7.8600
667 -16/04/2043,USD,S.F.T.,16/10/2024,169,2.437,6 Ay,687.000,707.000,7.9000
615 -17/02/2045,USD,S.F.T.,17/08/2024,109,3.312,6 Ay,850.000,872.000,8.0300
610 -11/05/2047,USD,S.F.T.,11/05/2024,11,2.875,6 Ay,769.000,789.000,8.0300
613 -31/03/2025,EUR,S.F.T.,31/03/2025,335,4.625,12 Ay,"1,003.000","1,022.000",2.5900
646 -14/06/2025,EUR,S.F.T.,14/06/2024,45,3.250,12 Ay,"1,015.000","1,033.000",2.8300
647 -16/02/2026,EUR,S.F.T.,16/02/2025,292,5.200,12 Ay,"1,019.000","1,040.000",3.4700
642 -08/07/2027,EUR,S.F.T.,08/07/2024,69,4.375,12 Ay,"1,029.000","1,050.000",3.8800
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,386,6.854,12 Ay,"1,003.000","1,024.000",5.5200
