Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,124,3.175,6 Ay,"1,009.000","1,020.000",3.4000
612 -14/11/2024,USD,S.F.T.,14/05/2024,36,2.800,6 Ay,"1,018.000","1,031.000",4.1300
622 -05/02/2025,USD,S.F.T.,05/08/2024,119,3.687,6 Ay,"1,023.000","1,036.000",4.4800
616 -13/03/2025,USD,S.F.T.,13/09/2024,158,2.125,6 Ay,985.000,"1,001.000",4.4600
659 -14/10/2025,USD,S.F.T.,14/04/2024,6,3.187,6 Ay,"1,033.000","1,048.000",5.1800
691 -26/01/2026,USD,S.F.T.,26/07/2024,109,2.375,6 Ay,985.000,"1,000.000",5.3100
669 -14/04/2026,USD,S.F.T.,14/04/2024,6,2.125,6 Ay,981.000,998.000,5.4400
680 -09/10/2026,USD,S.F.T.,09/04/2024,1,2.437,6 Ay,990.000,"1,007.000",5.6200
637 -25/03/2027,USD,S.F.T.,25/09/2024,170,3.000,6 Ay,985.000,"1,003.000",5.9700
611 -24/09/2027,USD,S.F.T.,24/09/2024,169,4.300,6 Ay,"1,060.000","1,078.000",6.1700
629 -15/01/2028,USD,S.F.T.,15/07/2024,98,4.937,6 Ay,"1,120.000","1,138.000",6.3800
638 -17/02/2028,USD,S.F.T.,17/08/2024,131,2.562,6 Ay,953.000,970.000,6.2200
654 -24/10/2028,USD,S.F.T.,24/04/2024,16,3.062,6 Ay,"1,002.000","1,019.000",6.3500
688 -14/03/2029,USD,S.F.T.,14/09/2024,159,4.687,6 Ay,"1,090.000","1,109.000",6.8800
645 -26/04/2029,USD,S.F.T.,26/04/2024,18,3.812,6 Ay,"1,048.000","1,069.000",6.8000
630 -15/01/2030,USD,S.F.T.,15/07/2024,98,5.937,6 Ay,"1,268.000","1,292.000",6.3200
668 -13/03/2030,USD,S.F.T.,13/09/2024,158,2.625,6 Ay,904.000,924.000,6.9100
695 -13/07/2030,USD,S.F.T.,13/07/2024,96,4.562,6 Ay,"1,101.000","1,121.000",7.1300
628 -15/01/2031,USD,S.F.T.,15/07/2024,98,2.975,6 Ay,933.000,953.000,7.0900
698 -26/06/2031,USD,S.F.T.,26/06/2024,79,2.937,6 Ay,928.000,948.000,7.1100
617 -19/01/2033,USD,S.F.T.,19/07/2024,102,4.687,6 Ay,"1,126.000","1,146.000",7.4000
623 -20/09/2033,USD,S.F.T.,20/09/2024,165,3.250,6 Ay,935.000,955.000,7.2100
631 -14/02/2034,USD,S.F.T.,14/08/2024,128,4.000,6 Ay,"1,047.000","1,069.000",7.1800
660*** -15/05/2034,USD,S.F.T.,15/05/2024,37,1.906,6 Ay,"1,007.000","1,027.000",7.4000
670 -17/03/2036,USD,S.F.T.,17/09/2024,162,3.437,6 Ay,940.000,960.000,7.4400
663 -05/03/2038,USD,S.F.T.,05/09/2024,150,3.625,6 Ay,963.000,985.000,7.5000
675 -30/05/2040,USD,S.F.T.,30/05/2024,52,3.375,6 Ay,910.000,934.000,7.7300
678 -14/01/2041,USD,S.F.T.,14/07/2024,97,3.000,6 Ay,833.000,853.000,7.7300
667 -16/04/2043,USD,S.F.T.,16/04/2024,8,2.437,6 Ay,721.000,741.000,7.7300
615 -17/02/2045,USD,S.F.T.,17/08/2024,131,3.312,6 Ay,863.000,883.000,7.8700
610 -11/05/2047,USD,S.F.T.,11/05/2024,33,2.875,6 Ay,780.000,800.000,7.8600
613 -31/03/2025,EUR,S.F.T.,31/03/2025,357,4.625,12 Ay,"1,000.000","1,019.000",2.7300
646 -14/06/2025,EUR,S.F.T.,14/06/2024,67,3.250,12 Ay,"1,013.000","1,031.000",2.8600
647 -16/02/2026,EUR,S.F.T.,16/02/2025,314,5.200,12 Ay,"1,015.000","1,036.000",3.5700
642 -08/07/2027,EUR,S.F.T.,08/07/2024,91,4.375,12 Ay,"1,024.000","1,045.000",3.9600
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,408,6.854,12 Ay,999.000,"1,020.000",5.5300
