Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,138,3.175,6 Ay,"1,008.000","1,019.000",3.3400
612 -14/11/2024,USD,S.F.T.,14/05/2024,50,2.800,6 Ay,"1,017.000","1,030.000",4.0400
622 -05/02/2025,USD,S.F.T.,05/08/2024,133,3.687,6 Ay,"1,019.000","1,032.000",4.7600
616 -13/03/2025,USD,S.F.T.,13/09/2024,172,2.125,6 Ay,979.000,995.000,4.9400
659 -14/10/2025,USD,S.F.T.,14/04/2024,20,3.187,6 Ay,"1,026.000","1,041.000",5.5200
691 -26/01/2026,USD,S.F.T.,26/07/2024,123,2.375,6 Ay,978.000,993.000,5.6000
669 -14/04/2026,USD,S.F.T.,14/04/2024,20,2.125,6 Ay,977.000,994.000,5.5500
680 -09/10/2026,USD,S.F.T.,09/04/2024,15,2.437,6 Ay,986.000,"1,003.000",5.7100
637 -25/03/2027,USD,S.F.T.,25/03/2024,184,3.000,6 Ay,982.000,"1,000.000",6.0000
611 -24/09/2027,USD,S.F.T.,24/09/2024,183,4.300,6 Ay,"1,055.000","1,073.000",6.2500
629 -15/01/2028,USD,S.F.T.,15/07/2024,112,4.937,6 Ay,"1,115.000","1,133.000",6.4500
638 -17/02/2028,USD,S.F.T.,17/08/2024,145,2.562,6 Ay,949.000,966.000,6.2800
654 -24/10/2028,USD,S.F.T.,24/04/2024,30,3.062,6 Ay,997.000,"1,014.000",6.4200
688 -14/03/2029,USD,S.F.T.,14/09/2024,173,4.687,6 Ay,"1,083.000","1,102.000",6.9800
645 -26/04/2029,USD,S.F.T.,26/04/2024,32,3.812,6 Ay,"1,042.000","1,063.000",6.8800
630 -15/01/2030,USD,S.F.T.,15/07/2024,112,5.937,6 Ay,"1,259.000","1,283.000",6.4300
668 -13/03/2030,USD,S.F.T.,13/09/2024,172,2.625,6 Ay,898.000,918.000,6.9900
695 -13/07/2030,USD,S.F.T.,13/07/2024,110,4.562,6 Ay,"1,092.000","1,112.000",7.2400
628 -15/01/2031,USD,S.F.T.,15/07/2024,112,2.975,6 Ay,928.000,948.000,7.1400
698 -26/06/2031,USD,S.F.T.,26/06/2024,93,2.937,6 Ay,924.000,944.000,7.1400
617 -19/01/2033,USD,S.F.T.,19/07/2024,116,4.687,6 Ay,"1,122.000","1,142.000",7.4200
623 -20/09/2033,USD,S.F.T.,20/09/2024,179,3.250,6 Ay,930.000,950.000,7.2500
631 -14/02/2034,USD,S.F.T.,14/08/2024,142,4.000,6 Ay,"1,041.000","1,063.000",7.2300
660*** -15/05/2034,USD,S.F.T.,15/05/2024,51,1.906,6 Ay,"1,002.000","1,022.000",7.4300
670 -17/03/2036,USD,S.F.T.,17/09/2024,176,3.437,6 Ay,937.000,957.000,7.4400
663 -05/03/2038,USD,S.F.T.,05/09/2024,164,3.625,6 Ay,958.000,980.000,7.5300
675 -30/05/2040,USD,S.F.T.,30/05/2024,66,3.375,6 Ay,905.000,929.000,7.7600
678 -14/01/2041,USD,S.F.T.,14/07/2024,111,3.000,6 Ay,828.000,848.000,7.7600
667 -16/04/2043,USD,S.F.T.,16/04/2024,22,2.437,6 Ay,714.000,734.000,7.8000
615 -17/02/2045,USD,S.F.T.,17/08/2024,145,3.312,6 Ay,856.000,876.000,7.9200
610 -11/05/2047,USD,S.F.T.,11/05/2024,47,2.875,6 Ay,772.000,792.000,7.9300
613 -31/03/2025,EUR,S.F.T.,31/03/2024,6,4.625,12 Ay,"1,044.000","1,063.000",2.8500
646 -14/06/2025,EUR,S.F.T.,14/06/2024,81,3.250,12 Ay,"1,010.000","1,028.000",3.0200
647 -16/02/2026,EUR,S.F.T.,16/02/2025,328,5.200,12 Ay,"1,012.000","1,033.000",3.6600
642 -08/07/2027,EUR,S.F.T.,08/07/2024,105,4.375,12 Ay,"1,019.000","1,040.000",4.0800
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,422,6.854,12 Ay,988.000,"1,009.000",5.7100
