Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
680 -09/10/2026,USD,S.F.T.,09/10/2026,116,2.437,6 Ay,"1,010.000","1,015.000",2.9200
637 -25/03/2027,USD,S.F.T.,25/09/2026,102,3.000,6 Ay,"1,023.000","1,030.000",3.8000
611 -24/09/2027,USD,S.F.T.,24/09/2026,101,4.300,6 Ay,"1,057.000","1,069.000",4.5400
629 -15/01/2028,USD,S.F.T.,15/07/2026,30,4.937,6 Ay,"1,103.000","1,115.000",4.9600
638 -17/02/2028,USD,S.F.T.,17/08/2026,63,2.562,6 Ay,"1,004.000","1,019.000",4.9800
654 -24/10/2028,USD,S.F.T.,24/10/2026,131,3.062,6 Ay,"1,014.000","1,029.000",5.1900
688 -14/03/2029,USD,S.F.T.,14/09/2026,91,4.687,6 Ay,"1,106.000","1,121.000",5.5000
645 -26/04/2029,USD,S.F.T.,26/10/2026,133,3.812,6 Ay,"1,050.000","1,066.000",5.5000
630 -15/01/2030,USD,S.F.T.,15/07/2026,30,5.937,6 Ay,"1,227.000","1,252.000",5.5600
668 -13/03/2030,USD,S.F.T.,13/09/2026,90,2.625,6 Ay,975.000,995.000,5.8000
695 -13/07/2030,USD,S.F.T.,13/07/2026,28,4.562,6 Ay,"1,132.000","1,153.000",5.9200
628 -15/01/2031,USD,S.F.T.,15/07/2026,30,2.975,6 Ay,"1,003.000","1,023.000",5.9900
685*** -22/05/2031,USD,S.F.T.,22/11/2026,160,3.718,6 Ay,998.000,"1,018.000",6.1700
698 -26/06/2031,USD,S.F.T.,26/06/2026,11,2.937,6 Ay,"1,000.000","1,020.000",6.0500
662 -12/02/2032,USD,S.F.T.,12/08/2026,58,3.562,6 Ay,"1,044.000","1,064.000",6.2800
650 -29/05/2032,USD,S.F.T.,29/11/2026,167,3.625,6 Ay,"1,024.000","1,045.000",6.3900
624 -17/07/2032,USD,S.F.T.,17/07/2026,32,3.562,6 Ay,"1,047.000","1,069.000",6.3300
617 -19/01/2033,USD,S.F.T.,19/07/2026,34,4.687,6 Ay,"1,168.000","1,191.000",6.4800
692 -14/03/2033,USD,S.F.T.,14/09/2026,91,3.150,6 Ay,986.000,"1,008.000",6.4400
623 -20/09/2033,USD,S.F.T.,20/09/2026,97,3.250,6 Ay,994.000,"1,017.000",6.4700
631 -14/02/2034,USD,S.F.T.,14/08/2026,60,4.000,6 Ay,"1,098.000","1,122.000",6.4100
660 -15/05/2034,USD,S.F.T.,15/11/2026,153,3.812,6 Ay,"1,051.000","1,073.000",6.5300
644 -03/01/2035,USD,S.F.T.,03/07/2026,18,3.250,6 Ay,"1,001.000","1,023.000",6.6000
612 -16/09/2035,USD,S.F.T.,16/09/2026,93,3.475,6 Ay,"1,012.000","1,034.000",6.7000
670 -17/03/2036,USD,S.F.T.,17/09/2026,94,3.437,6 Ay,999.000,"1,024.000",6.7700
636 -04/11/2036,USD,S.F.T.,04/11/2026,142,3.400,6 Ay,985.000,"1,009.000",6.7800
601 -14/01/2038,USD,S.F.T.,14/07/2026,29,3.437,6 Ay,999.000,"1,023.000",6.9500
663 -05/03/2038,USD,S.F.T.,05/09/2026,82,3.625,6 Ay,"1,041.000","1,066.000",6.6800
675 -30/05/2040,USD,S.F.T.,30/11/2026,168,3.375,6 Ay,950.000,975.000,7.0700
678 -14/01/2041,USD,S.F.T.,14/07/2026,29,3.000,6 Ay,893.000,920.000,7.1700
667 -16/04/2043,USD,S.F.T.,16/10/2026,123,2.437,6 Ay,746.000,771.000,7.3500
615 -17/02/2045,USD,S.F.T.,17/08/2026,63,3.312,6 Ay,915.000,940.000,7.4400
610 -11/05/2047,USD,S.F.T.,11/11/2026,149,2.875,6 Ay,799.000,824.000,7.4800
642 -08/07/2027,EUR,S.F.T.,08/07/2026,23,4.375,12 Ay,"1,052.000","1,064.000",2.1600
682 -21/05/2030,EUR,S.F.T.,21/05/2027,340,5.875,12 Ay,"1,055.000","1,070.000",4.0300
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,63,5.641,12 Ay,"1,064.000","1,079.000",4.5000
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,268,5.545,12 Ay,"1,002.000","1,019.000",5.1200
