Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,115,3.175,6 Ay,"1,010.000","1,021.000",3.3500
612 -14/11/2024,USD,S.F.T.,14/05/2024,27,2.800,6 Ay,"1,019.000","1,032.000",4.1400
622 -05/02/2025,USD,S.F.T.,05/08/2024,110,3.687,6 Ay,"1,023.000","1,036.000",4.6300
616 -13/03/2025,USD,S.F.T.,13/09/2024,149,2.125,6 Ay,984.000,"1,000.000",4.7000
659 -14/10/2025,USD,S.F.T.,14/10/2024,180,3.187,6 Ay,999.000,"1,014.000",5.4200
691 -26/01/2026,USD,S.F.T.,26/07/2024,100,2.375,6 Ay,980.000,995.000,5.6300
669 -14/04/2026,USD,S.F.T.,14/10/2024,180,2.125,6 Ay,956.000,973.000,5.6700
680 -09/10/2026,USD,S.F.T.,09/10/2024,175,2.437,6 Ay,960.000,977.000,5.9300
637 -25/03/2027,USD,S.F.T.,25/09/2024,161,3.000,6 Ay,978.000,996.000,6.2100
611 -24/09/2027,USD,S.F.T.,24/09/2024,160,4.300,6 Ay,"1,050.000","1,068.000",6.5100
629 -15/01/2028,USD,S.F.T.,15/07/2024,89,4.937,6 Ay,"1,110.000","1,128.000",6.6300
638 -17/02/2028,USD,S.F.T.,17/08/2024,122,2.562,6 Ay,941.000,958.000,6.5800
654 -24/10/2028,USD,S.F.T.,24/04/2024,7,3.062,6 Ay,989.000,"1,006.000",6.6800
688 -14/03/2029,USD,S.F.T.,14/09/2024,150,4.687,6 Ay,"1,078.000","1,097.000",7.1600
645 -26/04/2029,USD,S.F.T.,26/04/2024,9,3.812,6 Ay,"1,035.000","1,056.000",7.1000
630 -15/01/2030,USD,S.F.T.,15/07/2024,89,5.937,6 Ay,"1,251.000","1,275.000",6.6000
668 -13/03/2030,USD,S.F.T.,13/09/2024,149,2.625,6 Ay,886.000,908.000,7.2500
695 -13/07/2030,USD,S.F.T.,13/07/2024,87,4.562,6 Ay,"1,081.000","1,101.000",7.5100
628 -15/01/2031,USD,S.F.T.,15/07/2024,89,2.975,6 Ay,914.000,934.000,7.4800
698 -26/06/2031,USD,S.F.T.,26/06/2024,70,2.937,6 Ay,908.000,928.000,7.4600
617 -19/01/2033,USD,S.F.T.,19/07/2024,93,4.687,6 Ay,"1,106.000","1,126.000",7.6800
623 -20/09/2033,USD,S.F.T.,20/09/2024,156,3.250,6 Ay,913.000,933.000,7.5300
631 -14/02/2034,USD,S.F.T.,14/08/2024,119,4.000,6 Ay,"1,025.000","1,047.000",7.4600
660*** -15/05/2034,USD,S.F.T.,15/05/2024,28,1.906,6 Ay,987.000,"1,007.000",7.6500
670 -17/03/2036,USD,S.F.T.,17/09/2024,153,3.437,6 Ay,917.000,937.000,7.7100
663 -05/03/2038,USD,S.F.T.,05/09/2024,141,3.625,6 Ay,941.000,963.000,7.7500
675 -30/05/2040,USD,S.F.T.,30/05/2024,43,3.375,6 Ay,886.000,910.000,8.0100
678 -14/01/2041,USD,S.F.T.,14/07/2024,88,3.000,6 Ay,806.000,828.000,7.9900
667 -16/04/2043,USD,S.F.T.,16/10/2024,182,2.437,6 Ay,672.000,692.000,8.0200
615 -17/02/2045,USD,S.F.T.,17/08/2024,122,3.312,6 Ay,833.000,855.000,8.1400
610 -11/05/2047,USD,S.F.T.,11/05/2024,24,2.875,6 Ay,753.000,773.000,8.1400
613 -31/03/2025,EUR,S.F.T.,31/03/2025,348,4.625,12 Ay,"1,000.000","1,019.000",2.8000
646 -14/06/2025,EUR,S.F.T.,14/06/2024,58,3.250,12 Ay,"1,012.000","1,030.000",3.0100
647 -16/02/2026,EUR,S.F.T.,16/02/2025,305,5.200,12 Ay,"1,013.000","1,034.000",3.7400
642 -08/07/2027,EUR,S.F.T.,08/07/2024,82,4.375,12 Ay,"1,018.000","1,039.000",4.1700
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,399,6.854,12 Ay,989.000,"1,010.000",5.7200
