Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
671 -10/08/2024,USD,S.F.T.,10/08/2024,130,3.175,6 Ay,"1,008.000","1,019.000",3.5200
612 -14/11/2024,USD,S.F.T.,14/05/2024,42,2.800,6 Ay,"1,017.000","1,030.000",4.1800
622 -05/02/2025,USD,S.F.T.,05/08/2024,125,3.687,6 Ay,"1,021.000","1,034.000",4.6300
616 -13/03/2025,USD,S.F.T.,13/09/2024,164,2.125,6 Ay,981.000,997.000,4.8200
659 -14/10/2025,USD,S.F.T.,14/04/2024,12,3.187,6 Ay,"1,031.000","1,046.000",5.2600
691 -26/01/2026,USD,S.F.T.,26/07/2024,115,2.375,6 Ay,981.000,996.000,5.4900
669 -14/04/2026,USD,S.F.T.,14/04/2024,12,2.125,6 Ay,978.000,995.000,5.5600
680 -09/10/2026,USD,S.F.T.,09/04/2024,7,2.437,6 Ay,985.000,"1,002.000",5.8000
637 -25/03/2027,USD,S.F.T.,25/09/2024,176,3.000,6 Ay,981.000,999.000,6.0800
611 -24/09/2027,USD,S.F.T.,24/09/2024,175,4.300,6 Ay,"1,055.000","1,073.000",6.2900
629 -15/01/2028,USD,S.F.T.,15/07/2024,104,4.937,6 Ay,"1,115.000","1,133.000",6.4900
638 -17/02/2028,USD,S.F.T.,17/08/2024,137,2.562,6 Ay,949.000,966.000,6.3100
654 -24/10/2028,USD,S.F.T.,24/04/2024,22,3.062,6 Ay,997.000,"1,014.000",6.4500
688 -14/03/2029,USD,S.F.T.,14/09/2024,165,4.687,6 Ay,"1,084.000","1,103.000",6.9900
645 -26/04/2029,USD,S.F.T.,26/04/2024,24,3.812,6 Ay,"1,044.000","1,065.000",6.8700
630 -15/01/2030,USD,S.F.T.,15/07/2024,104,5.937,6 Ay,"1,261.000","1,285.000",6.4300
668 -13/03/2030,USD,S.F.T.,13/09/2024,164,2.625,6 Ay,899.000,919.000,7.0000
695 -13/07/2030,USD,S.F.T.,13/07/2024,102,4.562,6 Ay,"1,094.000","1,114.000",7.2300
628 -15/01/2031,USD,S.F.T.,15/07/2024,104,2.975,6 Ay,929.000,949.000,7.1500
698 -26/06/2031,USD,S.F.T.,26/06/2024,85,2.937,6 Ay,925.000,945.000,7.1400
617 -19/01/2033,USD,S.F.T.,19/07/2024,108,4.687,6 Ay,"1,123.000","1,143.000",7.4300
623 -20/09/2033,USD,S.F.T.,20/09/2024,171,3.250,6 Ay,933.000,953.000,7.2300
631 -14/02/2034,USD,S.F.T.,14/08/2024,134,4.000,6 Ay,"1,043.000","1,065.000",7.2200
660*** -15/05/2034,USD,S.F.T.,15/05/2024,43,1.906,6 Ay,"1,004.000","1,024.000",7.4200
670 -17/03/2036,USD,S.F.T.,17/09/2024,168,3.437,6 Ay,939.000,959.000,7.4300
663 -05/03/2038,USD,S.F.T.,05/09/2024,156,3.625,6 Ay,961.000,983.000,7.5100
675 -30/05/2040,USD,S.F.T.,30/05/2024,58,3.375,6 Ay,906.000,930.000,7.7700
678 -14/01/2041,USD,S.F.T.,14/07/2024,103,3.000,6 Ay,829.000,849.000,7.7600
667 -16/04/2043,USD,S.F.T.,16/04/2024,14,2.437,6 Ay,717.000,737.000,7.7700
615 -17/02/2045,USD,S.F.T.,17/08/2024,137,3.312,6 Ay,861.000,881.000,7.8800
610 -11/05/2047,USD,S.F.T.,11/05/2024,39,2.875,6 Ay,777.000,797.000,7.8800
613 -31/03/2025,EUR,S.F.T.,31/03/2025,363,4.625,12 Ay,998.000,"1,017.000",2.8900
646 -14/06/2025,EUR,S.F.T.,14/06/2024,73,3.250,12 Ay,"1,010.000","1,028.000",3.0700
647 -16/02/2026,EUR,S.F.T.,16/02/2025,320,5.200,12 Ay,"1,013.000","1,034.000",3.6500
642 -08/07/2027,EUR,S.F.T.,08/07/2024,97,4.375,12 Ay,"1,021.000","1,042.000",4.0400
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,414,6.854,12 Ay,992.000,"1,013.000",5.6500
