Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
622 -05/02/2025,USD,S.F.T.,05/02/2025,34,3.687,6 Ay,"1,026.000","1,036.000",0.9200
616 -13/03/2025,USD,S.F.T.,13/03/2025,70,2.125,6 Ay,"1,005.000","1,017.000",2.1200
659 -14/10/2025,USD,S.F.T.,14/04/2025,102,3.187,6 Ay,"1,018.000","1,031.000",4.1100
691 -26/01/2026,USD,S.F.T.,26/01/2025,24,2.375,6 Ay,"1,008.000","1,021.000",4.7100
669 -14/04/2026,USD,S.F.T.,14/04/2025,102,2.125,6 Ay,988.000,"1,001.000",4.9100
680 -09/10/2026,USD,S.F.T.,09/04/2025,97,2.437,6 Ay,994.000,"1,007.000",5.1200
637 -25/03/2027,USD,S.F.T.,25/03/2025,82,3.000,6 Ay,"1,013.000","1,028.000",5.4200
611 -24/09/2027,USD,S.F.T.,24/03/2025,81,4.300,6 Ay,"1,087.000","1,102.000",5.4500
629 -15/01/2028,USD,S.F.T.,15/01/2025,13,4.937,6 Ay,"1,147.000","1,162.000",5.6500
638 -17/02/2028,USD,S.F.T.,17/02/2025,46,2.562,6 Ay,983.000,999.000,5.8400
654 -24/10/2028,USD,S.F.T.,24/04/2025,112,3.062,6 Ay,"1,002.000","1,018.000",5.9300
688 -14/03/2029,USD,S.F.T.,14/03/2025,71,4.687,6 Ay,"1,126.000","1,142.000",6.2500
645 -26/04/2029,USD,S.F.T.,26/04/2025,114,3.812,6 Ay,"1,046.000","1,063.000",6.3100
630 -15/01/2030,USD,S.F.T.,15/01/2025,13,5.937,6 Ay,"1,296.000","1,320.000",5.7400
668 -13/03/2030,USD,S.F.T.,13/03/2025,70,2.625,6 Ay,944.000,962.000,6.4900
695 -13/07/2030,USD,S.F.T.,13/01/2025,11,4.562,6 Ay,"1,141.000","1,159.000",6.5800
628 -15/01/2031,USD,S.F.T.,15/01/2025,13,2.975,6 Ay,969.000,987.000,6.7800
698 -26/06/2031,USD,S.F.T.,26/06/2025,175,2.937,6 Ay,933.000,951.000,6.8400
624 -17/07/2032,USD,S.F.T.,17/01/2025,15,3.562,6 Ay,"1,016.000","1,036.000",7.0700
617 -19/01/2033,USD,S.F.T.,19/01/2025,17,4.687,6 Ay,"1,160.000","1,180.000",7.1000
623 -20/09/2033,USD,S.F.T.,20/03/2025,77,3.250,6 Ay,961.000,981.000,7.0800
631 -14/02/2034,USD,S.F.T.,14/02/2025,43,4.000,6 Ay,"1,078.000","1,100.000",6.9600
660 -15/05/2034,USD,S.F.T.,15/05/2025,133,3.812,6 Ay,"1,018.000","1,038.000",7.2100
644*** -03/01/2035,USD,S.F.T.,03/01/2025,1,1.625,6 Ay,943.000,963.000,7.2600
670 -17/03/2036,USD,S.F.T.,17/03/2025,74,3.437,6 Ay,970.000,990.000,7.2700
663 -05/03/2038,USD,S.F.T.,05/03/2025,62,3.625,6 Ay,"1,023.000","1,043.000",7.0200
675 -30/05/2040,USD,S.F.T.,30/05/2025,148,3.375,6 Ay,901.000,925.000,7.6500
678 -14/01/2041,USD,S.F.T.,14/01/2025,12,3.000,6 Ay,844.000,864.000,7.8100
667 -16/04/2043,USD,S.F.T.,16/04/2025,104,2.437,6 Ay,699.000,719.000,7.9100
615 -17/02/2045,USD,S.F.T.,17/02/2025,46,3.312,6 Ay,860.000,880.000,8.0900
610 -11/05/2047,USD,S.F.T.,11/05/2025,129,2.875,6 Ay,746.000,766.000,8.1100
613 -31/03/2025,EUR,S.F.T.,31/03/2025,88,4.625,12 Ay,"1,032.500","1,044.500",0.6900
646 -14/06/2025,EUR,S.F.T.,14/06/2025,163,3.250,12 Ay,"1,012.000","1,026.000",1.4200
647 -16/02/2026,EUR,S.F.T.,16/02/2025,45,5.200,12 Ay,"1,060.000","1,078.000",2.2400
642 -08/07/2027,EUR,S.F.T.,08/07/2025,187,4.375,12 Ay,"1,033.000","1,051.000",3.1200
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,139,6.854,12 Ay,"1,084.000","1,102.000",4.6700
