Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
669 -14/04/2026,USD,S.F.T.,14/04/2026,39,2.125,6 Ay,"1,014.800","1,018.800",2.2800
680 -09/10/2026,USD,S.F.T.,09/04/2026,34,2.437,6 Ay,"1,019.000","1,028.000",3.4800
637 -25/03/2027,USD,S.F.T.,25/03/2026,19,3.000,6 Ay,"1,034.000","1,048.000",3.9300
611 -24/09/2027,USD,S.F.T.,24/03/2026,18,4.300,6 Ay,"1,090.000","1,104.000",4.2000
629 -15/01/2028,USD,S.F.T.,15/07/2026,131,4.937,6 Ay,"1,093.000","1,107.000",4.5900
638 -17/02/2028,USD,S.F.T.,17/08/2026,164,2.562,6 Ay,996.000,"1,011.000",4.6700
654 -24/10/2028,USD,S.F.T.,24/04/2026,49,3.062,6 Ay,"1,036.000","1,051.000",4.9500
688 -14/03/2029,USD,S.F.T.,14/03/2026,8,4.687,6 Ay,"1,147.000","1,162.000",5.1400
645 -26/04/2029,USD,S.F.T.,26/04/2026,51,3.812,6 Ay,"1,082.000","1,098.000",5.1600
630 -15/01/2030,USD,S.F.T.,15/07/2026,131,5.937,6 Ay,"1,228.000","1,253.000",5.0600
668 -13/03/2030,USD,S.F.T.,13/03/2026,7,2.625,6 Ay,997.000,"1,017.000",5.4800
695 -13/07/2030,USD,S.F.T.,13/07/2026,129,4.562,6 Ay,"1,129.000","1,149.000",5.5700
628 -15/01/2031,USD,S.F.T.,15/07/2026,131,2.975,6 Ay,996.000,"1,016.000",5.7700
698 -26/06/2031,USD,S.F.T.,26/06/2026,112,2.937,6 Ay,993.000,"1,013.000",5.8400
662 -12/02/2032,USD,S.F.T.,12/08/2026,159,3.562,6 Ay,"1,035.000","1,055.000",6.1000
650 -29/05/2032,USD,S.F.T.,29/05/2026,84,3.625,6 Ay,"1,055.000","1,075.000",6.1600
624 -17/07/2032,USD,S.F.T.,17/07/2026,133,3.562,6 Ay,"1,037.000","1,059.000",6.1700
617 -19/01/2033,USD,S.F.T.,19/07/2026,135,4.687,6 Ay,"1,156.000","1,178.000",6.3600
692*** -14/03/2033,USD,S.F.T.,14/03/2026,8,1.050,6 Ay,981.000,"1,003.000",6.4100
623 -20/09/2033,USD,S.F.T.,20/03/2026,14,3.250,6 Ay,"1,014.000","1,036.000",6.4000
631 -14/02/2034,USD,S.F.T.,14/08/2026,161,4.000,6 Ay,"1,088.000","1,112.000",6.2700
660 -15/05/2034,USD,S.F.T.,15/05/2026,70,3.812,6 Ay,"1,077.000","1,099.000",6.4200
644 -03/01/2035,USD,S.F.T.,03/07/2026,119,3.250,6 Ay,988.000,"1,010.000",6.5200
612 -16/09/2035,USD,S.F.T.,16/03/2026,10,3.475,6 Ay,"1,031.000","1,053.000",6.6600
670 -17/03/2036,USD,S.F.T.,17/03/2026,11,3.437,6 Ay,"1,028.000","1,052.000",6.6000
636 -04/11/2036,USD,S.F.T.,04/05/2026,59,3.400,6 Ay,"1,007.000","1,029.000",6.7200
601 -14/01/2038,USD,S.F.T.,14/07/2026,130,3.437,6 Ay,987.000,"1,009.000",6.8900
663 -05/03/2038,USD,S.F.T.,05/09/2026,183,3.625,6 Ay,"1,032.000","1,057.000",6.5600
675 -30/05/2040,USD,S.F.T.,30/05/2026,85,3.375,6 Ay,972.000,"1,000.000",6.9500
678 -14/01/2041,USD,S.F.T.,14/07/2026,130,3.000,6 Ay,883.000,909.000,7.1000
667 -16/04/2043,USD,S.F.T.,16/04/2026,41,2.437,6 Ay,762.000,786.000,7.2800
615 -17/02/2045,USD,S.F.T.,17/08/2026,164,3.312,6 Ay,902.000,926.000,7.3900
610 -11/05/2047,USD,S.F.T.,11/05/2026,66,2.875,6 Ay,815.000,839.000,7.4400
642 -08/07/2027,EUR,S.F.T.,08/07/2026,124,4.375,12 Ay,"1,049.000","1,061.000",1.9200
682 -21/05/2030,EUR,S.F.T.,21/05/2026,76,5.875,12 Ay,"1,110.000","1,125.000",3.8200
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,164,5.641,12 Ay,"1,060.000","1,075.000",4.3100
613*** -10/03/2034,EUR,S.F.T.,10/03/2027,369,5.545,12 Ay,"1,001.000","1,018.000",4.9200
