Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,97,3.187,6 Ay,"1,013.000","1,027.000",1.8000
691 -26/01/2026,USD,S.F.T.,26/07/2025,17,2.375,6 Ay,"1,014.000","1,029.000",3.3500
669 -14/04/2026,USD,S.F.T.,14/10/2025,97,2.125,6 Ay,998.000,"1,013.000",3.8500
680 -09/10/2026,USD,S.F.T.,09/10/2025,92,2.437,6 Ay,"1,002.000","1,017.000",4.4700
637 -25/03/2027,USD,S.F.T.,25/09/2025,78,3.000,6 Ay,"1,017.000","1,034.000",4.9700
611 -24/09/2027,USD,S.F.T.,24/09/2025,77,4.300,6 Ay,"1,077.000","1,094.000",5.2500
629 -15/01/2028,USD,S.F.T.,15/07/2025,6,4.937,6 Ay,"1,133.000","1,150.000",5.4700
638 -17/02/2028,USD,S.F.T.,17/08/2025,39,2.562,6 Ay,992.000,"1,010.000",5.5500
654 -24/10/2028,USD,S.F.T.,24/10/2025,107,3.062,6 Ay,"1,007.000","1,025.000",5.7100
688 -14/03/2029,USD,S.F.T.,14/09/2025,67,4.687,6 Ay,"1,125.000","1,143.000",5.9100
645 -26/04/2029,USD,S.F.T.,26/10/2025,109,3.812,6 Ay,"1,052.000","1,071.000",5.9600
630 -15/01/2030,USD,S.F.T.,15/07/2025,6,5.937,6 Ay,"1,277.000","1,303.000",5.6400
668 -13/03/2030,USD,S.F.T.,13/09/2025,66,2.625,6 Ay,959.000,979.000,6.1900
695 -13/07/2030,USD,S.F.T.,13/07/2025,4,4.562,6 Ay,"1,144.000","1,164.000",6.3100
628 -15/01/2031,USD,S.F.T.,15/07/2025,6,2.975,6 Ay,981.000,"1,001.000",6.5600
698 -26/06/2031,USD,S.F.T.,26/12/2025,170,2.937,6 Ay,945.000,965.000,6.6400
662 -12/02/2032,USD,S.F.T.,12/08/2025,34,3.562,6 Ay,"1,023.000","1,043.000",6.8600
650 -29/05/2032,USD,S.F.T.,29/11/2025,143,3.625,6 Ay,"1,004.000","1,024.000",6.9500
624 -17/07/2032,USD,S.F.T.,17/07/2025,8,3.562,6 Ay,"1,025.000","1,047.000",6.8900
617 -19/01/2033,USD,S.F.T.,19/07/2025,10,4.687,6 Ay,"1,164.000","1,186.000",6.9300
623 -20/09/2033,USD,S.F.T.,20/09/2025,73,3.250,6 Ay,970.000,992.000,6.9500
631 -14/02/2034,USD,S.F.T.,14/08/2025,36,4.000,6 Ay,"1,087.000","1,111.000",6.7700
660 -15/05/2034,USD,S.F.T.,15/11/2025,129,3.812,6 Ay,"1,028.000","1,050.000",7.0300
644 -03/01/2035,USD,S.F.T.,03/01/2026,178,3.250,6 Ay,938.000,960.000,7.1000
670 -17/03/2036,USD,S.F.T.,17/09/2025,70,3.437,6 Ay,981.000,"1,003.000",7.1200
663 -05/03/2038,USD,S.F.T.,05/09/2025,58,3.625,6 Ay,"1,027.000","1,051.000",6.9400
675 -30/05/2040,USD,S.F.T.,30/11/2025,144,3.375,6 Ay,913.000,939.000,7.5200
678 -14/01/2041,USD,S.F.T.,14/07/2025,5,3.000,6 Ay,847.000,871.000,7.7700
667 -16/04/2043,USD,S.F.T.,16/10/2025,99,2.437,6 Ay,711.000,735.000,7.7700
615 -17/02/2045,USD,S.F.T.,17/08/2025,39,3.312,6 Ay,866.000,890.000,8.0100
610 -11/05/2047,USD,S.F.T.,11/11/2025,125,2.875,6 Ay,752.000,776.000,8.0300
647 -16/02/2026,EUR,S.F.T.,16/02/2026,222,5.200,12 Ay,"1,028.000","1,046.000",0.9400
642 -08/07/2027,EUR,S.F.T.,08/07/2026,364,4.375,12 Ay,"1,025.000","1,045.000",2.0600
682 -21/05/2030,EUR,S.F.T.,21/05/2026,316,5.875,12 Ay,"1,070.000","1,090.000",3.9800
