Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,130,3.625,6 Ay,"1,010.000","1,022.000",3.9200
673 -22/03/2024,USD,S.F.T.,22/09/2023,38,2.875,6 Ay,"1,013.000","1,027.000",5.0300
671 -10/08/2024,USD,S.F.T.,10/02/2024,179,3.175,6 Ay,992.000,"1,006.000",5.8100
612 -14/11/2024,USD,S.F.T.,14/11/2023,91,2.800,6 Ay,990.000,"1,006.000",6.2800
622 -05/02/2025,USD,S.F.T.,05/02/2024,174,3.687,6 Ay,998.000,"1,014.000",6.5100
616 -13/03/2025,USD,S.F.T.,13/09/2023,29,2.125,6 Ay,966.000,983.000,6.6100
659 -14/10/2025,USD,S.F.T.,14/10/2023,60,3.187,6 Ay,990.000,"1,007.000",7.1000
691 -26/01/2026,USD,S.F.T.,26/01/2024,164,2.375,6 Ay,929.000,946.000,7.3100
669 -14/04/2026,USD,S.F.T.,14/10/2023,60,2.125,6 Ay,924.000,941.000,7.3200
680 -09/10/2026,USD,S.F.T.,09/10/2023,55,2.437,6 Ay,927.000,945.000,7.4800
637 -25/03/2027,USD,S.F.T.,25/09/2023,41,3.000,6 Ay,952.000,971.000,7.6800
611 -24/09/2027,USD,S.F.T.,24/09/2023,40,4.300,6 Ay,"1,041.000","1,060.000",7.8300
629 -15/01/2028,USD,S.F.T.,15/01/2024,153,4.937,6 Ay,"1,051.000","1,071.000",8.1500
638 -17/02/2028,USD,S.F.T.,17/08/2023,2,2.562,6 Ay,908.000,928.000,7.7200
654 -24/10/2028,USD,S.F.T.,24/10/2023,70,3.062,6 Ay,925.000,945.000,7.8800
688 -14/03/2029,USD,S.F.T.,14/09/2023,30,4.687,6 Ay,"1,063.000","1,083.000",8.3800
645 -26/04/2029,USD,S.F.T.,26/10/2023,72,3.812,6 Ay,981.000,"1,003.000",8.0700
630 -15/01/2030,USD,S.F.T.,15/01/2024,153,5.937,6 Ay,"1,174.000","1,200.000",8.0200
668 -13/03/2030,USD,S.F.T.,13/09/2023,29,2.625,6 Ay,856.000,878.000,8.1200
695 -13/07/2030,USD,S.F.T.,13/01/2024,151,4.562,6 Ay,"1,020.000","1,040.000",8.5000
628 -15/01/2031,USD,S.F.T.,15/01/2024,153,2.975,6 Ay,860.000,882.000,8.1900
698 -26/06/2031,USD,S.F.T.,26/12/2023,133,2.937,6 Ay,853.000,875.000,8.2000
617 -19/01/2033,USD,S.F.T.,19/01/2024,157,4.687,6 Ay,"1,031.000","1,053.000",8.6500
623 -20/09/2033,USD,S.F.T.,20/09/2023,36,3.250,6 Ay,890.000,912.000,8.1800
631 -14/02/2034,USD,S.F.T.,14/02/2024,183,4.000,6 Ay,966.000,990.000,8.1500
670 -17/03/2036,USD,S.F.T.,17/09/2023,33,3.437,6 Ay,886.000,908.000,8.4400
663 -05/03/2038,USD,S.F.T.,05/09/2023,21,3.625,6 Ay,915.000,937.000,8.3900
675 -30/05/2040,USD,S.F.T.,30/11/2023,107,3.375,6 Ay,826.000,850.000,8.6100
678 -14/01/2041,USD,S.F.T.,14/01/2024,152,3.000,6 Ay,755.000,779.000,8.5100
667 -16/04/2043,USD,S.F.T.,16/10/2023,62,2.437,6 Ay,660.000,682.000,8.3700
615 -17/02/2045,USD,S.F.T.,17/08/2023,2,3.312,6 Ay,813.000,837.000,8.6400
610 -11/05/2047,USD,S.F.T.,11/11/2023,88,2.875,6 Ay,706.000,728.000,8.6000
613 -31/03/2025,EUR,S.F.T.,31/03/2024,229,4.625,12 Ay,998.000,"1,018.000",4.5600
646 -14/06/2025,EUR,S.F.T.,14/06/2024,304,3.250,12 Ay,959.000,979.000,4.7900
647 -16/02/2026,EUR,S.F.T.,16/02/2024,185,5.200,12 Ay,"1,001.000","1,021.000",5.3900
642 -08/07/2027,EUR,S.F.T.,08/07/2024,328,4.375,12 Ay,931.000,951.000,5.9500
