
659 -14/10/2025,USD,S.F.T.,14/10/2025,167,3.187,6 Ay,"1,003.000","1,017.000",3.2100
691 -26/01/2026,USD,S.F.T.,26/07/2025,87,2.375,6 Ay,"1,002.000","1,017.000",4.1000
669 -14/04/2026,USD,S.F.T.,14/10/2025,167,2.125,6 Ay,983.000,998.000,4.6700
680 -09/10/2026,USD,S.F.T.,09/10/2025,162,2.437,6 Ay,986.000,"1,001.000",5.0100
637 -25/03/2027,USD,S.F.T.,25/09/2025,148,3.000,6 Ay,999.000,"1,016.000",5.4300
611 -24/09/2027,USD,S.F.T.,24/09/2025,147,4.300,6 Ay,"1,054.000","1,071.000",5.7700
629 -15/01/2028,USD,S.F.T.,15/07/2025,76,4.937,6 Ay,"1,104.000","1,121.000",6.1200
638 -17/02/2028,USD,S.F.T.,17/08/2025,109,2.562,6 Ay,969.000,987.000,6.0400
654 -24/10/2028,USD,S.F.T.,24/10/2025,177,3.062,6 Ay,980.000,998.000,6.2200
688 -14/03/2029,USD,S.F.T.,14/09/2025,137,4.687,6 Ay,"1,086.000","1,104.000",6.6400
645 -26/04/2029,USD,S.F.T.,26/10/2025,179,3.812,6 Ay,"1,015.000","1,034.000",6.6600
630 -15/01/2030,USD,S.F.T.,15/07/2025,76,5.937,6 Ay,"1,229.000","1,255.000",6.3800
668 -13/03/2030,USD,S.F.T.,13/09/2025,136,2.625,6 Ay,925.000,945.000,6.7600
695 -13/07/2030,USD,S.F.T.,13/07/2025,74,4.562,6 Ay,"1,104.000","1,124.000",6.8700
628 -15/01/2031,USD,S.F.T.,15/07/2025,76,2.975,6 Ay,945.000,965.000,7.0800
698 -26/06/2031,USD,S.F.T.,26/06/2025,57,2.937,6 Ay,939.000,959.000,7.1200
662 -12/02/2032,USD,S.F.T.,12/08/2025,104,3.562,6 Ay,984.000,"1,004.000",7.3400
624 -17/07/2032,USD,S.F.T.,17/07/2025,78,3.562,6 Ay,986.000,"1,008.000",7.3500
617 -19/01/2033,USD,S.F.T.,19/07/2025,80,4.687,6 Ay,"1,117.000","1,139.000",7.4300
623 -20/09/2033,USD,S.F.T.,20/09/2025,143,3.250,6 Ay,928.000,950.000,7.4300
631 -14/02/2034,USD,S.F.T.,14/08/2025,106,4.000,6 Ay,"1,041.000","1,065.000",7.2500
660 -15/05/2034,USD,S.F.T.,15/05/2025,15,3.812,6 Ay,"1,023.000","1,045.000",7.4700
644 -03/01/2035,USD,S.F.T.,03/07/2025,64,3.250,6 Ay,929.000,951.000,7.5300
670 -17/03/2036,USD,S.F.T.,17/09/2025,140,3.437,6 Ay,935.000,957.000,7.5700
663 -05/03/2038,USD,S.F.T.,05/09/2025,128,3.625,6 Ay,977.000,"1,001.000",7.3700
675 -30/05/2040,USD,S.F.T.,30/05/2025,30,3.375,6 Ay,902.000,928.000,7.9000
678 -14/01/2041,USD,S.F.T.,14/07/2025,75,3.000,6 Ay,807.000,831.000,8.1200
667 -16/04/2043,USD,S.F.T.,16/10/2025,169,2.437,6 Ay,669.000,693.000,8.1900
615 -17/02/2045,USD,S.F.T.,17/08/2025,109,3.312,6 Ay,821.000,845.000,8.3800
610 -11/05/2047,USD,S.F.T.,11/05/2025,11,2.875,6 Ay,742.000,766.000,8.3600
646 -14/06/2025,EUR,S.F.T.,14/06/2025,45,3.250,12 Ay,"1,026.000","1,032.000",0.3900
647 -16/02/2026,EUR,S.F.T.,16/02/2026,292,5.200,12 Ay,"1,021.000","1,039.000",1.5600
642 -08/07/2027,EUR,S.F.T.,08/07/2025,69,4.375,12 Ay,"1,046.000","1,066.000",2.9100
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,21,6.854,12 Ay,"1,088.000","1,108.000",4.9000
