Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
673 -22/03/2024,USD,S.F.T.,22/03/2024,10,2.875,6 Ay,"1,020.600","1,028.600",0.5200
671 -10/08/2024,USD,S.F.T.,10/08/2024,151,3.175,6 Ay,"1,003.000","1,016.000",3.7700
612 -14/11/2024,USD,S.F.T.,14/05/2024,63,2.800,6 Ay,"1,011.000","1,026.000",4.4200
622 -05/02/2025,USD,S.F.T.,05/08/2024,146,3.687,6 Ay,"1,012.000","1,027.000",5.1200
616 -13/03/2025,USD,S.F.T.,13/03/2024,1,2.125,6 Ay,994.000,"1,010.000",5.4100
659 -14/10/2025,USD,S.F.T.,14/04/2024,33,3.187,6 Ay,"1,019.000","1,035.000",5.7800
691 -26/01/2026,USD,S.F.T.,26/07/2024,136,2.375,6 Ay,969.000,986.000,5.8900
669 -14/04/2026,USD,S.F.T.,14/04/2024,33,2.125,6 Ay,967.000,984.000,5.9800
680 -09/10/2026,USD,S.F.T.,09/04/2024,28,2.437,6 Ay,974.000,992.000,6.0900
637 -25/03/2027,USD,S.F.T.,25/03/2024,13,3.000,6 Ay,"1,002.000","1,020.000",6.2900
611 -24/09/2027,USD,S.F.T.,24/03/2024,12,4.300,6 Ay,"1,086.000","1,105.000",6.5100
629 -15/01/2028,USD,S.F.T.,15/07/2024,125,4.937,6 Ay,"1,102.000","1,121.000",6.7100
638 -17/02/2028,USD,S.F.T.,17/08/2024,158,2.562,6 Ay,937.000,956.000,6.5100
654 -24/10/2028,USD,S.F.T.,24/04/2024,43,3.062,6 Ay,986.000,"1,005.000",6.5900
688 -14/03/2029,USD,S.F.T.,14/03/2024,2,4.687,6 Ay,"1,121.000","1,140.000",7.1200
645 -26/04/2029,USD,S.F.T.,26/04/2024,45,3.812,6 Ay,"1,034.000","1,055.000",7.0000
630 -15/01/2030,USD,S.F.T.,15/07/2024,125,5.937,6 Ay,"1,247.000","1,272.000",6.5800
668 -13/03/2030,USD,S.F.T.,13/03/2024,1,2.625,6 Ay,915.000,937.000,7.1000
695 -13/07/2030,USD,S.F.T.,13/07/2024,123,4.562,6 Ay,"1,081.000","1,103.000",7.3600
628 -15/01/2031,USD,S.F.T.,15/07/2024,125,2.975,6 Ay,918.000,940.000,7.2500
698 -26/06/2031,USD,S.F.T.,26/06/2024,106,2.937,6 Ay,914.000,936.000,7.2400
617 -19/01/2033,USD,S.F.T.,19/07/2024,129,4.687,6 Ay,"1,111.000","1,133.000",7.5100
623 -20/09/2033,USD,S.F.T.,20/03/2024,8,3.250,6 Ay,953.000,975.000,7.3300
631 -14/02/2034,USD,S.F.T.,14/08/2024,155,4.000,6 Ay,"1,031.000","1,055.000",7.3000
660*** -15/05/2034,USD,S.F.T.,15/05/2024,64,1.906,6 Ay,992.000,"1,014.000",7.5000
670 -17/03/2036,USD,S.F.T.,17/03/2024,5,3.437,6 Ay,961.000,983.000,7.5200
663 -05/03/2038,USD,S.F.T.,05/09/2024,177,3.625,6 Ay,951.000,973.000,7.5800
675 -30/05/2040,USD,S.F.T.,30/05/2024,79,3.375,6 Ay,898.000,922.000,7.8100
678 -14/01/2041,USD,S.F.T.,14/07/2024,124,3.000,6 Ay,820.000,842.000,7.8000
667 -16/04/2043,USD,S.F.T.,16/04/2024,35,2.437,6 Ay,708.000,730.000,7.8200
615 -17/02/2045,USD,S.F.T.,17/08/2024,158,3.312,6 Ay,849.000,871.000,7.9400
610 -11/05/2047,USD,S.F.T.,11/05/2024,60,2.875,6 Ay,767.000,789.000,7.9400
613 -31/03/2025,EUR,S.F.T.,31/03/2024,19,4.625,12 Ay,"1,045.000","1,064.000",2.6500
646 -14/06/2025,EUR,S.F.T.,14/06/2024,94,3.250,12 Ay,"1,012.000","1,030.000",2.7600
647 -16/02/2026,EUR,S.F.T.,16/02/2025,341,5.200,12 Ay,"1,015.000","1,036.000",3.4300
642 -08/07/2027,EUR,S.F.T.,08/07/2024,118,4.375,12 Ay,"1,020.000","1,041.000",4.0000
