Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,160,3.187,6 Ay,"1,004.000","1,018.000",3.1300
691 -26/01/2026,USD,S.F.T.,26/07/2025,80,2.375,6 Ay,"1,004.000","1,019.000",3.9300
669 -14/04/2026,USD,S.F.T.,14/10/2025,160,2.125,6 Ay,986.000,"1,001.000",4.4400
680 -09/10/2026,USD,S.F.T.,09/10/2025,155,2.437,6 Ay,989.000,"1,004.000",4.8600
637 -25/03/2027,USD,S.F.T.,25/09/2025,141,3.000,6 Ay,"1,002.000","1,019.000",5.3200
611 -24/09/2027,USD,S.F.T.,24/09/2025,140,4.300,6 Ay,"1,057.000","1,074.000",5.6900
629 -15/01/2028,USD,S.F.T.,15/07/2025,69,4.937,6 Ay,"1,109.000","1,126.000",5.9800
638 -17/02/2028,USD,S.F.T.,17/08/2025,102,2.562,6 Ay,973.000,991.000,5.9300
654 -24/10/2028,USD,S.F.T.,24/10/2025,170,3.062,6 Ay,984.000,"1,002.000",6.1300
688 -14/03/2029,USD,S.F.T.,14/09/2025,130,4.687,6 Ay,"1,091.000","1,109.000",6.5400
645 -26/04/2029,USD,S.F.T.,26/10/2025,172,3.812,6 Ay,"1,021.000","1,040.000",6.5300
630 -15/01/2030,USD,S.F.T.,15/07/2025,69,5.937,6 Ay,"1,237.000","1,263.000",6.2400
668 -13/03/2030,USD,S.F.T.,13/09/2025,129,2.625,6 Ay,931.000,951.000,6.6400
695 -13/07/2030,USD,S.F.T.,13/07/2025,67,4.562,6 Ay,"1,111.000","1,131.000",6.7500
628 -15/01/2031,USD,S.F.T.,15/07/2025,69,2.975,6 Ay,953.000,973.000,6.9300
698 -26/06/2031,USD,S.F.T.,26/06/2025,50,2.937,6 Ay,946.000,966.000,7.0000
662 -12/02/2032,USD,S.F.T.,12/08/2025,97,3.562,6 Ay,992.000,"1,012.000",7.2100
624 -17/07/2032,USD,S.F.T.,17/07/2025,71,3.562,6 Ay,994.000,"1,016.000",7.2300
617 -19/01/2033,USD,S.F.T.,19/07/2025,73,4.687,6 Ay,"1,124.000","1,146.000",7.3400
623 -20/09/2033,USD,S.F.T.,20/09/2025,136,3.250,6 Ay,935.000,957.000,7.3300
631 -14/02/2034,USD,S.F.T.,14/08/2025,99,4.000,6 Ay,"1,049.000","1,073.000",7.1500
660 -15/05/2034,USD,S.F.T.,15/05/2025,8,3.812,6 Ay,"1,032.000","1,054.000",7.3500
644 -03/01/2035,USD,S.F.T.,03/07/2025,57,3.250,6 Ay,937.000,959.000,7.4300
670 -17/03/2036,USD,S.F.T.,17/09/2025,133,3.437,6 Ay,943.000,965.000,7.4800
663 -05/03/2038,USD,S.F.T.,05/09/2025,121,3.625,6 Ay,983.000,"1,007.000",7.3100
675 -30/05/2040,USD,S.F.T.,30/05/2025,23,3.375,6 Ay,907.000,933.000,7.8500
678 -14/01/2041,USD,S.F.T.,14/07/2025,68,3.000,6 Ay,813.000,837.000,8.0600
667 -16/04/2043,USD,S.F.T.,16/10/2025,162,2.437,6 Ay,674.000,698.000,8.1300
615 -17/02/2045,USD,S.F.T.,17/08/2025,102,3.312,6 Ay,826.000,850.000,8.3400
610 -11/05/2047,USD,S.F.T.,11/05/2025,4,2.875,6 Ay,747.000,771.000,8.3100
646 -14/06/2025,EUR,S.F.T.,14/06/2025,38,3.250,12 Ay,"1,026.000","1,032.000",0.4700
647 -16/02/2026,EUR,S.F.T.,16/02/2026,285,5.200,12 Ay,"1,023.000","1,041.000",1.3500
642 -08/07/2027,EUR,S.F.T.,08/07/2025,62,4.375,12 Ay,"1,048.000","1,068.000",2.8400
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,14,6.854,12 Ay,"1,092.000","1,112.000",4.8300
