Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
659 -14/10/2025,USD,S.F.T.,14/10/2025,85,3.187,6 Ay,"1,016.000","1,028.000",1.6300
691 -26/01/2026,USD,S.F.T.,26/07/2025,5,2.375,6 Ay,"1,015.000","1,030.000",3.3800
669 -14/04/2026,USD,S.F.T.,14/10/2025,85,2.125,6 Ay,999.000,"1,014.000",3.8900
680 -09/10/2026,USD,S.F.T.,09/10/2025,80,2.437,6 Ay,"1,003.000","1,018.000",4.5100
637 -25/03/2027,USD,S.F.T.,25/09/2025,66,3.000,6 Ay,"1,019.000","1,036.000",4.9500
611 -24/09/2027,USD,S.F.T.,24/09/2025,65,4.300,6 Ay,"1,079.000","1,096.000",5.2400
629 -15/01/2028,USD,S.F.T.,15/01/2026,178,4.937,6 Ay,"1,086.000","1,103.000",5.4500
638 -17/02/2028,USD,S.F.T.,17/08/2025,27,2.562,6 Ay,995.000,"1,013.000",5.5000
654 -24/10/2028,USD,S.F.T.,24/10/2025,95,3.062,6 Ay,"1,010.000","1,028.000",5.6700
688 -14/03/2029,USD,S.F.T.,14/09/2025,55,4.687,6 Ay,"1,127.000","1,145.000",5.9100
645 -26/04/2029,USD,S.F.T.,26/10/2025,97,3.812,6 Ay,"1,054.000","1,073.000",5.9700
630 -15/01/2030,USD,S.F.T.,15/01/2026,178,5.937,6 Ay,"1,221.000","1,247.000",5.6200
668 -13/03/2030,USD,S.F.T.,13/09/2025,54,2.625,6 Ay,960.000,980.000,6.2200
695 -13/07/2030,USD,S.F.T.,13/01/2026,176,4.562,6 Ay,"1,100.000","1,120.000",6.3200
628 -15/01/2031,USD,S.F.T.,15/01/2026,178,2.975,6 Ay,953.000,973.000,6.5700
698 -26/06/2031,USD,S.F.T.,26/12/2025,158,2.937,6 Ay,947.000,967.000,6.6400
662 -12/02/2032,USD,S.F.T.,12/08/2025,22,3.562,6 Ay,"1,024.000","1,044.000",6.8800
650 -29/05/2032,USD,S.F.T.,29/11/2025,131,3.625,6 Ay,"1,006.000","1,026.000",6.9600
624 -17/07/2032,USD,S.F.T.,17/01/2026,180,3.562,6 Ay,991.000,"1,013.000",6.9000
617 -19/01/2033,USD,S.F.T.,19/01/2026,182,4.687,6 Ay,"1,119.000","1,141.000",6.9400
623 -20/09/2033,USD,S.F.T.,20/09/2025,61,3.250,6 Ay,971.000,993.000,6.9700
631 -14/02/2034,USD,S.F.T.,14/08/2025,24,4.000,6 Ay,"1,090.000","1,114.000",6.7700
660 -15/05/2034,USD,S.F.T.,15/11/2025,117,3.812,6 Ay,"1,031.000","1,053.000",7.0200
644 -03/01/2035,USD,S.F.T.,03/01/2026,166,3.250,6 Ay,938.000,960.000,7.1400
670 -17/03/2036,USD,S.F.T.,17/09/2025,58,3.437,6 Ay,981.000,"1,005.000",7.1300
663 -05/03/2038,USD,S.F.T.,05/09/2025,46,3.625,6 Ay,"1,028.000","1,053.000",6.9400
675 -30/05/2040,USD,S.F.T.,30/11/2025,132,3.375,6 Ay,915.000,941.000,7.5200
678 -14/01/2041,USD,S.F.T.,14/01/2026,177,3.000,6 Ay,816.000,842.000,7.7900
667 -16/04/2043,USD,S.F.T.,16/10/2025,87,2.437,6 Ay,713.000,737.000,7.7600
615 -17/02/2045,USD,S.F.T.,17/08/2025,27,3.312,6 Ay,871.000,895.000,7.9800
610 -11/05/2047,USD,S.F.T.,11/11/2025,113,2.875,6 Ay,755.000,779.000,8.0200
647 -16/02/2026,EUR,S.F.T.,16/02/2026,210,5.200,12 Ay,"1,031.000","1,045.000",1.1600
642 -08/07/2027,EUR,S.F.T.,08/07/2026,352,4.375,12 Ay,"1,023.000","1,043.000",2.2000
682 -21/05/2030,EUR,S.F.T.,21/05/2026,304,5.875,12 Ay,"1,053.000","1,073.000",4.3900
607*** -17/08/2031,EUR,S.F.T.,17/08/2026,392,5.641,12 Ay,994.000,"1,014.000",4.9400
