
659 -14/10/2025,USD,S.F.T.,14/10/2025,175,3.187,6 Ay,"1,003.000","1,017.000",3.0600
691 -26/01/2026,USD,S.F.T.,26/07/2025,95,2.375,6 Ay,"1,001.000","1,016.000",4.1100
669 -14/04/2026,USD,S.F.T.,14/10/2025,175,2.125,6 Ay,983.000,998.000,4.5600
680 -09/10/2026,USD,S.F.T.,09/10/2025,170,2.437,6 Ay,985.000,"1,000.000",5.0000
637 -25/03/2027,USD,S.F.T.,25/09/2025,156,3.000,6 Ay,999.000,"1,016.000",5.3600
611 -24/09/2027,USD,S.F.T.,24/09/2025,155,4.300,6 Ay,"1,055.000","1,072.000",5.6700
629 -15/01/2028,USD,S.F.T.,15/07/2025,84,4.937,6 Ay,"1,106.000","1,123.000",5.9900
638 -17/02/2028,USD,S.F.T.,17/08/2025,117,2.562,6 Ay,971.000,989.000,5.9100
654 -24/10/2028,USD,S.F.T.,24/04/2025,2,3.062,6 Ay,"1,012.000","1,030.000",6.1300
688 -14/03/2029,USD,S.F.T.,14/09/2025,145,4.687,6 Ay,"1,088.000","1,106.000",6.5400
645 -26/04/2029,USD,S.F.T.,26/04/2025,4,3.812,6 Ay,"1,055.000","1,074.000",6.5700
630 -15/01/2030,USD,S.F.T.,15/07/2025,84,5.937,6 Ay,"1,229.000","1,255.000",6.3400
668 -13/03/2030,USD,S.F.T.,13/09/2025,144,2.625,6 Ay,925.000,945.000,6.7200
695 -13/07/2030,USD,S.F.T.,13/07/2025,82,4.562,6 Ay,"1,103.000","1,123.000",6.8600
628 -15/01/2031,USD,S.F.T.,15/07/2025,84,2.975,6 Ay,946.000,966.000,7.0200
698 -26/06/2031,USD,S.F.T.,26/06/2025,65,2.937,6 Ay,939.000,959.000,7.0900
662 -12/02/2032,USD,S.F.T.,12/08/2025,112,3.562,6 Ay,985.000,"1,005.000",7.2900
624 -17/07/2032,USD,S.F.T.,17/07/2025,86,3.562,6 Ay,987.000,"1,009.000",7.3000
617 -19/01/2033,USD,S.F.T.,19/07/2025,88,4.687,6 Ay,"1,117.000","1,139.000",7.4000
623 -20/09/2033,USD,S.F.T.,20/09/2025,151,3.250,6 Ay,928.000,950.000,7.4000
631 -14/02/2034,USD,S.F.T.,14/08/2025,114,4.000,6 Ay,"1,041.000","1,065.000",7.2200
660 -15/05/2034,USD,S.F.T.,15/05/2025,23,3.812,6 Ay,"1,022.000","1,044.000",7.4600
644 -03/01/2035,USD,S.F.T.,03/07/2025,72,3.250,6 Ay,929.000,951.000,7.5100
670 -17/03/2036,USD,S.F.T.,17/09/2025,148,3.437,6 Ay,936.000,958.000,7.5400
663 -05/03/2038,USD,S.F.T.,05/09/2025,136,3.625,6 Ay,979.000,"1,003.000",7.3300
675 -30/05/2040,USD,S.F.T.,30/05/2025,38,3.375,6 Ay,905.000,931.000,7.8400
678 -14/01/2041,USD,S.F.T.,14/07/2025,83,3.000,6 Ay,811.000,835.000,8.0500
667 -16/04/2043,USD,S.F.T.,16/10/2025,177,2.437,6 Ay,671.000,695.000,8.1400
615 -17/02/2045,USD,S.F.T.,17/08/2025,117,3.312,6 Ay,824.000,848.000,8.3300
610 -11/05/2047,USD,S.F.T.,11/05/2025,19,2.875,6 Ay,745.000,769.000,8.3100
646 -14/06/2025,EUR,S.F.T.,14/06/2025,53,3.250,12 Ay,"1,025.000","1,031.000",1.0000
647 -16/02/2026,EUR,S.F.T.,16/02/2026,300,5.200,12 Ay,"1,020.000","1,038.000",1.6400
642 -08/07/2027,EUR,S.F.T.,08/07/2025,77,4.375,12 Ay,"1,043.000","1,063.000",3.0200
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,29,6.854,12 Ay,"1,089.000","1,109.000",4.8500
