Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
612 -14/11/2024,USD,S.F.T.,14/11/2024,9,2.800,6 Ay,"1,021.700","1,027.700",1.1700
622 -05/02/2025,USD,S.F.T.,05/02/2025,92,3.687,6 Ay,"1,019.000","1,029.000",3.0600
616 -13/03/2025,USD,S.F.T.,13/03/2025,128,2.125,6 Ay,998.000,"1,010.000",3.1300
659 -14/10/2025,USD,S.F.T.,14/04/2025,160,3.187,6 Ay,"1,012.000","1,025.000",4.0500
691 -26/01/2026,USD,S.F.T.,26/01/2025,82,2.375,6 Ay,"1,004.000","1,017.000",4.4100
669 -14/04/2026,USD,S.F.T.,14/04/2025,160,2.125,6 Ay,985.000,998.000,4.5700
680 -09/10/2026,USD,S.F.T.,09/04/2025,155,2.437,6 Ay,989.000,"1,002.000",4.9600
637 -25/03/2027,USD,S.F.T.,25/03/2025,140,3.000,6 Ay,"1,013.000","1,027.000",5.0800
611 -24/09/2027,USD,S.F.T.,24/03/2025,139,4.300,6 Ay,"1,082.000","1,097.000",5.3000
629 -15/01/2028,USD,S.F.T.,15/01/2025,71,4.937,6 Ay,"1,142.000","1,157.000",5.4900
638 -17/02/2028,USD,S.F.T.,17/02/2025,104,2.562,6 Ay,982.000,998.000,5.5600
654 -24/10/2028,USD,S.F.T.,24/04/2025,170,3.062,6 Ay,"1,000.000","1,016.000",5.7200
688 -14/03/2029,USD,S.F.T.,14/03/2025,129,4.687,6 Ay,"1,122.000","1,138.000",6.0700
645 -26/04/2029,USD,S.F.T.,26/04/2025,172,3.812,6 Ay,"1,043.000","1,060.000",6.1200
630 -15/01/2030,USD,S.F.T.,15/01/2025,71,5.937,6 Ay,"1,292.000","1,316.000",5.5900
668 -13/03/2030,USD,S.F.T.,13/03/2025,128,2.625,6 Ay,945.000,963.000,6.2400
695 -13/07/2030,USD,S.F.T.,13/01/2025,69,4.562,6 Ay,"1,134.000","1,152.000",6.4900
628 -15/01/2031,USD,S.F.T.,15/01/2025,71,2.975,6 Ay,963.000,981.000,6.6900
698 -26/06/2031,USD,S.F.T.,26/12/2024,51,2.937,6 Ay,962.000,980.000,6.6500
624 -17/07/2032,USD,S.F.T.,17/01/2025,73,3.562,6 Ay,"1,015.000","1,035.000",6.8900
617 -19/01/2033,USD,S.F.T.,19/01/2025,75,4.687,6 Ay,"1,162.000","1,182.000",6.8800
623 -20/09/2033,USD,S.F.T.,20/03/2025,135,3.250,6 Ay,959.000,979.000,6.9400
631 -14/02/2034,USD,S.F.T.,14/02/2025,101,4.000,6 Ay,"1,086.000","1,108.000",6.6800
660 -15/05/2034,USD,S.F.T.,15/11/2024,10,3.812,6 Ay,"1,061.000","1,081.000",6.9700
644*** -03/01/2035,USD,S.F.T.,03/01/2025,59,1.625,6 Ay,951.000,971.000,6.9800
670 -17/03/2036,USD,S.F.T.,17/03/2025,132,3.437,6 Ay,974.000,994.000,7.0700
663 -05/03/2038,USD,S.F.T.,05/03/2025,120,3.625,6 Ay,"1,017.000","1,037.000",6.9600
675 -30/05/2040,USD,S.F.T.,30/11/2024,25,3.375,6 Ay,945.000,969.000,7.4100
678 -14/01/2041,USD,S.F.T.,14/01/2025,70,3.000,6 Ay,858.000,878.000,7.5100
667 -16/04/2043,USD,S.F.T.,16/04/2025,162,2.437,6 Ay,715.000,735.000,7.5900
615 -17/02/2045,USD,S.F.T.,17/02/2025,104,3.312,6 Ay,882.000,902.000,7.7300
610 -11/05/2047,USD,S.F.T.,11/11/2024,6,2.875,6 Ay,796.000,816.000,7.7500
613 -31/03/2025,EUR,S.F.T.,31/03/2025,146,4.625,12 Ay,"1,025.000","1,041.000",1.2600
646 -14/06/2025,EUR,S.F.T.,14/06/2025,221,3.250,12 Ay,"1,006.000","1,022.000",1.7000
647 -16/02/2026,EUR,S.F.T.,16/02/2025,103,5.200,12 Ay,"1,053.000","1,071.000",2.4900
642 -08/07/2027,EUR,S.F.T.,08/07/2025,245,4.375,12 Ay,"1,022.000","1,040.000",3.3500
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,197,6.854,12 Ay,"1,066.000","1,084.000",4.8800
