Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
640 -23/12/2023,USD,S.F.T.,23/12/2023,9,3.625,6 Ay,"1,029.200","1,036.200",0.0800
673 -22/03/2024,USD,S.F.T.,22/03/2024,99,2.875,6 Ay,"1,010.000","1,020.000",3.1500
671 -10/08/2024,USD,S.F.T.,10/02/2024,58,3.175,6 Ay,"1,019.000","1,033.000",4.6000
612 -14/11/2024,USD,S.F.T.,14/05/2024,152,2.800,6 Ay,995.000,"1,010.000",4.9900
622 -05/02/2025,USD,S.F.T.,05/02/2024,53,3.687,6 Ay,"1,035.000","1,050.000",5.2200
616 -13/03/2025,USD,S.F.T.,13/03/2024,90,2.125,6 Ay,981.000,997.000,5.4000
659 -14/10/2025,USD,S.F.T.,14/04/2024,122,3.187,6 Ay,"1,003.000","1,019.000",5.8800
691 -26/01/2026,USD,S.F.T.,26/01/2024,43,2.375,6 Ay,977.000,993.000,6.0300
669 -14/04/2026,USD,S.F.T.,14/04/2024,122,2.125,6 Ay,951.000,968.000,6.0700
680 -09/10/2026,USD,S.F.T.,09/04/2024,117,2.437,6 Ay,957.000,974.000,6.2400
637 -25/03/2027,USD,S.F.T.,25/03/2024,102,3.000,6 Ay,984.000,"1,002.000",6.3800
611 -24/09/2027,USD,S.F.T.,24/03/2024,101,4.300,6 Ay,"1,067.000","1,086.000",6.5700
629 -15/01/2028,USD,S.F.T.,15/01/2024,32,4.937,6 Ay,"1,127.000","1,146.000",6.8800
638 -17/02/2028,USD,S.F.T.,17/02/2024,65,2.562,6 Ay,949.000,968.000,6.4700
654 -24/10/2028,USD,S.F.T.,24/04/2024,132,3.062,6 Ay,968.000,987.000,6.6500
688 -14/03/2029,USD,S.F.T.,14/03/2024,91,4.687,6 Ay,"1,099.000","1,118.000",7.1800
645 -26/04/2029,USD,S.F.T.,26/04/2024,134,3.812,6 Ay,"1,017.000","1,038.000",6.9900
630 -15/01/2030,USD,S.F.T.,15/01/2024,32,5.937,6 Ay,"1,271.000","1,295.000",6.8600
668 -13/03/2030,USD,S.F.T.,13/03/2024,90,2.625,6 Ay,903.000,924.000,7.0400
695 -13/07/2030,USD,S.F.T.,13/01/2024,30,4.562,6 Ay,"1,102.000","1,123.000",7.4700
628 -15/01/2031,USD,S.F.T.,15/01/2024,32,2.975,6 Ay,932.000,953.000,7.2600
698 -26/06/2031,USD,S.F.T.,26/12/2023,12,2.937,6 Ay,922.000,943.000,7.3500
617 -19/01/2033,USD,S.F.T.,19/01/2024,36,4.687,6 Ay,"1,126.000","1,147.000",7.6800
623 -20/09/2033,USD,S.F.T.,20/03/2024,97,3.250,6 Ay,934.000,955.000,7.3700
631 -14/02/2034,USD,S.F.T.,14/02/2024,62,4.000,6 Ay,"1,052.000","1,075.000",7.3200
670 -17/03/2036,USD,S.F.T.,17/03/2024,94,3.437,6 Ay,938.000,959.000,7.6000
663 -05/03/2038,USD,S.F.T.,05/03/2024,82,3.625,6 Ay,965.000,986.000,7.6400
675 -30/05/2040,USD,S.F.T.,30/05/2024,168,3.375,6 Ay,871.000,895.000,7.9300
678 -14/01/2041,USD,S.F.T.,14/01/2024,31,3.000,6 Ay,845.000,867.000,7.6700
667 -16/04/2043,USD,S.F.T.,16/04/2024,124,2.437,6 Ay,704.000,725.000,7.7100
615 -17/02/2045,USD,S.F.T.,17/02/2024,65,3.312,6 Ay,861.000,882.000,8.0000
610 -11/05/2047,USD,S.F.T.,11/05/2024,149,2.875,6 Ay,756.000,777.000,7.9000
613 -31/03/2025,EUR,S.F.T.,31/03/2024,108,4.625,12 Ay,"1,033.000","1,049.000",3.3000
646 -14/06/2025,EUR,S.F.T.,14/06/2024,183,3.250,12 Ay,999.000,"1,015.000",3.3300
647 -16/02/2026,EUR,S.F.T.,16/02/2024,64,5.200,12 Ay,"1,046.000","1,064.000",4.1600
642 -08/07/2027,EUR,S.F.T.,08/07/2024,207,4.375,12 Ay,993.000,"1,011.000",4.6200
