Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
612 -14/11/2024,USD,S.F.T.,14/11/2024,51,2.800,6 Ay,"1,017.000","1,027.000",0.7000
622 -05/02/2025,USD,S.F.T.,05/02/2025,134,3.687,6 Ay,"1,016.000","1,026.000",2.9100
616 -13/03/2025,USD,S.F.T.,13/03/2025,170,2.125,6 Ay,991.000,"1,005.000",3.4400
659 -14/10/2025,USD,S.F.T.,14/10/2024,20,3.187,6 Ay,"1,039.000","1,053.000",3.9600
691 -26/01/2026,USD,S.F.T.,26/01/2025,124,2.375,6 Ay,"1,001.000","1,015.000",4.1800
669 -14/04/2026,USD,S.F.T.,14/10/2024,20,2.125,6 Ay,"1,005.000","1,019.000",4.2400
680 -09/10/2026,USD,S.F.T.,09/10/2024,15,2.437,6 Ay,"1,014.000","1,028.000",4.5800
637 -25/03/2027,USD,S.F.T.,25/09/2024,1,3.000,6 Ay,"1,042.000","1,058.000",4.7900
611 -24/09/2027,USD,S.F.T.,24/09/2024,181,4.300,6 Ay,"1,084.000","1,100.000",4.9700
629 -15/01/2028,USD,S.F.T.,15/01/2025,113,4.937,6 Ay,"1,143.000","1,159.000",5.2100
638 -17/02/2028,USD,S.F.T.,17/02/2025,146,2.562,6 Ay,987.000,"1,004.000",5.1600
654 -24/10/2028,USD,S.F.T.,24/10/2024,30,3.062,6 Ay,"1,037.000","1,054.000",5.3400
688 -14/03/2029,USD,S.F.T.,14/03/2025,171,4.687,6 Ay,"1,128.000","1,145.000",5.7200
645 -26/04/2029,USD,S.F.T.,26/10/2024,32,3.812,6 Ay,"1,089.000","1,107.000",5.7300
630 -15/01/2030,USD,S.F.T.,15/01/2025,113,5.937,6 Ay,"1,303.000","1,327.000",5.2300
668 -13/03/2030,USD,S.F.T.,13/03/2025,170,2.625,6 Ay,958.000,977.000,5.7800
695 -13/07/2030,USD,S.F.T.,13/01/2025,111,4.562,6 Ay,"1,150.000","1,168.000",6.0200
628 -15/01/2031,USD,S.F.T.,15/01/2025,113,2.975,6 Ay,981.000,999.000,6.1900
698 -26/06/2031,USD,S.F.T.,26/12/2024,93,2.937,6 Ay,977.000,995.000,6.2300
624 -17/07/2032,USD,S.F.T.,17/01/2025,115,3.562,6 Ay,"1,034.000","1,054.000",6.4500
617 -19/01/2033,USD,S.F.T.,19/01/2025,117,4.687,6 Ay,"1,178.000","1,198.000",6.5200
623 -20/09/2033,USD,S.F.T.,20/03/2025,177,3.250,6 Ay,983.000,"1,003.000",6.4700
631 -14/02/2034,USD,S.F.T.,14/02/2025,143,4.000,6 Ay,"1,105.000","1,127.000",6.3100
660 -15/05/2034,USD,S.F.T.,15/11/2024,52,3.812,6 Ay,"1,082.000","1,102.000",6.5700
670 -17/03/2036,USD,S.F.T.,17/03/2025,174,3.437,6 Ay,992.000,"1,012.000",6.7400
663 -05/03/2038,USD,S.F.T.,05/03/2025,162,3.625,6 Ay,"1,033.000","1,053.000",6.6900
675 -30/05/2040,USD,S.F.T.,30/11/2024,67,3.375,6 Ay,974.000,998.000,7.0000
678 -14/01/2041,USD,S.F.T.,14/01/2025,112,3.000,6 Ay,885.000,905.000,7.1100
667 -16/04/2043,USD,S.F.T.,16/10/2024,22,2.437,6 Ay,766.000,786.000,7.1900
615 -17/02/2045,USD,S.F.T.,17/02/2025,146,3.312,6 Ay,908.000,928.000,7.3800
610 -11/05/2047,USD,S.F.T.,11/11/2024,48,2.875,6 Ay,825.000,845.000,7.3600
613 -31/03/2025,EUR,S.F.T.,31/03/2025,188,4.625,12 Ay,"1,021.000","1,037.000",1.7300
646 -14/06/2025,EUR,S.F.T.,14/06/2025,263,3.250,12 Ay,"1,002.000","1,018.000",1.9800
647 -16/02/2026,EUR,S.F.T.,16/02/2025,145,5.200,12 Ay,"1,047.000","1,065.000",2.7000
642 -08/07/2027,EUR,S.F.T.,08/07/2025,287,4.375,12 Ay,"1,018.000","1,036.000",3.3500
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,239,6.854,12 Ay,"1,065.000","1,083.000",4.7800
