Kod-Vade,Para Cinsi,Tanım**,İlk Kupon Vadesi,Kupon V.K.G.*,Kupon Faizi - (Dönemsel- %),Kupon Dönemi,Bankamız Alış Fiyatı,Bankamız Satış Fiyatı,Getirisi(%)
612 -14/11/2024,USD,S.F.T.,14/11/2024,1,2.800,6 Ay,"1,027.800","1,027.900",3.5000
622 -05/02/2025,USD,S.F.T.,05/02/2025,84,3.687,6 Ay,"1,020.000","1,030.000",2.9300
616 -13/03/2025,USD,S.F.T.,13/03/2025,120,2.125,6 Ay,999.000,"1,011.000",3.0400
659 -14/10/2025,USD,S.F.T.,14/04/2025,152,3.187,6 Ay,"1,013.000","1,026.000",4.0400
691 -26/01/2026,USD,S.F.T.,26/01/2025,74,2.375,6 Ay,"1,005.000","1,018.000",4.4100
669 -14/04/2026,USD,S.F.T.,14/04/2025,152,2.125,6 Ay,986.000,999.000,4.5700
680 -09/10/2026,USD,S.F.T.,09/04/2025,147,2.437,6 Ay,990.000,"1,003.000",4.9600
637 -25/03/2027,USD,S.F.T.,25/03/2025,132,3.000,6 Ay,"1,014.000","1,028.000",5.0900
611 -24/09/2027,USD,S.F.T.,24/03/2025,131,4.300,6 Ay,"1,083.000","1,098.000",5.3100
629 -15/01/2028,USD,S.F.T.,15/01/2025,63,4.937,6 Ay,"1,143.000","1,158.000",5.5000
638 -17/02/2028,USD,S.F.T.,17/02/2025,96,2.562,6 Ay,983.000,999.000,5.5700
654 -24/10/2028,USD,S.F.T.,24/04/2025,162,3.062,6 Ay,"1,002.000","1,018.000",5.7000
688 -14/03/2029,USD,S.F.T.,14/03/2025,121,4.687,6 Ay,"1,125.000","1,141.000",6.0300
645 -26/04/2029,USD,S.F.T.,26/04/2025,164,3.812,6 Ay,"1,045.000","1,062.000",6.1100
630 -15/01/2030,USD,S.F.T.,15/01/2025,63,5.937,6 Ay,"1,295.000","1,319.000",5.5600
668 -13/03/2030,USD,S.F.T.,13/03/2025,120,2.625,6 Ay,947.000,965.000,6.2200
695 -13/07/2030,USD,S.F.T.,13/01/2025,61,4.562,6 Ay,"1,140.000","1,158.000",6.4000
628 -15/01/2031,USD,S.F.T.,15/01/2025,63,2.975,6 Ay,970.000,988.000,6.5800
698 -26/06/2031,USD,S.F.T.,26/12/2024,43,2.937,6 Ay,963.000,981.000,6.6600
624 -17/07/2032,USD,S.F.T.,17/01/2025,65,3.562,6 Ay,"1,017.000","1,037.000",6.8800
617 -19/01/2033,USD,S.F.T.,19/01/2025,67,4.687,6 Ay,"1,164.000","1,184.000",6.8700
623 -20/09/2033,USD,S.F.T.,20/03/2025,127,3.250,6 Ay,965.000,985.000,6.8700
631 -14/02/2034,USD,S.F.T.,14/02/2025,93,4.000,6 Ay,"1,087.000","1,109.000",6.6900
660 -15/05/2034,USD,S.F.T.,15/11/2024,2,3.812,6 Ay,"1,063.000","1,083.000",6.9700
644*** -03/01/2035,USD,S.F.T.,03/01/2025,51,1.625,6 Ay,952.000,972.000,6.9900
670 -17/03/2036,USD,S.F.T.,17/03/2025,124,3.437,6 Ay,976.000,996.000,7.0600
663 -05/03/2038,USD,S.F.T.,05/03/2025,112,3.625,6 Ay,"1,023.000","1,043.000",6.9100
675 -30/05/2040,USD,S.F.T.,30/11/2024,17,3.375,6 Ay,952.000,976.000,7.3400
678 -14/01/2041,USD,S.F.T.,14/01/2025,62,3.000,6 Ay,860.000,880.000,7.5100
667 -16/04/2043,USD,S.F.T.,16/04/2025,154,2.437,6 Ay,717.000,737.000,7.5800
615 -17/02/2045,USD,S.F.T.,17/02/2025,96,3.312,6 Ay,884.000,904.000,7.7200
610 -11/05/2047,USD,S.F.T.,11/05/2025,179,2.875,6 Ay,769.000,789.000,7.7500
613 -31/03/2025,EUR,S.F.T.,31/03/2025,138,4.625,12 Ay,"1,026.000","1,042.000",1.0800
646 -14/06/2025,EUR,S.F.T.,14/06/2025,213,3.250,12 Ay,"1,008.000","1,024.000",1.4200
647 -16/02/2026,EUR,S.F.T.,16/02/2025,95,5.200,12 Ay,"1,055.000","1,073.000",2.3800
642 -08/07/2027,EUR,S.F.T.,08/07/2025,237,4.375,12 Ay,"1,026.000","1,044.000",3.2200
682*** -21/05/2030,EUR,S.F.T.,21/05/2025,189,6.854,12 Ay,"1,076.000","1,094.000",4.6900
